Sample Name, Sample-1
Time, March 10 14:55:36 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
282.0, 1.3070, 4.93
282.5, 1.3034, 4.97
283.0, 1.2989, 5.02
283.5, 1.2959, 5.06
284.0, 1.2902, 5.13
284.5, 1.2849, 5.19
285.0, 1.2796, 5.25
285.5, 1.2732, 5.33
286.0, 1.2679, 5.40
286.5, 1.2629, 5.46
287.0, 1.2580, 5.52
287.5, 1.2524, 5.59
288.0, 1.2465, 5.67
288.5, 1.2409, 5.74
289.0, 1.2351, 5.82
289.5, 1.2289, 5.90
290.0, 1.2229, 5.99
290.5, 1.2170, 6.07
291.0, 1.2121, 6.14
291.5, 1.2066, 6.21
292.0, 1.2012, 6.29
292.5, 1.1952, 6.38
293.0, 1.1895, 6.46
293.5, 1.1840, 6.55
294.0, 1.1788, 6.63
294.5, 1.1722, 6.73
295.0, 1.1657, 6.83
295.5, 1.1607, 6.91
296.0, 1.1559, 6.98
296.5, 1.1510, 7.06
297.0, 1.1464, 7.14
297.5, 1.1413, 7.22
298.0, 1.1374, 7.29
298.5, 1.1316, 7.39
299.0, 1.1264, 7.47
299.5, 1.1221, 7.55
300.0, 1.1181, 7.62
300.5, 1.1132, 7.71
301.0, 1.1104, 7.76
301.5, 1.1062, 7.83
302.0, 1.1021, 7.91
302.5, 1.0989, 7.96
303.0, 1.0944, 8.05
303.5, 1.0906, 8.12
304.0, 1.0860, 8.20
304.5, 1.0823, 8.27
305.0, 1.0788, 8.34
305.5, 1.0752, 8.41
306.0, 1.0724, 8.47
306.5, 1.0686, 8.54
307.0, 1.0658, 8.59
307.5, 1.0621, 8.67
308.0, 1.0587, 8.74
308.5, 1.0549, 8.81
309.0, 1.0516, 8.88
309.5, 1.0480, 8.95
310.0, 1.0446, 9.02
310.5, 1.0421, 9.08
311.0, 1.0398, 9.13
311.5, 1.0361, 9.20
312.0, 1.0330, 9.27
312.5, 1.0300, 9.33
313.0, 1.0269, 9.40
313.5, 1.0236, 9.47
314.0, 1.0205, 9.54
314.5, 1.0179, 9.60
315.0, 1.0153, 9.65
315.5, 1.0122, 9.72
316.0, 1.0101, 9.77
316.5, 1.0073, 9.83
317.0, 1.0046, 9.89
317.5, 1.0015, 9.96
318.0, 0.9986, 10.03
318.5, 0.9961, 10.09
319.0, 0.9928, 10.17
319.5, 0.9894, 10.25
320.0, 0.9873, 10.30
320.5, 0.9848, 10.36
321.0, 0.9829, 10.40
321.5, 0.9800, 10.47
322.0, 0.9774, 10.53
322.5, 0.9742, 10.61
323.0, 0.9710, 10.69
323.5, 0.9687, 10.75
324.0, 0.9665, 10.80
324.5, 0.9633, 10.88
325.0, 0.9612, 10.94
325.5, 0.9596, 10.98
326.0, 0.9569, 11.04
326.5, 0.9541, 11.11
327.0, 0.9517, 11.18
327.5, 0.9490, 11.25
328.0, 0.9464, 11.31
328.5, 0.9436, 11.39
329.0, 0.9404, 11.47
329.5, 0.9386, 11.52
330.0, 0.9366, 11.57
330.5, 0.9344, 11.63
331.0, 0.9320, 11.69
331.5, 0.9295, 11.76
332.0, 0.9271, 11.83
332.5, 0.9242, 11.91
333.0, 0.9218, 11.97
333.5, 0.9193, 12.04
334.0, 0.9170, 12.11
334.5, 0.9145, 12.18
335.0, 0.9122, 12.24
335.5, 0.9101, 12.30
336.0, 0.9079, 12.36
336.5, 0.9058, 12.42
337.0, 0.9034, 12.49
337.5, 0.9007, 12.57
338.0, 0.8981, 12.65
338.5, 0.8958, 12.71
339.0, 0.8938, 12.77
339.5, 0.8901, 12.88
340.0, 0.8885, 12.93
340.5, 0.8864, 12.99
341.0, 0.8850, 13.03
341.5, 0.8828, 13.10
342.0, 0.8806, 13.16
342.5, 0.8782, 13.24
343.0, 0.8748, 13.34
343.5, 0.8728, 13.40
344.0, 0.8707, 13.47
344.5, 0.8688, 13.53
345.0, 0.8667, 13.59
345.5, 0.8652, 13.64
346.0, 0.8630, 13.71
346.5, 0.8611, 13.77
347.0, 0.8586, 13.85
347.5, 0.8565, 13.92
348.0, 0.8538, 14.00
348.5, 0.8517, 14.07
349.0, 0.8497, 14.13
349.5, 0.8479, 14.19
350.0, 0.8465, 14.24
350.5, 0.8443, 14.31
351.0, 0.8426, 14.37
351.5, 0.8408, 14.43
352.0, 0.8378, 14.53
352.5, 0.8359, 14.59
353.0, 0.8330, 14.69
353.5, 0.8314, 14.74
354.0, 0.8294, 14.81
354.5, 0.8277, 14.87
355.0, 0.8261, 14.92
355.5, 0.8241, 14.99
356.0, 0.8223, 15.05
356.5, 0.8201, 15.13
357.0, 0.8182, 15.20
357.5, 0.8160, 15.28
358.0, 0.8133, 15.37
358.5, 0.8119, 15.42
359.0, 0.8101, 15.48
359.5, 0.8082, 15.55
360.0, 0.8068, 15.60
360.5, 0.8049, 15.67
361.0, 0.8031, 15.74
361.5, 0.8008, 15.82
362.0, 0.7989, 15.89
362.5, 0.7961, 15.99
363.0, 0.7947, 16.04
363.5, 0.7928, 16.11
364.0, 0.7911, 16.18
364.5, 0.7895, 16.24
365.0, 0.7876, 16.31
365.5, 0.7859, 16.37
366.0, 0.7840, 16.45
366.5, 0.7821, 16.52
367.0, 0.7800, 16.60
367.5, 0.7781, 16.67
368.0, 0.7761, 16.74
368.5, 0.7742, 16.82
369.0, 0.7728, 16.87
369.5, 0.7718, 16.91
370.0, 0.7698, 16.99
370.5, 0.7670, 17.10
371.0, 0.7650, 17.18
371.5, 0.7632, 17.25
372.0, 0.7613, 17.32
372.5, 0.7594, 17.40
373.0, 0.7577, 17.47
373.5, 0.7564, 17.52
374.0, 0.7548, 17.59
374.5, 0.7532, 17.65
375.0, 0.7514, 17.72
375.5, 0.7498, 17.79
376.0, 0.7478, 17.87
376.5, 0.7460, 17.95
377.0, 0.7441, 18.02
377.5, 0.7426, 18.09
378.0, 0.7409, 18.16
378.5, 0.7392, 18.23
379.0, 0.7377, 18.29
379.5, 0.7361, 18.36
380.0, 0.7343, 18.44
380.5, 0.7325, 18.52
381.0, 0.7311, 18.57
381.5, 0.7290, 18.66
382.0, 0.7274, 18.73
382.5, 0.7259, 18.80
383.0, 0.7243, 18.87
383.5, 0.7227, 18.94
384.0, 0.7213, 19.00
384.5, 0.7197, 19.07
385.0, 0.7182, 19.13
385.5, 0.7163, 19.22
386.0, 0.7147, 19.29
386.5, 0.7129, 19.37
387.0, 0.7115, 19.43
387.5, 0.7098, 19.51
388.0, 0.7082, 19.58
388.5, 0.7069, 19.64
389.0, 0.7053, 19.71
389.5, 0.7037, 19.78
390.0, 0.7022, 19.85
390.5, 0.7010, 19.91
391.0, 0.6991, 19.99
391.5, 0.6975, 20.07
392.0, 0.6960, 20.14
392.5, 0.6947, 20.20
393.0, 0.6934, 20.26
393.5, 0.6916, 20.34
394.0, 0.6900, 20.42
394.5, 0.6885, 20.49
395.0, 0.6871, 20.56
395.5, 0.6857, 20.62
396.0, 0.6838, 20.71
396.5, 0.6823, 20.78
397.0, 0.6809, 20.85
397.5, 0.6798, 20.90
398.0, 0.6781, 20.99
398.5, 0.6767, 21.05
399.0, 0.6752, 21.13
399.5, 0.6737, 21.20
400.0, 0.6723, 21.27
400.5, 0.6707, 21.34
401.0, 0.6691, 21.42
401.5, 0.6678, 21.49
402.0, 0.6663, 21.56
402.5, 0.6650, 21.63
403.0, 0.6635, 21.70
403.5, 0.6622, 21.77
404.0, 0.6608, 21.84
404.5, 0.6596, 21.90
405.0, 0.6580, 21.98
405.5, 0.6564, 22.06
406.0, 0.6548, 22.14
406.5, 0.6535, 22.21
407.0, 0.6522, 22.27
407.5, 0.6509, 22.34
408.0, 0.6496, 22.41
408.5, 0.6481, 22.48
409.0, 0.6466, 22.56
409.5, 0.6455, 22.62
410.0, 0.6440, 22.70
410.5, 0.6426, 22.77
411.0, 0.6411, 22.85
411.5, 0.6398, 22.92
412.0, 0.6385, 22.99
412.5, 0.6372, 23.05
413.0, 0.6359, 23.12
413.5, 0.6344, 23.20
414.0, 0.6331, 23.28
414.5, 0.6318, 23.35
415.0, 0.6304, 23.42
415.5, 0.6292, 23.49
416.0, 0.6276, 23.57
416.5, 0.6263, 23.64
417.0, 0.6253, 23.70
417.5, 0.6238, 23.78
418.0, 0.6226, 23.84
418.5, 0.6213, 23.92
419.0, 0.6198, 24.00
419.5, 0.6186, 24.07
420.0, 0.6172, 24.14
420.5, 0.6160, 24.21
421.0, 0.6146, 24.29
421.5, 0.6135, 24.35
422.0, 0.6121, 24.43
422.5, 0.6110, 24.49
423.0, 0.6098, 24.56
423.5, 0.6084, 24.64
424.0, 0.6072, 24.71
424.5, 0.6059, 24.78
425.0, 0.6045, 24.86
425.5, 0.6032, 24.93
426.0, 0.6020, 25.00
426.5, 0.6009, 25.07
427.0, 0.5997, 25.14
427.5, 0.5985, 25.20
428.0, 0.5972, 25.28
428.5, 0.5961, 25.35
429.0, 0.5948, 25.42
429.5, 0.5934, 25.50
430.0, 0.5922, 25.57
430.5, 0.5910, 25.64
431.0, 0.5898, 25.72
431.5, 0.5886, 25.78
432.0, 0.5875, 25.85
432.5, 0.5864, 25.92
433.0, 0.5852, 25.99
433.5, 0.5840, 26.06
434.0, 0.5829, 26.13
434.5, 0.5817, 26.20
435.0, 0.5804, 26.28
435.5, 0.5792, 26.35
436.0, 0.5781, 26.42
436.5, 0.5770, 26.48
437.0, 0.5758, 26.56
437.5, 0.5746, 26.63
438.0, 0.5734, 26.70
438.5, 0.5723, 26.77
439.0, 0.5712, 26.84
439.5, 0.5700, 26.91
440.0, 0.5688, 26.99
440.5, 0.5677, 27.06
441.0, 0.5666, 27.13
441.5, 0.5655, 27.20
442.0, 0.5643, 27.27
442.5, 0.5632, 27.34
443.0, 0.5622, 27.40
443.5, 0.5608, 27.49
444.0, 0.5598, 27.56
444.5, 0.5585, 27.64
445.0, 0.5576, 27.70
445.5, 0.5565, 27.76
446.0, 0.5556, 27.83
446.5, 0.5544, 27.90
447.0, 0.5534, 27.96
447.5, 0.5522, 28.04
448.0, 0.5511, 28.11
448.5, 0.5500, 28.18
449.0, 0.5487, 28.27
449.5, 0.5476, 28.34
450.0, 0.5470, 28.38
450.5, 0.5455, 28.48
451.0, 0.5442, 28.56
451.5, 0.5433, 28.62
452.0, 0.5421, 28.70
452.5, 0.5411, 28.77
453.0, 0.5399, 28.85
453.5, 0.5391, 28.90
454.0, 0.5382, 28.96
454.5, 0.5371, 29.03
455.0, 0.5360, 29.11
455.5, 0.5348, 29.19
456.0, 0.5338, 29.25
456.5, 0.5328, 29.32
457.0, 0.5316, 29.40
457.5, 0.5306, 29.47
458.0, 0.5298, 29.53
458.5, 0.5288, 29.59
459.0, 0.5277, 29.67
459.5, 0.5265, 29.75
460.0, 0.5255, 29.82
460.5, 0.5245, 29.89
461.0, 0.5234, 29.96
461.5, 0.5225, 30.03
462.0, 0.5214, 30.10
462.5, 0.5205, 30.17
463.0, 0.5194, 30.24
463.5, 0.5185, 30.31
464.0, 0.5174, 30.38
464.5, 0.5164, 30.45
465.0, 0.5156, 30.51
465.5, 0.5144, 30.59
466.0, 0.5134, 30.66
466.5, 0.5124, 30.73
467.0, 0.5115, 30.79
467.5, 0.5105, 30.87
468.0, 0.5095, 30.94
468.5, 0.5087, 30.99
469.0, 0.5077, 31.07
469.5, 0.5067, 31.14
470.0, 0.5057, 31.21
470.5, 0.5048, 31.27
471.0, 0.5039, 31.34
471.5, 0.5029, 31.41
472.0, 0.5019, 31.48
472.5, 0.5010, 31.55
473.0, 0.5002, 31.61
473.5, 0.4991, 31.69
474.0, 0.4980, 31.77
474.5, 0.4972, 31.83
475.0, 0.4961, 31.91
475.5, 0.4952, 31.97
476.0, 0.4943, 32.04
476.5, 0.4934, 32.11
477.0, 0.4924, 32.18
477.5, 0.4916, 32.24
478.0, 0.4906, 32.31
478.5, 0.4898, 32.38
479.0, 0.4889, 32.44
479.5, 0.4879, 32.52
480.0, 0.4869, 32.59
480.5, 0.4860, 32.66
481.0, 0.4851, 32.73
481.5, 0.4842, 32.80
482.0, 0.4833, 32.86
482.5, 0.4825, 32.93
483.0, 0.4816, 32.99
483.5, 0.4806, 33.07
484.0, 0.4797, 33.14
484.5, 0.4787, 33.21
485.0, 0.4779, 33.28
485.5, 0.4770, 33.34
486.0, 0.4761, 33.41
486.5, 0.4752, 33.48
487.0, 0.4745, 33.54
487.5, 0.4736, 33.61
488.0, 0.4727, 33.68
488.5, 0.4719, 33.73
489.0, 0.4709, 33.81
489.5, 0.4701, 33.87
490.0, 0.4692, 33.95
490.5, 0.4684, 34.01
491.0, 0.4674, 34.08
491.5, 0.4665, 34.16
492.0, 0.4658, 34.21
492.5, 0.4650, 34.28
493.0, 0.4642, 34.34
493.5, 0.4633, 34.41
494.0, 0.4624, 34.48
494.5, 0.4615, 34.55
495.0, 0.4607, 34.62
495.5, 0.4599, 34.68
496.0, 0.4591, 34.75
496.5, 0.4581, 34.83
497.0, 0.4575, 34.88
497.5, 0.4565, 34.96
498.0, 0.4557, 35.02
498.5, 0.4548, 35.09
499.0, 0.4539, 35.16
499.5, 0.4531, 35.23
500.0, 0.4523, 35.30
500.5, 0.4515, 35.36
501.0, 0.4508, 35.42
501.5, 0.4500, 35.48
502.0, 0.4491, 35.55
502.5, 0.4483, 35.62
503.0, 0.4475, 35.69
503.5, 0.4466, 35.76
504.0, 0.4458, 35.82
504.5, 0.4451, 35.89
505.0, 0.4444, 35.95
505.5, 0.4435, 36.01
506.0, 0.4428, 36.08
506.5, 0.4423, 36.12
507.0, 0.4414, 36.19
507.5, 0.4408, 36.24
508.0, 0.4398, 36.33
508.5, 0.4390, 36.39
509.0, 0.4382, 36.46
509.5, 0.4373, 36.53
510.0, 0.4368, 36.58
510.5, 0.4361, 36.63
511.0, 0.4351, 36.72
511.5, 0.4345, 36.77
512.0, 0.4337, 36.84
512.5, 0.4329, 36.90
513.0, 0.4322, 36.96
513.5, 0.4314, 37.04
514.0, 0.4305, 37.11
514.5, 0.4297, 37.18
515.0, 0.4291, 37.23
515.5, 0.4284, 37.29
516.0, 0.4276, 37.36
516.5, 0.4267, 37.44
517.0, 0.4262, 37.48
517.5, 0.4253, 37.56
518.0, 0.4246, 37.62
518.5, 0.4238, 37.68
519.0, 0.4232, 37.74
519.5, 0.4225, 37.80
520.0, 0.4217, 37.87
520.5, 0.4209, 37.94
521.0, 0.4202, 38.01
521.5, 0.4196, 38.06
522.0, 0.4188, 38.13
522.5, 0.4181, 38.18
523.0, 0.4173, 38.25
523.5, 0.4166, 38.32
524.0, 0.4159, 38.38
524.5, 0.4151, 38.45
525.0, 0.4145, 38.50
525.5, 0.4137, 38.58
526.0, 0.4130, 38.64
526.5, 0.4123, 38.70
527.0, 0.4116, 38.76
527.5, 0.4109, 38.83
528.0, 0.4102, 38.89
528.5, 0.4094, 38.95
529.0, 0.4089, 39.01
529.5, 0.4082, 39.06
530.0, 0.4076, 39.12
530.5, 0.4069, 39.19
531.0, 0.4060, 39.27
531.5, 0.4053, 39.33
532.0, 0.4046, 39.39
532.5, 0.4040, 39.45
533.0, 0.4033, 39.51
533.5, 0.4026, 39.57
534.0, 0.4019, 39.64
534.5, 0.4013, 39.69
535.0, 0.4006, 39.75
535.5, 0.3997, 39.83
536.0, 0.3991, 39.89
536.5, 0.3985, 39.95
537.0, 0.3979, 40.00
537.5, 0.3971, 40.08
538.0, 0.3964, 40.14
538.5, 0.3956, 40.21
539.0, 0.3952, 40.26
539.5, 0.3944, 40.32
540.0, 0.3937, 40.39
540.5, 0.3931, 40.45
541.0, 0.3925, 40.51
541.5, 0.3918, 40.57
542.0, 0.3913, 40.61
542.5, 0.3905, 40.69
543.0, 0.3899, 40.75
543.5, 0.3892, 40.81
544.0, 0.3885, 40.88
544.5, 0.3880, 40.92
545.0, 0.3873, 40.99
545.5, 0.3867, 41.05
546.0, 0.3860, 41.11
546.5, 0.3854, 41.17
547.0, 0.3848, 41.23
547.5, 0.3842, 41.29
548.0, 0.3835, 41.35
548.5, 0.3829, 41.41
549.0, 0.3822, 41.47
549.5, 0.3817, 41.53
550.0, 0.3810, 41.59
550.5, 0.3804, 41.65
551.0, 0.3797, 41.71
551.5, 0.3791, 41.78
552.0, 0.3784, 41.84
552.5, 0.3778, 41.90
553.0, 0.3772, 41.95
553.5, 0.3766, 42.01
554.0, 0.3761, 42.06
554.5, 0.3754, 42.13
555.0, 0.3749, 42.18
555.5, 0.3742, 42.25
556.0, 0.3737, 42.30
556.5, 0.3731, 42.36
557.0, 0.3724, 42.43
557.5, 0.3718, 42.48
558.0, 0.3712, 42.54
558.5, 0.3706, 42.60
559.0, 0.3700, 42.66
559.5, 0.3694, 42.71
560.0, 0.3689, 42.77
560.5, 0.3682, 42.84
561.0, 0.3675, 42.90
561.5, 0.3670, 42.96
562.0, 0.3664, 43.01
562.5, 0.3657, 43.08
563.0, 0.3652, 43.13
563.5, 0.3647, 43.18
564.0, 0.3640, 43.25
564.5, 0.3635, 43.30
565.0, 0.3630, 43.35
565.5, 0.3623, 43.42
566.0, 0.3618, 43.48
566.5, 0.3612, 43.53
567.0, 0.3607, 43.58
567.5, 0.3600, 43.65
568.0, 0.3596, 43.70
568.5, 0.3589, 43.76
569.0, 0.3583, 43.82
569.5, 0.3578, 43.88
570.0, 0.3573, 43.93
570.5, 0.3567, 43.99
571.0, 0.3560, 44.06
571.5, 0.3555, 44.11
572.0, 0.3549, 44.16
572.5, 0.3544, 44.22
573.0, 0.3538, 44.28
573.5, 0.3532, 44.34
574.0, 0.3527, 44.40
574.5, 0.3523, 44.44
575.0, 0.3516, 44.50
575.5, 0.3511, 44.56
576.0, 0.3506, 44.61
576.5, 0.3499, 44.68
577.0, 0.3493, 44.74
577.5, 0.3488, 44.79
578.0, 0.3483, 44.84
578.5, 0.3471, 44.96
579.0, 0.3466, 45.02
579.5, 0.3462, 45.06
580.0, 0.3458, 45.11
580.5, 0.3452, 45.16
581.0, 0.3446, 45.22
581.5, 0.3441, 45.28
582.0, 0.3436, 45.34
582.5, 0.3431, 45.39
583.0, 0.3426, 45.44
583.5, 0.3421, 45.49
584.0, 0.3416, 45.54
584.5, 0.3410, 45.60
585.0, 0.3405, 45.65
585.5, 0.3400, 45.71
586.0, 0.3395, 45.76
586.5, 0.3390, 45.82
587.0, 0.3384, 45.88
587.5, 0.3381, 45.91
588.0, 0.3376, 45.96
588.5, 0.3371, 46.01
589.0, 0.3365, 46.07
589.5, 0.3361, 46.12
590.0, 0.3355, 46.18
590.5, 0.3351, 46.23
591.0, 0.3346, 46.28
591.5, 0.3340, 46.35
592.0, 0.3336, 46.39
592.5, 0.3331, 46.45
593.0, 0.3324, 46.52
593.5, 0.3319, 46.57
594.0, 0.3314, 46.62
594.5, 0.3307, 46.70
595.0, 0.3303, 46.74
595.5, 0.3297, 46.80
596.0, 0.3294, 46.84
596.5, 0.3288, 46.91
597.0, 0.3284, 46.95
597.5, 0.3278, 47.02
598.0, 0.3274, 47.05
598.5, 0.3269, 47.11
599.0, 0.3263, 47.18
599.5, 0.3259, 47.22
600.0, 0.3254, 47.27
600.5, 0.3249, 47.33
601.0, 0.3245, 47.37
601.5, 0.3240, 47.43
602.0, 0.3235, 47.47
602.5, 0.3230, 47.53
603.0, 0.3226, 47.58
603.5, 0.3220, 47.65
604.0, 0.3216, 47.69
604.5, 0.3210, 47.75
605.0, 0.3206, 47.80
605.5, 0.3201, 47.85
606.0, 0.3198, 47.89
606.5, 0.3192, 47.96
607.0, 0.3187, 48.01
607.5, 0.3181, 48.07
608.0, 0.3178, 48.10
608.5, 0.3172, 48.17
609.0, 0.3168, 48.22
609.5, 0.3164, 48.26
610.0, 0.3159, 48.31
610.5, 0.3154, 48.37
611.0, 0.3149, 48.43
611.5, 0.3146, 48.46
612.0, 0.3140, 48.53
612.5, 0.3136, 48.58
613.0, 0.3131, 48.62
613.5, 0.3126, 48.68
614.0, 0.3122, 48.73
614.5, 0.3119, 48.77
615.0, 0.3113, 48.83
615.5, 0.3108, 48.89
616.0, 0.3104, 48.93
616.5, 0.3100, 48.98
617.0, 0.3095, 49.04
617.5, 0.3089, 49.10
618.0, 0.3086, 49.14
618.5, 0.3081, 49.20
619.0, 0.3076, 49.25
619.5, 0.3072, 49.29
620.0, 0.3067, 49.35
620.5, 0.3064, 49.39
621.0, 0.3060, 49.44
621.5, 0.3054, 49.50
622.0, 0.3049, 49.55
622.5, 0.3045, 49.60
623.0, 0.3040, 49.66
623.5, 0.3037, 49.70
624.0, 0.3032, 49.75
624.5, 0.3028, 49.80
625.0, 0.3024, 49.84
625.5, 0.3020, 49.89
626.0, 0.3015, 49.95
626.5, 0.3010, 50.00
627.0, 0.3006, 50.05
627.5, 0.3001, 50.11
628.0, 0.2998, 50.15
628.5, 0.2993, 50.20
629.0, 0.2988, 50.25
629.5, 0.2985, 50.30
630.0, 0.2981, 50.34
630.5, 0.2976, 50.40
631.0, 0.2972, 50.44
631.5, 0.2968, 50.49
632.0, 0.2963, 50.55
632.5, 0.2959, 50.60
633.0, 0.2955, 50.64
633.5, 0.2951, 50.69
634.0, 0.2946, 50.75
634.5, 0.2942, 50.79
635.0, 0.2937, 50.85
635.5, 0.2935, 50.88
636.0, 0.2930, 50.94
636.5, 0.2926, 50.98
637.0, 0.2921, 51.04
637.5, 0.2918, 51.07
638.0, 0.2912, 51.14
638.5, 0.2909, 51.18
639.0, 0.2905, 51.22
639.5, 0.2902, 51.26
640.0, 0.2897, 51.32
640.5, 0.2892, 51.38
641.0, 0.2888, 51.43
641.5, 0.2883, 51.48
642.0, 0.2881, 51.51
642.5, 0.2877, 51.56
643.0, 0.2872, 51.62
643.5, 0.2869, 51.66
644.0, 0.2864, 51.71
644.5, 0.2860, 51.76
645.0, 0.2856, 51.81
645.5, 0.2853, 51.85
646.0, 0.2849, 51.90
646.5, 0.2844, 51.95
647.0, 0.2840, 51.99
647.5, 0.2836, 52.05
648.0, 0.2832, 52.10
648.5, 0.2829, 52.13
