Sample Name, Sample-3
Time, March 10 14:41:07 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
249.0, 0.4249, 37.59
249.5, 0.4223, 37.82
250.0, 0.4196, 38.05
250.5, 0.4171, 38.28
251.0, 0.4147, 38.49
251.5, 0.4123, 38.69
252.0, 0.4103, 38.88
252.5, 0.4082, 39.06
253.0, 0.4062, 39.25
253.5, 0.4039, 39.45
254.0, 0.4020, 39.63
254.5, 0.3991, 39.89
255.0, 0.3972, 40.07
255.5, 0.3952, 40.25
256.0, 0.3935, 40.41
256.5, 0.3919, 40.56
257.0, 0.3902, 40.72
257.5, 0.3889, 40.85
258.0, 0.3872, 41.00
258.5, 0.3856, 41.16
259.0, 0.3839, 41.31
259.5, 0.3823, 41.47
260.0, 0.3810, 41.60
260.5, 0.3794, 41.74
261.0, 0.3780, 41.88
261.5, 0.3769, 41.99
262.0, 0.3756, 42.11
262.5, 0.3741, 42.25
263.0, 0.3729, 42.37
263.5, 0.3715, 42.51
264.0, 0.3702, 42.64
264.5, 0.3689, 42.77
265.0, 0.3678, 42.87
265.5, 0.3666, 42.99
266.0, 0.3657, 43.09
266.5, 0.3646, 43.19
267.0, 0.3637, 43.28
267.5, 0.3626, 43.39
268.0, 0.3615, 43.51
268.5, 0.3603, 43.63
269.0, 0.3592, 43.73
269.5, 0.3582, 43.83
270.0, 0.3571, 43.95
270.5, 0.3560, 44.05
271.0, 0.3552, 44.13
271.5, 0.3544, 44.22
272.0, 0.3535, 44.31
272.5, 0.3525, 44.41
273.0, 0.3514, 44.53
273.5, 0.3504, 44.63
274.0, 0.3493, 44.74
274.5, 0.3484, 44.83
275.0, 0.3474, 44.93
275.5, 0.3465, 45.03
276.0, 0.3456, 45.12
276.5, 0.3447, 45.22
277.0, 0.3438, 45.31
277.5, 0.3427, 45.42
278.0, 0.3415, 45.55
278.5, 0.3403, 45.68
279.0, 0.3392, 45.80
279.5, 0.3381, 45.91
280.0, 0.3371, 46.02
280.5, 0.3360, 46.13
281.0, 0.3349, 46.25
281.5, 0.3339, 46.35
282.0, 0.3327, 46.48
282.5, 0.3316, 46.61
283.0, 0.3302, 46.75
283.5, 0.3287, 46.91
284.0, 0.3274, 47.05
284.5, 0.3261, 47.20
285.0, 0.3247, 47.35
285.5, 0.3233, 47.50
286.0, 0.3218, 47.66
286.5, 0.3203, 47.83
287.0, 0.3188, 47.99
287.5, 0.3171, 48.19
288.0, 0.3155, 48.36
288.5, 0.3137, 48.56
289.0, 0.3122, 48.73
289.5, 0.3106, 48.91
290.0, 0.3092, 49.06
290.5, 0.3078, 49.22
291.0, 0.3065, 49.38
291.5, 0.3049, 49.56
292.0, 0.3033, 49.74
292.5, 0.3016, 49.94
293.0, 0.2999, 50.12
293.5, 0.2983, 50.32
294.0, 0.2969, 50.48
294.5, 0.2953, 50.66
295.0, 0.2939, 50.83
295.5, 0.2925, 50.99
296.0, 0.2911, 51.15
296.5, 0.2899, 51.30
297.0, 0.2885, 51.46
297.5, 0.2870, 51.64
298.0, 0.2855, 51.83
298.5, 0.2842, 51.98
299.0, 0.2830, 52.12
299.5, 0.2818, 52.26
300.0, 0.2808, 52.39
300.5, 0.2798, 52.51
301.0, 0.2787, 52.64
301.5, 0.2774, 52.79
302.0, 0.2764, 52.92
302.5, 0.2751, 53.07
303.0, 0.2740, 53.21
303.5, 0.2729, 53.35
304.0, 0.2719, 53.47
304.5, 0.2709, 53.59
305.0, 0.2700, 53.71
305.5, 0.2692, 53.81
306.0, 0.2682, 53.92
306.5, 0.2672, 54.05
307.0, 0.2662, 54.18
307.5, 0.2651, 54.31
308.0, 0.2642, 54.43
308.5, 0.2633, 54.54
309.0, 0.2624, 54.65
309.5, 0.2615, 54.76
310.0, 0.2609, 54.84
310.5, 0.2600, 54.95
311.0, 0.2591, 55.06
311.5, 0.2583, 55.16
312.0, 0.2573, 55.29
312.5, 0.2565, 55.40
313.0, 0.2557, 55.50
313.5, 0.2548, 55.62
314.0, 0.2542, 55.69
314.5, 0.2535, 55.79
315.0, 0.2530, 55.85
315.5, 0.2522, 55.95
316.0, 0.2515, 56.04
316.5, 0.2506, 56.15
317.0, 0.2498, 56.26
317.5, 0.2488, 56.39
318.0, 0.2482, 56.46
318.5, 0.2475, 56.56
319.0, 0.2468, 56.65
319.5, 0.2462, 56.73
320.0, 0.2456, 56.81
320.5, 0.2450, 56.88
321.0, 0.2442, 57.00
321.5, 0.2433, 57.10
322.0, 0.2426, 57.20
322.5, 0.2418, 57.31
323.0, 0.2412, 57.39
323.5, 0.2405, 57.48
324.0, 0.2400, 57.54
324.5, 0.2395, 57.61
325.0, 0.2389, 57.69
325.5, 0.2383, 57.77
326.0, 0.2375, 57.88
326.5, 0.2366, 58.00
327.0, 0.2358, 58.10
327.5, 0.2352, 58.18
328.0, 0.2346, 58.26
328.5, 0.2341, 58.33
329.0, 0.2335, 58.42
329.5, 0.2330, 58.48
330.0, 0.2324, 58.56
330.5, 0.2319, 58.63
331.0, 0.2311, 58.74
331.5, 0.2303, 58.85
332.0, 0.2295, 58.95
332.5, 0.2289, 59.03
333.0, 0.2285, 59.09
333.5, 0.2279, 59.17
334.0, 0.2274, 59.24
334.5, 0.2269, 59.31
335.0, 0.2264, 59.37
335.5, 0.2256, 59.48
336.0, 0.2249, 59.58
336.5, 0.2241, 59.69
337.0, 0.2236, 59.75
337.5, 0.2231, 59.83
338.0, 0.2225, 59.91
338.5, 0.2221, 59.96
339.0, 0.2217, 60.02
339.5, 0.2208, 60.14
340.0, 0.2203, 60.22
340.5, 0.2199, 60.27
341.0, 0.2193, 60.35
341.5, 0.2186, 60.45
342.0, 0.2178, 60.56
342.5, 0.2171, 60.65
343.0, 0.2167, 60.72
343.5, 0.2165, 60.75
344.0, 0.2159, 60.83
344.5, 0.2155, 60.88
345.0, 0.2150, 60.96
345.5, 0.2144, 61.04
346.0, 0.2139, 61.11
346.5, 0.2131, 61.22
347.0, 0.2123, 61.34
347.5, 0.2119, 61.40
348.0, 0.2115, 61.44
348.5, 0.2110, 61.52
349.0, 0.2106, 61.58
349.5, 0.2103, 61.61
350.0, 0.2097, 61.70
350.5, 0.2092, 61.78
351.0, 0.2086, 61.86
351.5, 0.2079, 61.96
352.0, 0.2072, 62.05
352.5, 0.2067, 62.13
353.0, 0.2063, 62.18
353.5, 0.2061, 62.21
354.0, 0.2056, 62.29
354.5, 0.2051, 62.35
355.0, 0.2046, 62.43
355.5, 0.2040, 62.51
356.0, 0.2035, 62.59
356.5, 0.2028, 62.69
357.0, 0.2022, 62.78
357.5, 0.2018, 62.84
358.0, 0.2014, 62.89
358.5, 0.2009, 62.96
359.0, 0.2008, 62.99
359.5, 0.2000, 63.09
360.0, 0.1996, 63.15
360.5, 0.1991, 63.23
361.0, 0.1985, 63.32
361.5, 0.1979, 63.40
362.0, 0.1975, 63.46
362.5, 0.1971, 63.52
363.0, 0.1968, 63.56
363.5, 0.1964, 63.63
364.0, 0.1961, 63.67
364.5, 0.1955, 63.75
365.0, 0.1949, 63.84
365.5, 0.1943, 63.93
366.0, 0.1939, 63.99
366.5, 0.1933, 64.07
367.0, 0.1928, 64.15
367.5, 0.1925, 64.19
368.0, 0.1922, 64.23
368.5, 0.1919, 64.29
369.0, 0.1916, 64.33
369.5, 0.1911, 64.40
370.0, 0.1906, 64.47
370.5, 0.1901, 64.55
371.0, 0.1895, 64.64
371.5, 0.1891, 64.70
372.0, 0.1886, 64.77
372.5, 0.1884, 64.80
373.0, 0.1882, 64.84
373.5, 0.1879, 64.88
374.0, 0.1873, 64.96
374.5, 0.1869, 65.03
375.0, 0.1864, 65.10
375.5, 0.1861, 65.15
376.0, 0.1854, 65.25
376.5, 0.1851, 65.30
377.0, 0.1847, 65.36
377.5, 0.1844, 65.40
378.0, 0.1842, 65.44
378.5, 0.1837, 65.51
379.0, 0.1833, 65.57
379.5, 0.1828, 65.64
380.0, 0.1825, 65.70
380.5, 0.1820, 65.76
381.0, 0.1817, 65.81
381.5, 0.1811, 65.90
382.0, 0.1808, 65.94
382.5, 0.1807, 65.97
383.0, 0.1802, 66.03
383.5, 0.1798, 66.10
384.0, 0.1793, 66.17
384.5, 0.1790, 66.21
385.0, 0.1787, 66.27
385.5, 0.1782, 66.35
386.0, 0.1778, 66.40
386.5, 0.1775, 66.46
387.0, 0.1772, 66.50
387.5, 0.1769, 66.55
388.0, 0.1765, 66.60
388.5, 0.1761, 66.67
389.0, 0.1757, 66.73
389.5, 0.1753, 66.78
390.0, 0.1749, 66.84
390.5, 0.1747, 66.88
391.0, 0.1743, 66.94
391.5, 0.1740, 66.99
392.0, 0.1736, 67.05
392.5, 0.1734, 67.08
393.0, 0.1731, 67.13
393.5, 0.1727, 67.19
394.0, 0.1722, 67.26
394.5, 0.1720, 67.30
395.0, 0.1716, 67.37
395.5, 0.1712, 67.42
396.0, 0.1707, 67.50
396.5, 0.1705, 67.54
397.0, 0.1703, 67.57
397.5, 0.1700, 67.61
398.0, 0.1695, 67.68
398.5, 0.1692, 67.74
399.0, 0.1688, 67.79
399.5, 0.1685, 67.85
400.0, 0.1682, 67.88
400.5, 0.1679, 67.94
401.0, 0.1676, 67.99
401.5, 0.1672, 68.04
402.0, 0.1669, 68.09
402.5, 0.1667, 68.13
403.0, 0.1662, 68.20
403.5, 0.1659, 68.25
404.0, 0.1655, 68.31
404.5, 0.1652, 68.36
405.0, 0.1649, 68.41
405.5, 0.1646, 68.46
406.0, 0.1643, 68.51
406.5, 0.1639, 68.56
407.0, 0.1638, 68.59
407.5, 0.1633, 68.65
408.0, 0.1630, 68.71
408.5, 0.1627, 68.75
409.0, 0.1624, 68.80
409.5, 0.1621, 68.85
410.0, 0.1618, 68.90
410.5, 0.1614, 68.96
411.0, 0.1611, 69.00
411.5, 0.1609, 69.04
412.0, 0.1606, 69.09
412.5, 0.1603, 69.14
413.0, 0.1600, 69.18
413.5, 0.1597, 69.24
414.0, 0.1593, 69.30
414.5, 0.1590, 69.34
415.0, 0.1587, 69.39
415.5, 0.1585, 69.43
416.0, 0.1581, 69.48
416.5, 0.1579, 69.53
417.0, 0.1576, 69.57
417.5, 0.1573, 69.62
418.0, 0.1570, 69.66
418.5, 0.1567, 69.72
419.0, 0.1564, 69.77
419.5, 0.1561, 69.81
420.0, 0.1558, 69.86
420.5, 0.1554, 69.91
421.0, 0.1552, 69.95
421.5, 0.1549, 70.00
422.0, 0.1547, 70.04
422.5, 0.1544, 70.08
423.0, 0.1541, 70.12
423.5, 0.1538, 70.18
424.0, 0.1535, 70.23
424.5, 0.1532, 70.28
425.0, 0.1530, 70.31
425.5, 0.1527, 70.35
426.0, 0.1524, 70.40
426.5, 0.1521, 70.45
427.0, 0.1518, 70.50
427.5, 0.1516, 70.54
428.0, 0.1513, 70.58
428.5, 0.1510, 70.63
429.0, 0.1507, 70.67
429.5, 0.1505, 70.72
430.0, 0.1503, 70.75
430.5, 0.1499, 70.80
431.0, 0.1497, 70.84
431.5, 0.1495, 70.88
432.0, 0.1492, 70.92
432.5, 0.1490, 70.96
433.0, 0.1487, 71.01
433.5, 0.1483, 71.08
434.0, 0.1480, 71.12
434.5, 0.1478, 71.15
435.0, 0.1476, 71.19
435.5, 0.1473, 71.23
436.0, 0.1471, 71.28
436.5, 0.1469, 71.31
437.0, 0.1466, 71.36
437.5, 0.1463, 71.40
438.0, 0.1460, 71.45
438.5, 0.1458, 71.48
439.0, 0.1455, 71.53
439.5, 0.1452, 71.57
440.0, 0.1450, 71.61
440.5, 0.1448, 71.65
441.0, 0.1445, 71.69
441.5, 0.1444, 71.72
442.0, 0.1441, 71.77
442.5, 0.1437, 71.83
443.0, 0.1435, 71.86
443.5, 0.1433, 71.89
444.0, 0.1431, 71.93
444.5, 0.1428, 71.97
445.0, 0.1426, 72.01
445.5, 0.1423, 72.06
446.0, 0.1421, 72.09
446.5, 0.1418, 72.15
447.0, 0.1416, 72.18
447.5, 0.1413, 72.23
448.0, 0.1411, 72.25
448.5, 0.1408, 72.31
449.0, 0.1406, 72.35
449.5, 0.1403, 72.40
450.0, 0.1403, 72.40
450.5, 0.1398, 72.48
451.0, 0.1395, 72.53
451.5, 0.1393, 72.56
452.0, 0.1390, 72.61
452.5, 0.1388, 72.64
453.0, 0.1386, 72.68
453.5, 0.1384, 72.71
454.0, 0.1381, 72.76
454.5, 0.1379, 72.79
455.0, 0.1376, 72.84
455.5, 0.1373, 72.89
456.0, 0.1372, 72.91
456.5, 0.1370, 72.94
457.0, 0.1368, 72.99
457.5, 0.1365, 73.03
458.0, 0.1363, 73.07
458.5, 0.1360, 73.11
459.0, 0.1359, 73.13
459.5, 0.1356, 73.18
460.0, 0.1353, 73.23
460.5, 0.1350, 73.28
461.0, 0.1349, 73.30
461.5, 0.1345, 73.36
462.0, 0.1344, 73.38
462.5, 0.1342, 73.42
463.0, 0.1340, 73.45
463.5, 0.1339, 73.47
464.0, 0.1336, 73.52
464.5, 0.1333, 73.56
465.0, 0.1331, 73.60
465.5, 0.1329, 73.63
466.0, 0.1328, 73.66
466.5, 0.1325, 73.70
467.0, 0.1323, 73.74
467.5, 0.1321, 73.78
468.0, 0.1319, 73.81
468.5, 0.1317, 73.84
469.0, 0.1314, 73.89
469.5, 0.1311, 73.94
470.0, 0.1309, 73.97
470.5, 0.1308, 73.99
471.0, 0.1306, 74.03
471.5, 0.1304, 74.06
472.0, 0.1301, 74.12
472.5, 0.1299, 74.14
473.0, 0.1297, 74.18
473.5, 0.1296, 74.20
474.0, 0.1294, 74.24
474.5, 0.1291, 74.29
475.0, 0.1289, 74.33
475.5, 0.1287, 74.36
476.0, 0.1286, 74.38
476.5, 0.1283, 74.42
477.0, 0.1280, 74.47
477.5, 0.1279, 74.50
478.0, 0.1277, 74.53
478.5, 0.1276, 74.55
479.0, 0.1273, 74.60
479.5, 0.1270, 74.64
480.0, 0.1269, 74.66
480.5, 0.1267, 74.69
481.0, 0.1265, 74.73
481.5, 0.1263, 74.76
482.0, 0.1262, 74.79
482.5, 0.1260, 74.82
483.0, 0.1257, 74.86
483.5, 0.1255, 74.90
484.0, 0.1253, 74.95
484.5, 0.1251, 74.98
485.0, 0.1249, 75.00
485.5, 0.1248, 75.03
486.0, 0.1246, 75.06
486.5, 0.1244, 75.09
487.0, 0.1242, 75.13
487.5, 0.1240, 75.16
488.0, 0.1239, 75.19
488.5, 0.1235, 75.24
489.0, 0.1233, 75.28
489.5, 0.1232, 75.31
490.0, 0.1230, 75.33
490.5, 0.1229, 75.36
491.0, 0.1227, 75.39
491.5, 0.1224, 75.44
492.0, 0.1223, 75.46
492.5, 0.1220, 75.50
493.0, 0.1219, 75.52
493.5, 0.1217, 75.56
494.0, 0.1215, 75.59
494.5, 0.1213, 75.62
495.0, 0.1211, 75.66
495.5, 0.1210, 75.68
496.0, 0.1208, 75.71
496.5, 0.1205, 75.76
497.0, 0.1205, 75.77
497.5, 0.1203, 75.81
498.0, 0.1201, 75.85
498.5, 0.1198, 75.89
499.0, 0.1196, 75.93
499.5, 0.1195, 75.94
500.0, 0.1193, 75.98
500.5, 0.1191, 76.01
501.0, 0.1190, 76.04
501.5, 0.1188, 76.07
502.0, 0.1187, 76.09
502.5, 0.1185, 76.13
503.0, 0.1182, 76.17
503.5, 0.1181, 76.19
504.0, 0.1179, 76.23
504.5, 0.1177, 76.25
505.0, 0.1177, 76.27
505.5, 0.1175, 76.30
506.0, 0.1172, 76.34
506.5, 0.1172, 76.35
507.0, 0.1170, 76.38
507.5, 0.1168, 76.41
508.0, 0.1166, 76.46
508.5, 0.1165, 76.48
509.0, 0.1163, 76.51
509.5, 0.1161, 76.55
510.0, 0.1160, 76.57
510.5, 0.1159, 76.58
511.0, 0.1156, 76.64
511.5, 0.1155, 76.65
512.0, 0.1153, 76.68
512.5, 0.1152, 76.70
513.0, 0.1150, 76.73
513.5, 0.1149, 76.76
514.0, 0.1147, 76.79
514.5, 0.1146, 76.81
515.0, 0.1143, 76.86
515.5, 0.1143, 76.87
516.0, 0.1141, 76.90
516.5, 0.1138, 76.94
517.0, 0.1139, 76.94
517.5, 0.1135, 76.99
518.0, 0.1135, 77.01
518.5, 0.1133, 77.04
519.0, 0.1131, 77.07
519.5, 0.1130, 77.10
520.0, 0.1128, 77.12
520.5, 0.1126, 77.16
521.0, 0.1124, 77.19
521.5, 0.1123, 77.21
522.0, 0.1122, 77.23
522.5, 0.1120, 77.26
523.0, 0.1118, 77.30
523.5, 0.1117, 77.33
524.0, 0.1116, 77.34
524.5, 0.1114, 77.37
525.0, 0.1113, 77.38
525.5, 0.1110, 77.44
526.0, 0.1110, 77.45
526.5, 0.1108, 77.48
527.0, 0.1107, 77.50
527.5, 0.1105, 77.54
528.0, 0.1102, 77.58
528.5, 0.1101, 77.60
529.0, 0.1101, 77.61
529.5, 0.1100, 77.63
530.0, 0.1098, 77.66
530.5, 0.1096, 77.70
531.0, 0.1094, 77.72
531.5, 0.1093, 77.74
532.0, 0.1093, 77.76
532.5, 0.1090, 77.80
533.0, 0.1089, 77.82
533.5, 0.1088, 77.84
534.0, 0.1086, 77.87
534.5, 0.1085, 77.89
535.0, 0.1083, 77.93
535.5, 0.1082, 77.96
536.0, 0.1080, 77.98
536.5, 0.1078, 78.01
537.0, 0.1077, 78.04
537.5, 0.1075, 78.06
538.0, 0.1074, 78.09
538.5, 0.1073, 78.12
539.0, 0.1071, 78.14
539.5, 0.1069, 78.17
540.0, 0.1069, 78.18
540.5, 0.1067, 78.22
541.0, 0.1066, 78.24
541.5, 0.1065, 78.26
542.0, 0.1063, 78.28
542.5, 0.1060, 78.33
543.0, 0.1060, 78.35
543.5, 0.1059, 78.37
544.0, 0.1057, 78.40
544.5, 0.1055, 78.43
545.0, 0.1053, 78.46
545.5, 0.1053, 78.47
546.0, 0.1052, 78.49
546.5, 0.1050, 78.53
547.0, 0.1049, 78.55
547.5, 0.1048, 78.57
548.0, 0.1047, 78.57
548.5, 0.1045, 78.61
549.0, 0.1044, 78.63
549.5, 0.1043, 78.66
550.0, 0.1041, 78.69
550.5, 0.1040, 78.70
551.0, 0.1039, 78.73
551.5, 0.1036, 78.77
552.0, 0.1036, 78.78
552.5, 0.1034, 78.81
553.0, 0.1034, 78.82
553.5, 0.1032, 78.86
554.0, 0.1031, 78.87
554.5, 0.1029, 78.90
555.0, 0.1028, 78.92
555.5, 0.1027, 78.95
556.0, 0.1025, 78.97
556.5, 0.1024, 78.99
557.0, 0.1023, 79.02
557.5, 0.1022, 79.03
558.0, 0.1020, 79.06
558.5, 0.1020, 79.07
559.0, 0.1018, 79.11
559.5, 0.1017, 79.13
560.0, 0.1015, 79.16
560.5, 0.1014, 79.18
561.0, 0.1013, 79.20
561.5, 0.1010, 79.25
562.0, 0.1009, 79.27
562.5, 0.1008, 79.29
563.0, 0.1008, 79.29
563.5, 0.1006, 79.32
564.0, 0.1005, 79.34
564.5, 0.1004, 79.36
565.0, 0.1002, 79.39
565.5, 0.1001, 79.41
566.0, 0.1000, 79.44
566.5, 0.0999, 79.45
567.0, 0.0998, 79.47
567.5, 0.0997, 79.49
568.0, 0.0995, 79.52
568.5, 0.0994, 79.54
569.0, 0.0992, 79.58
569.5, 0.0992, 79.58
570.0, 0.0990, 79.61
570.5, 0.0989, 79.63
571.0, 0.0987, 79.67
571.5, 0.0987, 79.67
572.0, 0.0986, 79.70
572.5, 0.0984, 79.72
573.0, 0.0983, 79.74
573.5, 0.0982, 79.77
574.0, 0.0981, 79.79
574.5, 0.0980, 79.80
575.0, 0.0978, 79.83
575.5, 0.0977, 79.85
576.0, 0.0976, 79.88
576.5, 0.0975, 79.89
577.0, 0.0974, 79.91
577.5, 0.0973, 79.93
578.0, 0.0972, 79.95
578.5, 0.0964, 80.09
579.0, 0.0963, 80.11
579.5, 0.0963, 80.11
580.0, 0.0963, 80.12
580.5, 0.0961, 80.16
581.0, 0.0960, 80.17
581.5, 0.0959, 80.19
582.0, 0.0959, 80.19
582.5, 0.0958, 80.21
583.0, 0.0957, 80.23
583.5, 0.0956, 80.24
584.0, 0.0955, 80.26
584.5, 0.0954, 80.27
585.0, 0.0953, 80.30
585.5, 0.0953, 80.30
586.0, 0.0952, 80.32
586.5, 0.0951, 80.34
587.0, 0.0949, 80.36
587.5, 0.0949, 80.37
588.0, 0.0948, 80.39
588.5, 0.0947, 80.40
589.0, 0.0947, 80.41
589.5, 0.0947, 80.41
590.0, 0.0944, 80.46
590.5, 0.0944, 80.46
591.0, 0.0943, 80.48
591.5, 0.0941, 80.52
592.0, 0.0941, 80.52
592.5, 0.0939, 80.55
593.0, 0.0938, 80.57
593.5, 0.0937, 80.59
594.0, 0.0936, 80.60
594.5, 0.0935, 80.63
595.0, 0.0934, 80.66
595.5, 0.0932, 80.68
596.0, 0.0932, 80.68
596.5, 0.0930, 80.72
597.0, 0.0929, 80.74
597.5, 0.0928, 80.77
598.0, 0.0928, 80.76
598.5, 0.0927, 80.78
599.0, 0.0925, 80.81
599.5, 0.0925, 80.82
600.0, 0.0923, 80.85
600.5, 0.0923, 80.86
601.0, 0.0922, 80.88
601.5, 0.0921, 80.89
602.0, 0.0919, 80.92
602.5, 0.0917, 80.96
603.0, 0.0916, 80.98
603.5, 0.0916, 80.99
604.0, 0.0915, 81.00
604.5, 0.0914, 81.03
605.0, 0.0913, 81.04
605.5, 0.0912, 81.06
606.0, 0.0912, 81.07
606.5, 0.0910, 81.10
607.0, 0.0908, 81.13
607.5, 0.0907, 81.15
608.0, 0.0907, 81.15
608.5, 0.0906, 81.17
609.0, 0.0905, 81.20
609.5, 0.0904, 81.21
610.0, 0.0902, 81.24
610.5, 0.0902, 81.25
611.0, 0.0901, 81.27
611.5, 0.0900, 81.29
612.0, 0.0899, 81.31
612.5, 0.0898, 81.33
613.0, 0.0897, 81.34
613.5, 0.0896, 81.35
614.0, 0.0895, 81.38
614.5, 0.0894, 81.40
615.0, 0.0894, 81.40
615.5, 0.0892, 81.44
616.0, 0.0891, 81.46
616.5, 0.0889, 81.48
617.0, 0.0889, 81.49
617.5, 0.0888, 81.50
618.0, 0.0887, 81.53
618.5, 0.0886, 81.54
619.0, 0.0885, 81.56
619.5, 0.0884, 81.59
620.0, 0.0883, 81.59
620.5, 0.0882, 81.62
621.0, 0.0882, 81.62
621.5, 0.0880, 81.66
622.0, 0.0879, 81.67
622.5, 0.0879, 81.68
623.0, 0.0877, 81.71
623.5, 0.0877, 81.71
624.0, 0.0876, 81.73
624.5, 0.0875, 81.75
625.0, 0.0874, 81.78
625.5, 0.0874, 81.78
626.0, 0.0872, 81.82
626.5, 0.0872, 81.82
627.0, 0.0871, 81.83
627.5, 0.0869, 81.86
628.0, 0.0869, 81.87
628.5, 0.0868, 81.88
629.0, 0.0867, 81.91
629.5, 0.0865, 81.93
630.0, 0.0865, 81.93
630.5, 0.0864, 81.96
631.0, 0.0864, 81.96
631.5, 0.0862, 81.99
632.0, 0.0861, 82.02
632.5, 0.0861, 82.02
633.0, 0.0860, 82.03
633.5, 0.0859, 82.05
634.0, 0.0858, 82.07
634.5, 0.0857, 82.08
635.0, 0.0856, 82.11
635.5, 0.0855, 82.13
636.0, 0.0854, 82.15
636.5, 0.0854, 82.14
637.0, 0.0852, 82.18
637.5, 0.0852, 82.18
638.0, 0.0851, 82.21
638.5, 0.0850, 82.22
639.0, 0.0850, 82.23
639.5, 0.0849, 82.25
640.0, 0.0848, 82.27
640.5, 0.0847, 82.29
641.0, 0.0846, 82.30
641.5, 0.0845, 82.32
642.0, 0.0844, 82.34
642.5, 0.0844, 82.34
643.0, 0.0842, 82.37
643.5, 0.0842, 82.38
644.0, 0.0841, 82.40
644.5, 0.0839, 82.42
645.0, 0.0839, 82.43
645.5, 0.0838, 82.45
646.0, 0.0838, 82.45
646.5, 0.0836, 82.49
647.0, 0.0835, 82.50
647.5, 0.0835, 82.51
648.0, 0.0834, 82.52
648.5, 0.0833, 82.54
