Sample Name, Sample-1
Time, March 10 15:21:05 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
WL(nm), Abs, T%
633.0, 0.3226, 47.58
633.5, 0.3225, 47.59
634.0, 0.3225, 47.59
634.5, 0.3224, 47.59
635.0, 0.3224, 47.60
635.5, 0.3224, 47.60
636.0, 0.3224, 47.60
636.5, 0.3224, 47.60
637.0, 0.3223, 47.61
637.5, 0.3223, 47.61
638.0, 0.3222, 47.62
638.5, 0.3222, 47.62
639.0, 0.3222, 47.62
639.5, 0.3223, 47.61
640.0, 0.3221, 47.63
640.5, 0.3221, 47.63
641.0, 0.3220, 47.64
641.5, 0.3220, 47.64
642.0, 0.3219, 47.65
642.5, 0.3219, 47.65
643.0, 0.3219, 47.66
643.5, 0.3218, 47.66
644.0, 0.3218, 47.67
644.5, 0.3217, 47.68
645.0, 0.3218, 47.67
645.5, 0.3217, 47.68
646.0, 0.3216, 47.69
646.5, 0.3215, 47.69
647.0, 0.3215, 47.70
647.5, 0.3216, 47.69
648.0, 0.3216, 47.69
648.5, 0.3215, 47.69
649.0, 0.3215, 47.70
649.5, 0.3215, 47.70
650.0, 0.3215, 47.69
650.5, 0.3214, 47.70
651.0, 0.3214, 47.71
651.5, 0.3214, 47.71
652.0, 0.3214, 47.71
652.5, 0.3215, 47.70
653.0, 0.3214, 47.71
653.5, 0.3215, 47.69
654.0, 0.3214, 47.71
654.5, 0.3215, 47.70
655.0, 0.3214, 47.71
655.5, 0.3214, 47.71
656.0, 0.3212, 47.73
656.5, 0.3213, 47.72
657.0, 0.3214, 47.71
657.5, 0.3213, 47.73
658.0, 0.3213, 47.72
658.5, 0.3211, 47.74
659.0, 0.3212, 47.73
659.5, 0.3212, 47.74
660.0, 0.3212, 47.74
660.5, 0.3211, 47.74
661.0, 0.3210, 47.75
661.5, 0.3211, 47.74
662.0, 0.3211, 47.75
662.5, 0.3211, 47.74
663.0, 0.3211, 47.74
663.5, 0.3210, 47.75
664.0, 0.3210, 47.75
664.5, 0.3210, 47.75
665.0, 0.3210, 47.75
665.5, 0.3209, 47.77
666.0, 0.3208, 47.77
666.5, 0.3208, 47.78
667.0, 0.3207, 47.78
667.5, 0.3208, 47.77
668.0, 0.3208, 47.78
668.5, 0.3207, 47.78
669.0, 0.3209, 47.77
669.5, 0.3207, 47.78
670.0, 0.3207, 47.79
670.5, 0.3206, 47.80
671.0, 0.3206, 47.80
671.5, 0.3206, 47.79
672.0, 0.3206, 47.80
672.5, 0.3205, 47.81
673.0, 0.3205, 47.81
673.5, 0.3205, 47.81
674.0, 0.3205, 47.81
674.5, 0.3204, 47.82
675.0, 0.3203, 47.83
675.5, 0.3202, 47.84
676.0, 0.3202, 47.84
676.5, 0.3202, 47.84
677.0, 0.3201, 47.85
677.5, 0.3202, 47.84
678.0, 0.3201, 47.85
678.5, 0.3201, 47.85
679.0, 0.3200, 47.86
679.5, 0.3200, 47.86
680.0, 0.3201, 47.85
680.5, 0.3200, 47.87
681.0, 0.3201, 47.86
681.5, 0.3200, 47.87
682.0, 0.3200, 47.87
682.5, 0.3199, 47.88
683.0, 0.3199, 47.87
683.5, 0.3198, 47.88
684.0, 0.3198, 47.89
684.5, 0.3198, 47.89
685.0, 0.3197, 47.90
685.5, 0.3197, 47.90
686.0, 0.3196, 47.90
686.5, 0.3197, 47.89
687.0, 0.3197, 47.90
687.5, 0.3197, 47.90
688.0, 0.3196, 47.90
688.5, 0.3196, 47.91
689.0, 0.3196, 47.91
689.5, 0.3196, 47.91
690.0, 0.3196, 47.90
690.5, 0.3195, 47.92
691.0, 0.3194, 47.93
691.5, 0.3195, 47.91
692.0, 0.3195, 47.92
692.5, 0.3196, 47.91
693.0, 0.3194, 47.93
693.5, 0.3194, 47.93
694.0, 0.3193, 47.94
694.5, 0.3193, 47.94
695.0, 0.3192, 47.95
695.5, 0.3192, 47.96
696.0, 0.3191, 47.96
696.5, 0.3192, 47.95
697.0, 0.3191, 47.96
697.5, 0.3192, 47.95
698.0, 0.3190, 47.97
698.5, 0.3190, 47.97
699.0, 0.3190, 47.97
699.5, 0.3190, 47.98
700.0, 0.3189, 47.98
700.5, 0.3189, 47.99
701.0, 0.3189, 47.99
701.5, 0.3189, 47.99
702.0, 0.3188, 47.99
702.5, 0.3188, 47.99
703.0, 0.3188, 48.00
703.5, 0.3187, 48.01
704.0, 0.3188, 48.00
704.5, 0.3187, 48.00
705.0, 0.3187, 48.01
705.5, 0.3187, 48.01
706.0, 0.3186, 48.01
706.5, 0.3187, 48.01
707.0, 0.3186, 48.02
707.5, 0.3185, 48.02
708.0, 0.3185, 48.02
708.5, 0.3185, 48.03
709.0, 0.3185, 48.03
709.5, 0.3185, 48.03
710.0, 0.3184, 48.04
710.5, 0.3176, 48.13
711.0, 0.3176, 48.13
711.5, 0.3176, 48.13
712.0, 0.3176, 48.13
712.5, 0.3176, 48.13
713.0, 0.3176, 48.13
713.5, 0.3175, 48.14
714.0, 0.3176, 48.13
714.5, 0.3175, 48.14
715.0, 0.3176, 48.13
715.5, 0.3175, 48.13
716.0, 0.3176, 48.13
716.5, 0.3176, 48.13
717.0, 0.3176, 48.13
717.5, 0.3175, 48.13
718.0, 0.3175, 48.14
718.5, 0.3175, 48.14
719.0, 0.3175, 48.14
719.5, 0.3175, 48.14
720.0, 0.3174, 48.15
720.5, 0.3174, 48.15
721.0, 0.3174, 48.15
721.5, 0.3174, 48.15
722.0, 0.3174, 48.15
722.5, 0.3174, 48.15
723.0, 0.3174, 48.15
723.5, 0.3173, 48.16
724.0, 0.3173, 48.16
724.5, 0.3173, 48.16
725.0, 0.3173, 48.16
725.5, 0.3173, 48.16
726.0, 0.3173, 48.17
726.5, 0.3173, 48.16
727.0, 0.3173, 48.17
727.5, 0.3172, 48.17
728.0, 0.3173, 48.16
728.5, 0.3171, 48.18
729.0, 0.3173, 48.16
729.5, 0.3172, 48.17
730.0, 0.3173, 48.17
730.5, 0.3173, 48.16
731.0, 0.3172, 48.17
731.5, 0.3173, 48.16
732.0, 0.3174, 48.15
732.5, 0.3173, 48.16
733.0, 0.3173, 48.16
733.5, 0.3172, 48.17
734.0, 0.3173, 48.17
734.5, 0.3172, 48.18
735.0, 0.3172, 48.17
735.5, 0.3172, 48.17
736.0, 0.3171, 48.18
736.5, 0.3172, 48.17
737.0, 0.3171, 48.18
737.5, 0.3171, 48.18
738.0, 0.3171, 48.19
738.5, 0.3170, 48.19
739.0, 0.3171, 48.19
739.5, 0.3170, 48.19
740.0, 0.3170, 48.20
740.5, 0.3170, 48.20
741.0, 0.3171, 48.19
741.5, 0.3169, 48.20
742.0, 0.3170, 48.19
742.5, 0.3169, 48.21
743.0, 0.3170, 48.20
743.5, 0.3169, 48.21
744.0, 0.3169, 48.21
744.5, 0.3169, 48.21
745.0, 0.3169, 48.21
745.5, 0.3169, 48.21
746.0, 0.3168, 48.21
746.5, 0.3168, 48.21
747.0, 0.3168, 48.22
747.5, 0.3168, 48.22
748.0, 0.3167, 48.23
748.5, 0.3167, 48.23
749.0, 0.3167, 48.23
749.5, 0.3166, 48.24
750.0, 0.3166, 48.24
750.5, 0.3166, 48.24
751.0, 0.3166, 48.24
751.5, 0.3165, 48.25
752.0, 0.3165, 48.25
752.5, 0.3164, 48.26
753.0, 0.3163, 48.27
753.5, 0.3164, 48.26
754.0, 0.3164, 48.26
754.5, 0.3163, 48.27
755.0, 0.3164, 48.26
755.5, 0.3163, 48.28
756.0, 0.3162, 48.28
756.5, 0.3162, 48.28
757.0, 0.3161, 48.29
757.5, 0.3161, 48.30
758.0, 0.3160, 48.31
758.5, 0.3160, 48.31
759.0, 0.3159, 48.32
759.5, 0.3160, 48.31
760.0, 0.3158, 48.33
760.5, 0.3158, 48.33
761.0, 0.3159, 48.32
761.5, 0.3158, 48.33
762.0, 0.3157, 48.34
762.5, 0.3156, 48.35
763.0, 0.3155, 48.36
763.5, 0.3155, 48.36
764.0, 0.3155, 48.37
764.5, 0.3154, 48.37
765.0, 0.3154, 48.37
765.5, 0.3154, 48.37
766.0, 0.3154, 48.37
766.5, 0.3154, 48.38
767.0, 0.3153, 48.39
767.5, 0.3151, 48.40
768.0, 0.3152, 48.39
768.5, 0.3151, 48.41
769.0, 0.3151, 48.41
769.5, 0.3151, 48.41
770.0, 0.3152, 48.40
770.5, 0.3151, 48.41
771.0, 0.3151, 48.41
771.5, 0.3150, 48.42
772.0, 0.3149, 48.43
772.5, 0.3149, 48.43
773.0, 0.3149, 48.43
773.5, 0.3148, 48.44
774.0, 0.3148, 48.44
774.5, 0.3148, 48.44
775.0, 0.3146, 48.46
775.5, 0.3147, 48.45
776.0, 0.3147, 48.45
776.5, 0.3146, 48.47
777.0, 0.3145, 48.47
777.5, 0.3144, 48.49
778.0, 0.3144, 48.48
778.5, 0.3144, 48.49
779.0, 0.3143, 48.49
779.5, 0.3144, 48.48
780.0, 0.3142, 48.51
780.5, 0.3142, 48.50
781.0, 0.3142, 48.51
781.5, 0.3142, 48.51
782.0, 0.3141, 48.52
782.5, 0.3140, 48.53
783.0, 0.3140, 48.53
783.5, 0.3139, 48.53
784.0, 0.3139, 48.54
784.5, 0.3139, 48.54
785.0, 0.3138, 48.55
785.5, 0.3138, 48.55
786.0, 0.3136, 48.57
786.5, 0.3137, 48.56
787.0, 0.3136, 48.58
787.5, 0.3135, 48.58
788.0, 0.3135, 48.58
788.5, 0.3135, 48.59
789.0, 0.3135, 48.58
789.5, 0.3134, 48.59
790.0, 0.3135, 48.59
790.5, 0.3133, 48.61
791.0, 0.3133, 48.61
791.5, 0.3133, 48.61
792.0, 0.3132, 48.62
792.5, 0.3131, 48.63
793.0, 0.3132, 48.62
793.5, 0.3131, 48.63
794.0, 0.3132, 48.62
794.5, 0.3130, 48.64
795.0, 0.3129, 48.65
795.5, 0.3129, 48.65
796.0, 0.3130, 48.64
796.5, 0.3128, 48.66
797.0, 0.3127, 48.67
797.5, 0.3127, 48.68
798.0, 0.3127, 48.68
798.5, 0.3127, 48.67
799.0, 0.3125, 48.70
799.5, 0.3124, 48.70
800.0, 0.3125, 48.70
800.5, 0.3118, 48.78
801.0, 0.3118, 48.77
801.5, 0.3117, 48.79
802.0, 0.3117, 48.79
802.5, 0.3116, 48.79
803.0, 0.3117, 48.79
803.5, 0.3117, 48.79
804.0, 0.3116, 48.80
804.5, 0.3116, 48.80
805.0, 0.3116, 48.80
805.5, 0.3116, 48.80
806.0, 0.3115, 48.81
806.5, 0.3115, 48.81
807.0, 0.3115, 48.81
807.5, 0.3115, 48.80
808.0, 0.3115, 48.81
808.5, 0.3116, 48.80
809.0, 0.3114, 48.82
809.5, 0.3116, 48.80
810.0, 0.3115, 48.80
810.5, 0.3115, 48.81
811.0, 0.3114, 48.82
811.5, 0.3113, 48.83
812.0, 0.3113, 48.83
812.5, 0.3112, 48.84
813.0, 0.3114, 48.82
813.5, 0.3112, 48.84
814.0, 0.3112, 48.85
814.5, 0.3111, 48.86
815.0, 0.3112, 48.84
815.5, 0.3110, 48.86
816.0, 0.3110, 48.86
816.5, 0.3109, 48.88
817.0, 0.3109, 48.88
817.5, 0.3109, 48.87
818.0, 0.3108, 48.88
818.5, 0.3108, 48.88
819.0, 0.3108, 48.89
819.5, 0.3108, 48.89
820.0, 0.3107, 48.90
820.5, 0.3107, 48.90
821.0, 0.3106, 48.91
821.5, 0.3106, 48.91
822.0, 0.3105, 48.92
822.5, 0.3106, 48.91
823.0, 0.3105, 48.92
823.5, 0.3105, 48.92
824.0, 0.3105, 48.92
824.5, 0.3104, 48.94
825.0, 0.3105, 48.93
825.5, 0.3104, 48.93
826.0, 0.3104, 48.94
826.5, 0.3103, 48.95
827.0, 0.3103, 48.94
827.5, 0.3103, 48.94
828.0, 0.3103, 48.94
828.5, 0.3102, 48.95
829.0, 0.3102, 48.95
829.5, 0.3102, 48.95
830.0, 0.3101, 48.96
830.5, 0.3101, 48.97
831.0, 0.3101, 48.96
831.5, 0.3102, 48.96
832.0, 0.3100, 48.97
832.5, 0.3101, 48.96
833.0, 0.3101, 48.96
833.5, 0.3101, 48.96
834.0, 0.3100, 48.98
834.5, 0.3100, 48.98
835.0, 0.3099, 48.99
835.5, 0.3098, 49.00
836.0, 0.3099, 48.99
836.5, 0.3098, 49.00
837.0, 0.3099, 48.99
837.5, 0.3097, 49.01
838.0, 0.3098, 49.00
838.5, 0.3097, 49.01
839.0, 0.3097, 49.01
839.5, 0.3096, 49.02
840.0, 0.3096, 49.02
840.5, 0.3096, 49.02
841.0, 0.3095, 49.04
841.5, 0.3095, 49.04
842.0, 0.3095, 49.04
842.5, 0.3095, 49.03
843.0, 0.3094, 49.04
843.5, 0.3094, 49.04
844.0, 0.3093, 49.06
844.5, 0.3093, 49.05
845.0, 0.3092, 49.07
845.5, 0.3092, 49.07
846.0, 0.3092, 49.07
846.5, 0.3091, 49.08
847.0, 0.3092, 49.07
847.5, 0.3092, 49.07
848.0, 0.3092, 49.07
848.5, 0.3091, 49.08
849.0, 0.3091, 49.09
849.5, 0.3090, 49.09
850.0, 0.3090, 49.09
850.5, 0.3088, 49.11
851.0, 0.3088, 49.11
851.5, 0.3088, 49.12
852.0, 0.3087, 49.12
852.5, 0.3087, 49.12
853.0, 0.3087, 49.13
853.5, 0.3086, 49.13
854.0, 0.3086, 49.13
854.5, 0.3085, 49.14
855.0, 0.3085, 49.14
855.5, 0.3085, 49.15
856.0, 0.3084, 49.16
856.5, 0.3083, 49.17
857.0, 0.3082, 49.18
857.5, 0.3082, 49.18
858.0, 0.3082, 49.18
858.5, 0.3082, 49.18
859.0, 0.3082, 49.18
859.5, 0.3082, 49.18
860.0, 0.3081, 49.19
860.5, 0.3081, 49.20
861.0, 0.3081, 49.20
861.5, 0.3080, 49.20
862.0, 0.3080, 49.21
862.5, 0.3079, 49.22
863.0, 0.3079, 49.21
863.5, 0.3078, 49.22
864.0, 0.3078, 49.23
864.5, 0.3077, 49.24
865.0, 0.3077, 49.24
865.5, 0.3076, 49.25
866.0, 0.3076, 49.25
866.5, 0.3076, 49.24
867.0, 0.3076, 49.25
867.5, 0.3075, 49.26
868.0, 0.3075, 49.26
868.5, 0.3074, 49.27
869.0, 0.3074, 49.28
869.5, 0.3073, 49.28
870.0, 0.3073, 49.29
870.5, 0.3072, 49.29
871.0, 0.3072, 49.30
871.5, 0.3072, 49.30
872.0, 0.3071, 49.31
872.5, 0.3071, 49.31
873.0, 0.3070, 49.32
873.5, 0.3071, 49.31
874.0, 0.3070, 49.31
874.5, 0.3070, 49.32
875.0, 0.3070, 49.32
875.5, 0.3069, 49.33
876.0, 0.3069, 49.33
876.5, 0.3068, 49.34
877.0, 0.3068, 49.34
877.5, 0.3068, 49.34
878.0, 0.3068, 49.35
878.5, 0.3067, 49.35
879.0, 0.3067, 49.35
879.5, 0.3066, 49.36
880.0, 0.3066, 49.36
880.5, 0.3065, 49.37
881.0, 0.3065, 49.38
881.5, 0.3064, 49.38
882.0, 0.3063, 49.39
882.5, 0.3064, 49.38
883.0, 0.3062, 49.40
883.5, 0.3062, 49.41
884.0, 0.3062, 49.41
884.5, 0.3062, 49.41
885.0, 0.3061, 49.42
885.5, 0.3061, 49.42
886.0, 0.3060, 49.43
886.5, 0.3060, 49.43
887.0, 0.3060, 49.44
887.5, 0.3059, 49.44
888.0, 0.3060, 49.44
888.5, 0.3059, 49.44
889.0, 0.3058, 49.45
889.5, 0.3057, 49.46
890.0, 0.3058, 49.46
890.5, 0.3057, 49.46
891.0, 0.3057, 49.47
891.5, 0.3057, 49.47
892.0, 0.3056, 49.48
892.5, 0.3056, 49.48
893.0, 0.3056, 49.48
893.5, 0.3056, 49.48
894.0, 0.3055, 49.49
894.5, 0.3056, 49.48
895.0, 0.3054, 49.50
895.5, 0.3054, 49.49
896.0, 0.3054, 49.49
896.5, 0.3053, 49.51
897.0, 0.3053, 49.51
897.5, 0.3053, 49.51
898.0, 0.3053, 49.51
898.5, 0.3052, 49.52
899.0, 0.3052, 49.52
899.5, 0.3052, 49.53
900.0, 0.3051, 49.53
900.5, 0.3051, 49.53
901.0, 0.3051, 49.54
901.5, 0.3050, 49.54
902.0, 0.3049, 49.55
902.5, 0.3050, 49.55
903.0, 0.3049, 49.55
903.5, 0.3049, 49.56
904.0, 0.3048, 49.57
904.5, 0.3048, 49.56
905.0, 0.3049, 49.56
905.5, 0.3048, 49.57
906.0, 0.3047, 49.58
906.5, 0.3047, 49.57
907.0, 0.3047, 49.58
907.5, 0.3048, 49.57
908.0, 0.3046, 49.58
908.5, 0.3046, 49.59
909.0, 0.3045, 49.61
909.5, 0.3044, 49.61
910.0, 0.3044, 49.62
910.5, 0.3044, 49.61
911.0, 0.3043, 49.62
911.5, 0.3043, 49.62
912.0, 0.3042, 49.63
912.5, 0.3042, 49.63
913.0, 0.3042, 49.63
913.5, 0.3042, 49.64
914.0, 0.3041, 49.64
914.5, 0.3041, 49.65
915.0, 0.3041, 49.65
915.5, 0.3040, 49.65
916.0, 0.3040, 49.66
916.5, 0.3040, 49.66
917.0, 0.3039, 49.68
917.5, 0.3039, 49.67
918.0, 0.3039, 49.67
918.5, 0.3040, 49.66
919.0, 0.3039, 49.67
919.5, 0.3039, 49.68
920.0, 0.3039, 49.67
920.5, 0.3039, 49.67
921.0, 0.3039, 49.67
921.5, 0.3039, 49.67
922.0, 0.3039, 49.67
922.5, 0.3039, 49.67
923.0, 0.3039, 49.67
923.5, 0.3039, 49.67
924.0, 0.3040, 49.66
924.5, 0.3040, 49.66
925.0, 0.3041, 49.65
925.5, 0.3041, 49.65
926.0, 0.3041, 49.64
926.5, 0.3041, 49.65
927.0, 0.3041, 49.64
927.5, 0.3042, 49.64
928.0, 0.3043, 49.62
928.5, 0.3043, 49.63
929.0, 0.3043, 49.63
929.5, 0.3044, 49.61
930.0, 0.3044, 49.61
930.5, 0.3047, 49.58
931.0, 0.3046, 49.59
931.5, 0.3048, 49.57
932.0, 0.3048, 49.56
932.5, 0.3049, 49.55
933.0, 0.3050, 49.55
933.5, 0.3050, 49.54
934.0, 0.3050, 49.54
934.5, 0.3051, 49.53
935.0, 0.3052, 49.52
935.5, 0.3053, 49.51
936.0, 0.3054, 49.50
936.5, 0.3054, 49.50
937.0, 0.3056, 49.48
937.5, 0.3057, 49.46
938.0, 0.3059, 49.45
938.5, 0.3059, 49.44
939.0, 0.3061, 49.42
939.5, 0.3063, 49.39
940.0, 0.3065, 49.38
940.5, 0.3067, 49.35
941.0, 0.3067, 49.35
941.5, 0.3070, 49.32
942.0, 0.3070, 49.31
942.5, 0.3072, 49.29
943.0, 0.3073, 49.28
943.5, 0.3075, 49.27
944.0, 0.3075, 49.27
944.5, 0.3077, 49.24
945.0, 0.3080, 49.21
945.5, 0.3081, 49.19
946.0, 0.3082, 49.19
946.5, 0.3084, 49.16
947.0, 0.3087, 49.13
947.5, 0.3088, 49.11
948.0, 0.3090, 49.09
948.5, 0.3091, 49.08
949.0, 0.3094, 49.04
949.5, 0.3097, 49.01
950.0, 0.3100, 48.98
950.5, 0.3102, 48.96
951.0, 0.3104, 48.94
951.5, 0.3107, 48.90
952.0, 0.3109, 48.87
952.5, 0.3114, 48.82
953.0, 0.3115, 48.81
953.5, 0.3118, 48.78
954.0, 0.3120, 48.75
954.5, 0.3124, 48.71
955.0, 0.3127, 48.68
955.5, 0.3129, 48.65
956.0, 0.3132, 48.62
956.5, 0.3134, 48.60
957.0, 0.3138, 48.55
957.5, 0.3140, 48.53
958.0, 0.3141, 48.51
958.5, 0.3141, 48.51
959.0, 0.3144, 48.48
959.5, 0.3145, 48.47
960.0, 0.3147, 48.45
960.5, 0.3147, 48.45
961.0, 0.3149, 48.43
961.5, 0.3150, 48.41
962.0, 0.3151, 48.41
962.5, 0.3151, 48.41
963.0, 0.3150, 48.41
963.5, 0.3152, 48.40
964.0, 0.3151, 48.40
964.5, 0.3153, 48.38
965.0, 0.3152, 48.40
965.5, 0.3153, 48.39
966.0, 0.3151, 48.40
966.5, 0.3152, 48.40
967.0, 0.3151, 48.40
967.5, 0.3151, 48.41
968.0, 0.3151, 48.40
968.5, 0.3150, 48.42
969.0, 0.3151, 48.40
969.5, 0.3151, 48.41
970.0, 0.3150, 48.41
970.5, 0.3151, 48.41
971.0, 0.3150, 48.42
971.5, 0.3142, 48.50
972.0, 0.3142, 48.51
972.5, 0.3141, 48.51
973.0, 0.3142, 48.51
973.5, 0.3141, 48.52
974.0, 0.3141, 48.51
974.5, 0.3142, 48.50
975.0, 0.3141, 48.52
975.5, 0.3141, 48.52
976.0, 0.3140, 48.52
976.5, 0.3141, 48.52
977.0, 0.3139, 48.54
977.5, 0.3139, 48.54
978.0, 0.3138, 48.55
978.5, 0.3137, 48.56
979.0, 0.3137, 48.57
979.5, 0.3136, 48.58
980.0, 0.3136, 48.57
980.5, 0.3133, 48.61
981.0, 0.3132, 48.61
981.5, 0.3132, 48.61
982.0, 0.3131, 48.62
982.5, 0.3131, 48.63
983.0, 0.3130, 48.64
983.5, 0.3129, 48.65
984.0, 0.3128, 48.66
984.5, 0.3127, 48.67
985.0, 0.3126, 48.68
985.5, 0.3125, 48.70
986.0, 0.3124, 48.71
986.5, 0.3124, 48.71
987.0, 0.3122, 48.73
987.5, 0.3121, 48.74
988.0, 0.3119, 48.76
988.5, 0.3118, 48.78
989.0, 0.3118, 48.78
989.5, 0.3116, 48.80
990.0, 0.3114, 48.83
990.5, 0.3113, 48.83
991.0, 0.3110, 48.86
991.5, 0.3110, 48.86
992.0, 0.3108, 48.89
992.5, 0.3107, 48.90
993.0, 0.3104, 48.93
993.5, 0.3103, 48.95
994.0, 0.3102, 48.96
994.5, 0.3099, 48.99
995.0, 0.3098, 49.00
995.5, 0.3095, 49.03
996.0, 0.3093, 49.06
996.5, 0.3092, 49.06
997.0, 0.3090, 49.09
997.5, 0.3088, 49.11
998.0, 0.3086, 49.14
998.5, 0.3085, 49.15
999.0, 0.3083, 49.17
999.5, 0.3082, 49.18
1000.0, 0.3080, 49.21
1000.5, 0.3078, 49.22
1001.0, 0.3078, 49.23
1001.5, 0.3075, 49.26
1002.0, 0.3074, 49.27
1002.5, 0.3071, 49.30
1003.0, 0.3070, 49.32
1003.5, 0.3069, 49.33
1004.0, 0.3068, 49.34
1004.5, 0.3065, 49.37
1005.0, 0.3063, 49.39
1005.5, 0.3061, 49.42
1006.0, 0.3059, 49.44
1006.5, 0.3059, 49.45
1007.0, 0.3057, 49.46
1007.5, 0.3054, 49.50
1008.0, 0.3053, 49.51
1008.5, 0.3052, 49.52
1009.0, 0.3049, 49.55
1009.5, 0.3048, 49.57
1010.0, 0.3045, 49.60
1010.5, 0.3042, 49.63
1011.0, 0.3042, 49.64
1011.5, 0.3039, 49.67
1012.0, 0.3037, 49.69
1012.5, 0.3034, 49.73
1013.0, 0.3033, 49.74
1013.5, 0.3030, 49.77
1014.0, 0.3030, 49.78
1014.5, 0.3026, 49.82
1015.0, 0.3025, 49.83
1015.5, 0.3018, 49.91
1016.0, 0.3017, 49.93
1016.5, 0.3016, 49.93
1017.0, 0.3013, 49.96
1017.5, 0.3012, 49.98
1018.0, 0.3010, 50.00
1018.5, 0.3009, 50.02
1019.0, 0.3008, 50.03
1019.5, 0.3006, 50.05
1020.0, 0.3003, 50.08
1020.5, 0.3003, 50.09
1021.0, 0.3001, 50.10
1021.5, 0.3000, 50.11
1022.0, 0.2999, 50.13
1022.5, 0.2998, 50.15
1023.0, 0.2995, 50.18
1023.5, 0.2993, 50.20
1024.0, 0.2992, 50.21
1024.5, 0.2990, 50.23
1025.0, 0.2989, 50.25
1025.5, 0.2985, 50.29
1026.0, 0.2986, 50.28
1026.5, 0.2984, 50.31
1027.0, 0.2981, 50.34
1027.5, 0.2979, 50.36
1028.0, 0.2978, 50.37
1028.5, 0.2975, 50.41
1029.0, 0.2974, 50.42
1029.5, 0.2973, 50.43
1030.0, 0.2970, 50.47
1030.5, 0.2970, 50.46
1031.0, 0.2969, 50.48
1031.5, 0.2967, 50.50
1032.0, 0.2965, 50.52
1032.5, 0.2963, 50.55
1033.0, 0.2963, 50.55
1033.5, 0.2960, 50.58
1034.0, 0.2960, 50.58
1034.5, 0.2957, 50.62
1035.0, 0.2954, 50.65
1035.5, 0.2955, 50.64
1036.0, 0.2952, 50.67
1036.5, 0.2952, 50.68
1037.0, 0.2950, 50.70
1037.5, 0.2947, 50.74
1038.0, 0.2948, 50.72
1038.5, 0.2946, 50.75
1039.0, 0.2944, 50.77
1039.5, 0.2941, 50.80
1040.0, 0.2939, 50.82
1040.5, 0.2940, 50.82
1041.0, 0.2936, 50.86
1041.5, 0.2936, 50.86
1042.0, 0.2932, 50.91
1042.5, 0.2932, 50.90
1043.0, 0.2930, 50.93
1043.5, 0.2930, 50.93
1044.0, 0.2928, 50.95
1044.5, 0.2926, 50.98
1045.0, 0.2926, 50.97
1045.5, 0.2926, 50.98
1046.0, 0.2924, 51.00
1046.5, 0.2917, 51.09
1047.0, 0.2914, 51.12
1047.5, 0.2915, 51.11
1048.0, 0.2914, 51.12
1048.5, 0.2912, 51.14
1049.0, 0.2912, 51.15
1049.5, 0.2910, 51.16
1050.0, 0.2911, 51.15
1050.5, 0.2910, 51.17
1051.0, 0.2908, 51.19
1051.5, 0.2907, 51.21
1052.0, 0.2904, 51.24
1052.5, 0.2905, 51.23
1053.0, 0.2903, 51.25
1053.5, 0.2903, 51.25
1054.0, 0.2900, 51.28
1054.5, 0.2899, 51.30
1055.0, 0.2899, 51.29
1055.5, 0.2898, 51.31
1056.0, 0.2898, 51.31
1056.5, 0.2896, 51.34
1057.0, 0.2894, 51.36
1057.5, 0.2894, 51.35
1058.0, 0.2892, 51.38
1058.5, 0.2891, 51.39
1059.0, 0.2888, 51.42
1059.5, 0.2889, 51.42
1060.0, 0.2891, 51.39
1060.5, 0.2888, 51.43
1061.0, 0.2889, 51.42
1061.5, 0.2884, 51.47
1062.0, 0.2887, 51.45
1062.5, 0.2886, 51.45
1063.0, 0.2886, 51.46
1063.5, 0.2885, 51.46
1064.0, 0.2883, 51.48
1064.5, 0.2886, 51.45
1065.0, 0.2886, 51.45
1065.5, 0.2887, 51.44
1066.0, 0.2884, 51.47
1066.5, 0.2881, 51.51
1067.0, 0.2883, 51.48
1067.5, 0.2882, 51.50
1068.0, 0.2883, 51.49
1068.5, 0.2882, 51.49
1069.0, 0.2881, 51.51
1069.5, 0.2881, 51.51
1070.0, 0.2882, 51.50
1070.5, 0.2878, 51.55
1071.0, 0.2876, 51.57
1071.5, 0.2876, 51.57
1072.0, 0.2877, 51.56
1072.5, 0.2867, 51.67
1073.0, 0.2867, 51.68
1073.5, 0.2868, 51.66
1074.0, 0.2867, 51.68
1074.5, 0.2870, 51.64
1075.0, 0.2868, 51.66
1075.5, 0.2870, 51.64
1076.0, 0.2869, 51.66
1076.5, 0.2867, 51.67
1077.0, 0.2868, 51.66
1077.5, 0.2868, 51.66
1078.0, 0.2869, 51.65
1078.5, 0.2867, 51.68
1079.0, 0.2870, 51.64
1079.5, 0.2870, 51.65
1080.0, 0.2871, 51.63
1080.5, 0.2868, 51.66
1081.0, 0.2867, 51.68
1081.5, 0.2869, 51.65
1082.0, 0.2870, 51.64
1082.5, 0.2872, 51.62
1083.0, 0.2874, 51.60
1083.5, 0.2878, 51.54
1084.0, 0.2885, 51.46
1084.5, 0.2891, 51.39
1085.0, 0.2897, 51.32
1085.5, 0.2902, 51.27
1086.0, 0.2902, 51.26
1086.5, 0.2902, 51.27
1087.0, 0.2901, 51.28
1087.5, 0.2897, 51.32
1088.0, 0.2892, 51.38
1088.5, 0.2887, 51.43
1089.0, 0.2889, 51.42
