Sample Name, Sample-4
Time, March 10 13:58:20 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
WL(nm), Abs, T%
633.0, 0.5039, 31.34
633.5, 0.5030, 31.40
634.0, 0.5021, 31.47
634.5, 0.5012, 31.54
635.0, 0.5004, 31.59
635.5, 0.4996, 31.65
636.0, 0.4988, 31.71
636.5, 0.4981, 31.76
637.0, 0.4972, 31.83
637.5, 0.4965, 31.88
638.0, 0.4958, 31.93
638.5, 0.4948, 32.00
639.0, 0.4940, 32.06
639.5, 0.4933, 32.11
640.0, 0.4924, 32.18
640.5, 0.4915, 32.25
641.0, 0.4908, 32.30
641.5, 0.4900, 32.36
642.0, 0.4893, 32.41
642.5, 0.4885, 32.47
643.0, 0.4876, 32.54
643.5, 0.4868, 32.59
644.0, 0.4861, 32.65
644.5, 0.4853, 32.71
645.0, 0.4845, 32.77
645.5, 0.4838, 32.82
646.0, 0.4831, 32.88
646.5, 0.4822, 32.95
647.0, 0.4814, 33.01
647.5, 0.4807, 33.06
648.0, 0.4799, 33.12
648.5, 0.4792, 33.18
649.0, 0.4783, 33.24
649.5, 0.4775, 33.30
650.0, 0.4770, 33.35
650.5, 0.4761, 33.41
651.0, 0.4754, 33.47
651.5, 0.4746, 33.53
652.0, 0.4738, 33.59
652.5, 0.4732, 33.64
653.0, 0.4723, 33.71
653.5, 0.4716, 33.76
654.0, 0.4708, 33.82
654.5, 0.4701, 33.88
655.0, 0.4691, 33.95
655.5, 0.4686, 33.99
656.0, 0.4679, 34.05
656.5, 0.4672, 34.11
657.0, 0.4664, 34.17
657.5, 0.4656, 34.23
658.0, 0.4649, 34.28
658.5, 0.4642, 34.34
659.0, 0.4635, 34.39
659.5, 0.4627, 34.46
660.0, 0.4620, 34.52
660.5, 0.4613, 34.57
661.0, 0.4607, 34.62
661.5, 0.4599, 34.68
662.0, 0.4591, 34.75
662.5, 0.4584, 34.80
663.0, 0.4577, 34.85
663.5, 0.4570, 34.91
664.0, 0.4561, 34.98
664.5, 0.4554, 35.05
665.0, 0.4548, 35.09
665.5, 0.4540, 35.16
666.0, 0.4534, 35.20
666.5, 0.4527, 35.26
667.0, 0.4520, 35.32
667.5, 0.4514, 35.37
668.0, 0.4505, 35.44
668.5, 0.4498, 35.50
669.0, 0.4491, 35.55
669.5, 0.4484, 35.61
670.0, 0.4479, 35.65
670.5, 0.4473, 35.70
671.0, 0.4465, 35.77
671.5, 0.4456, 35.84
672.0, 0.4450, 35.89
672.5, 0.4444, 35.94
673.0, 0.4438, 35.99
673.5, 0.4430, 36.06
674.0, 0.4424, 36.10
674.5, 0.4416, 36.17
675.0, 0.4409, 36.23
675.5, 0.4403, 36.28
676.0, 0.4396, 36.34
676.5, 0.4389, 36.40
677.0, 0.4383, 36.45
677.5, 0.4377, 36.50
678.0, 0.4369, 36.57
678.5, 0.4364, 36.61
679.0, 0.4357, 36.67
679.5, 0.4350, 36.73
680.0, 0.4342, 36.79
680.5, 0.4336, 36.84
681.0, 0.4330, 36.90
681.5, 0.4323, 36.96
682.0, 0.4317, 37.01
682.5, 0.4310, 37.07
683.0, 0.4303, 37.13
683.5, 0.4296, 37.19
684.0, 0.4291, 37.23
684.5, 0.4284, 37.29
685.0, 0.4277, 37.35
685.5, 0.4272, 37.40
686.0, 0.4265, 37.46
686.5, 0.4259, 37.51
687.0, 0.4252, 37.57
687.5, 0.4245, 37.63
688.0, 0.4239, 37.68
688.5, 0.4233, 37.73
689.0, 0.4226, 37.80
689.5, 0.4220, 37.85
690.0, 0.4214, 37.90
690.5, 0.4207, 37.95
691.0, 0.4201, 38.01
691.5, 0.4194, 38.07
692.0, 0.4188, 38.13
692.5, 0.4182, 38.18
693.0, 0.4176, 38.23
693.5, 0.4170, 38.28
694.0, 0.4164, 38.34
694.5, 0.4157, 38.39
695.0, 0.4150, 38.46
695.5, 0.4145, 38.50
696.0, 0.4138, 38.57
696.5, 0.4133, 38.61
697.0, 0.4126, 38.67
697.5, 0.4121, 38.72
698.0, 0.4116, 38.76
698.5, 0.4108, 38.84
699.0, 0.4102, 38.89
699.5, 0.4096, 38.94
700.0, 0.4091, 38.99
700.5, 0.4085, 39.04
701.0, 0.4079, 39.10
701.5, 0.4071, 39.16
702.0, 0.4067, 39.20
702.5, 0.4060, 39.26
703.0, 0.4054, 39.32
703.5, 0.4048, 39.37
704.0, 0.4043, 39.42
704.5, 0.4038, 39.47
705.0, 0.4031, 39.53
705.5, 0.4025, 39.58
706.0, 0.4019, 39.64
706.5, 0.4012, 39.70
707.0, 0.4007, 39.74
707.5, 0.4001, 39.80
708.0, 0.3995, 39.86
708.5, 0.3989, 39.91
709.0, 0.3984, 39.95
709.5, 0.3977, 40.02
710.0, 0.3973, 40.06
710.5, 0.3959, 40.19
711.0, 0.3953, 40.25
711.5, 0.3947, 40.30
712.0, 0.3942, 40.34
712.5, 0.3936, 40.40
713.0, 0.3931, 40.45
713.5, 0.3925, 40.50
714.0, 0.3919, 40.56
714.5, 0.3914, 40.61
715.0, 0.3909, 40.65
715.5, 0.3903, 40.71
716.0, 0.3897, 40.77
716.5, 0.3892, 40.81
717.0, 0.3887, 40.86
717.5, 0.3881, 40.91
718.0, 0.3875, 40.97
718.5, 0.3870, 41.02
719.0, 0.3864, 41.08
719.5, 0.3860, 41.12
720.0, 0.3855, 41.17
720.5, 0.3849, 41.22
721.0, 0.3844, 41.27
721.5, 0.3839, 41.32
722.0, 0.3834, 41.36
722.5, 0.3828, 41.42
723.0, 0.3823, 41.47
723.5, 0.3818, 41.52
724.0, 0.3812, 41.57
724.5, 0.3807, 41.62
725.0, 0.3802, 41.66
725.5, 0.3796, 41.73
726.0, 0.3791, 41.77
726.5, 0.3786, 41.82
727.0, 0.3782, 41.86
727.5, 0.3776, 41.92
728.0, 0.3771, 41.96
728.5, 0.3766, 42.01
729.0, 0.3762, 42.06
729.5, 0.3757, 42.10
730.0, 0.3751, 42.16
730.5, 0.3746, 42.21
731.0, 0.3741, 42.26
731.5, 0.3736, 42.30
732.0, 0.3731, 42.35
732.5, 0.3726, 42.40
733.0, 0.3721, 42.45
733.5, 0.3716, 42.50
734.0, 0.3712, 42.54
734.5, 0.3707, 42.59
735.0, 0.3702, 42.64
735.5, 0.3697, 42.69
736.0, 0.3692, 42.73
736.5, 0.3687, 42.79
737.0, 0.3682, 42.83
737.5, 0.3677, 42.88
738.0, 0.3672, 42.94
738.5, 0.3667, 42.98
739.0, 0.3662, 43.04
739.5, 0.3657, 43.09
740.0, 0.3651, 43.15
740.5, 0.3647, 43.18
741.0, 0.3641, 43.24
741.5, 0.3636, 43.29
742.0, 0.3631, 43.34
742.5, 0.3626, 43.39
743.0, 0.3621, 43.44
743.5, 0.3617, 43.48
744.0, 0.3612, 43.53
744.5, 0.3606, 43.59
745.0, 0.3602, 43.63
745.5, 0.3597, 43.69
746.0, 0.3592, 43.73
746.5, 0.3588, 43.78
747.0, 0.3582, 43.83
747.5, 0.3578, 43.87
748.0, 0.3572, 43.93
748.5, 0.3567, 43.98
749.0, 0.3563, 44.03
749.5, 0.3557, 44.09
750.0, 0.3553, 44.13
750.5, 0.3548, 44.18
751.0, 0.3543, 44.22
751.5, 0.3539, 44.27
752.0, 0.3534, 44.32
752.5, 0.3530, 44.36
753.0, 0.3524, 44.42
753.5, 0.3520, 44.46
754.0, 0.3515, 44.52
754.5, 0.3510, 44.57
755.0, 0.3505, 44.61
755.5, 0.3500, 44.66
756.0, 0.3496, 44.71
756.5, 0.3491, 44.76
757.0, 0.3486, 44.81
757.5, 0.3481, 44.86
758.0, 0.3477, 44.90
758.5, 0.3472, 44.96
759.0, 0.3468, 45.00
759.5, 0.3462, 45.06
760.0, 0.3457, 45.11
760.5, 0.3453, 45.16
761.0, 0.3449, 45.20
761.5, 0.3444, 45.25
762.0, 0.3439, 45.30
762.5, 0.3434, 45.35
763.0, 0.3429, 45.41
763.5, 0.3425, 45.45
764.0, 0.3419, 45.50
764.5, 0.3415, 45.55
765.0, 0.3411, 45.59
765.5, 0.3406, 45.65
766.0, 0.3402, 45.68
766.5, 0.3397, 45.74
767.0, 0.3393, 45.78
767.5, 0.3388, 45.83
768.0, 0.3384, 45.88
768.5, 0.3379, 45.93
769.0, 0.3374, 45.98
769.5, 0.3370, 46.03
770.0, 0.3366, 46.07
770.5, 0.3361, 46.12
771.0, 0.3356, 46.17
771.5, 0.3353, 46.21
772.0, 0.3347, 46.26
772.5, 0.3343, 46.32
773.0, 0.3338, 46.36
773.5, 0.3334, 46.41
774.0, 0.3329, 46.46
774.5, 0.3325, 46.51
775.0, 0.3320, 46.55
775.5, 0.3316, 46.60
776.0, 0.3312, 46.64
776.5, 0.3307, 46.70
777.0, 0.3303, 46.74
777.5, 0.3297, 46.80
778.0, 0.3294, 46.83
778.5, 0.3288, 46.90
779.0, 0.3284, 46.94
779.5, 0.3280, 46.99
780.0, 0.3276, 47.03
780.5, 0.3271, 47.08
781.0, 0.3267, 47.13
781.5, 0.3263, 47.17
782.0, 0.3258, 47.23
782.5, 0.3255, 47.26
783.0, 0.3250, 47.31
783.5, 0.3246, 47.36
784.0, 0.3240, 47.42
784.5, 0.3237, 47.45
785.0, 0.3233, 47.50
785.5, 0.3227, 47.56
786.0, 0.3223, 47.61
786.5, 0.3219, 47.66
787.0, 0.3215, 47.70
787.5, 0.3211, 47.74
788.0, 0.3207, 47.78
788.5, 0.3202, 47.84
789.0, 0.3198, 47.88
789.5, 0.3193, 47.94
790.0, 0.3190, 47.98
790.5, 0.3185, 48.03
791.0, 0.3180, 48.08
791.5, 0.3178, 48.11
792.0, 0.3172, 48.17
792.5, 0.3169, 48.20
793.0, 0.3164, 48.27
793.5, 0.3160, 48.30
794.0, 0.3157, 48.34
794.5, 0.3154, 48.38
795.0, 0.3149, 48.43
795.5, 0.3145, 48.47
796.0, 0.3141, 48.52
796.5, 0.3137, 48.56
797.0, 0.3134, 48.60
797.5, 0.3128, 48.66
798.0, 0.3125, 48.70
798.5, 0.3119, 48.76
799.0, 0.3115, 48.80
799.5, 0.3111, 48.85
800.0, 0.3108, 48.89
800.5, 0.3095, 49.03
801.0, 0.3091, 49.08
801.5, 0.3089, 49.11
802.0, 0.3084, 49.16
802.5, 0.3081, 49.20
803.0, 0.3077, 49.24
803.5, 0.3072, 49.29
804.0, 0.3069, 49.33
804.5, 0.3066, 49.37
805.0, 0.3064, 49.39
805.5, 0.3058, 49.45
806.0, 0.3055, 49.48
806.5, 0.3051, 49.54
807.0, 0.3047, 49.58
807.5, 0.3044, 49.62
808.0, 0.3040, 49.66
808.5, 0.3037, 49.70
809.0, 0.3033, 49.74
809.5, 0.3030, 49.78
810.0, 0.3025, 49.83
810.5, 0.3022, 49.86
811.0, 0.3018, 49.91
811.5, 0.3015, 49.95
812.0, 0.3011, 49.99
812.5, 0.3006, 50.05
813.0, 0.3003, 50.08
813.5, 0.2999, 50.13
814.0, 0.2997, 50.16
814.5, 0.2992, 50.21
815.0, 0.2990, 50.24
815.5, 0.2985, 50.29
816.0, 0.2982, 50.32
816.5, 0.2977, 50.38
817.0, 0.2974, 50.42
817.5, 0.2971, 50.46
818.0, 0.2967, 50.50
818.5, 0.2964, 50.54
819.0, 0.2961, 50.57
819.5, 0.2958, 50.61
820.0, 0.2954, 50.65
820.5, 0.2950, 50.70
821.0, 0.2946, 50.74
821.5, 0.2942, 50.79
822.0, 0.2939, 50.82
822.5, 0.2935, 50.87
823.0, 0.2932, 50.91
823.5, 0.2929, 50.95
824.0, 0.2926, 50.98
824.5, 0.2922, 51.03
825.0, 0.2919, 51.06
825.5, 0.2916, 51.10
826.0, 0.2912, 51.14
826.5, 0.2909, 51.18
827.0, 0.2906, 51.21
827.5, 0.2902, 51.26
828.0, 0.2899, 51.30
828.5, 0.2897, 51.32
829.0, 0.2893, 51.37
829.5, 0.2891, 51.40
830.0, 0.2887, 51.44
830.5, 0.2884, 51.48
831.0, 0.2880, 51.52
831.5, 0.2878, 51.54
832.0, 0.2874, 51.59
832.5, 0.2871, 51.63
833.0, 0.2868, 51.67
833.5, 0.2865, 51.71
834.0, 0.2862, 51.74
834.5, 0.2858, 51.78
835.0, 0.2855, 51.82
835.5, 0.2851, 51.87
836.0, 0.2848, 51.90
836.5, 0.2845, 51.94
837.0, 0.2842, 51.98
837.5, 0.2839, 52.02
838.0, 0.2836, 52.05
838.5, 0.2832, 52.10
839.0, 0.2829, 52.13
839.5, 0.2826, 52.17
840.0, 0.2822, 52.22
840.5, 0.2819, 52.26
841.0, 0.2816, 52.29
841.5, 0.2813, 52.33
842.0, 0.2810, 52.36
842.5, 0.2806, 52.41
843.0, 0.2803, 52.44
843.5, 0.2801, 52.47
844.0, 0.2797, 52.51
844.5, 0.2794, 52.56
845.0, 0.2791, 52.59
845.5, 0.2787, 52.63
846.0, 0.2784, 52.68
846.5, 0.2781, 52.71
847.0, 0.2778, 52.74
847.5, 0.2776, 52.78
848.0, 0.2772, 52.82
848.5, 0.2770, 52.85
849.0, 0.2766, 52.90
849.5, 0.2763, 52.92
850.0, 0.2760, 52.96
850.5, 0.2748, 53.11
851.0, 0.2745, 53.15
851.5, 0.2742, 53.19
852.0, 0.2739, 53.22
852.5, 0.2736, 53.26
853.0, 0.2733, 53.29
853.5, 0.2730, 53.33
854.0, 0.2727, 53.37
854.5, 0.2724, 53.40
855.0, 0.2721, 53.44
855.5, 0.2718, 53.48
856.0, 0.2715, 53.52
856.5, 0.2713, 53.55
857.0, 0.2709, 53.59
857.5, 0.2706, 53.63
858.0, 0.2703, 53.67
858.5, 0.2699, 53.71
859.0, 0.2697, 53.74
859.5, 0.2694, 53.78
860.0, 0.2691, 53.81
860.5, 0.2688, 53.85
861.0, 0.2685, 53.89
861.5, 0.2683, 53.92
862.0, 0.2679, 53.96
862.5, 0.2676, 54.00
863.0, 0.2674, 54.03
863.5, 0.2671, 54.06
864.0, 0.2668, 54.10
864.5, 0.2665, 54.13
865.0, 0.2662, 54.17
865.5, 0.2659, 54.21
866.0, 0.2656, 54.24
866.5, 0.2654, 54.28
867.0, 0.2651, 54.31
867.5, 0.2648, 54.35
868.0, 0.2645, 54.39
868.5, 0.2642, 54.43
869.0, 0.2639, 54.46
869.5, 0.2636, 54.50
870.0, 0.2634, 54.53
870.5, 0.2631, 54.57
871.0, 0.2628, 54.60
871.5, 0.2624, 54.65
872.0, 0.2622, 54.68
872.5, 0.2619, 54.71
873.0, 0.2617, 54.74
873.5, 0.2613, 54.78
874.0, 0.2611, 54.81
874.5, 0.2608, 54.85
875.0, 0.2606, 54.88
875.5, 0.2603, 54.91
876.0, 0.2600, 54.95
876.5, 0.2598, 54.97
877.0, 0.2595, 55.02
877.5, 0.2592, 55.05
878.0, 0.2590, 55.08
878.5, 0.2587, 55.12
879.0, 0.2585, 55.15
879.5, 0.2581, 55.19
880.0, 0.2579, 55.22
880.5, 0.2576, 55.26
881.0, 0.2573, 55.29
881.5, 0.2571, 55.33
882.0, 0.2568, 55.36
882.5, 0.2565, 55.39
883.0, 0.2562, 55.43
883.5, 0.2560, 55.47
884.0, 0.2557, 55.50
884.5, 0.2554, 55.54
885.0, 0.2552, 55.56
885.5, 0.2550, 55.60
886.0, 0.2546, 55.64
886.5, 0.2544, 55.66
887.0, 0.2541, 55.70
887.5, 0.2539, 55.73
888.0, 0.2536, 55.77
888.5, 0.2533, 55.81
889.0, 0.2531, 55.83
889.5, 0.2528, 55.87
890.0, 0.2526, 55.89
890.5, 0.2523, 55.94
891.0, 0.2521, 55.97
891.5, 0.2518, 56.00
892.0, 0.2515, 56.03
892.5, 0.2513, 56.07
893.0, 0.2510, 56.10
893.5, 0.2508, 56.13
894.0, 0.2505, 56.17
894.5, 0.2502, 56.21
895.0, 0.2499, 56.24
895.5, 0.2497, 56.27
896.0, 0.2493, 56.32
896.5, 0.2491, 56.35
897.0, 0.2488, 56.39
897.5, 0.2487, 56.41
898.0, 0.2484, 56.44
898.5, 0.2481, 56.48
899.0, 0.2479, 56.50
899.5, 0.2476, 56.55
900.0, 0.2474, 56.57
900.5, 0.2471, 56.61
901.0, 0.2469, 56.64
901.5, 0.2466, 56.67
902.0, 0.2464, 56.70
902.5, 0.2462, 56.73
903.0, 0.2460, 56.76
903.5, 0.2457, 56.79
904.0, 0.2454, 56.83
904.5, 0.2452, 56.86
905.0, 0.2449, 56.90
905.5, 0.2447, 56.92
906.0, 0.2444, 56.96
906.5, 0.2442, 56.99
907.0, 0.2440, 57.02
907.5, 0.2438, 57.05
908.0, 0.2434, 57.09
908.5, 0.2432, 57.12
909.0, 0.2431, 57.14
909.5, 0.2427, 57.18
910.0, 0.2425, 57.21
910.5, 0.2422, 57.25
911.0, 0.2421, 57.27
911.5, 0.2418, 57.31
912.0, 0.2416, 57.34
912.5, 0.2413, 57.37
913.0, 0.2411, 57.39
913.5, 0.2409, 57.42
914.0, 0.2407, 57.45
914.5, 0.2405, 57.48
915.0, 0.2402, 57.51
915.5, 0.2401, 57.53
916.0, 0.2398, 57.57
916.5, 0.2396, 57.59
917.0, 0.2393, 57.63
917.5, 0.2392, 57.65
918.0, 0.2390, 57.68
918.5, 0.2387, 57.71
919.0, 0.2385, 57.75
919.5, 0.2383, 57.77
920.0, 0.2381, 57.79
920.5, 0.2380, 57.81
921.0, 0.2378, 57.84
921.5, 0.2375, 57.87
922.0, 0.2374, 57.89
922.5, 0.2372, 57.92
923.0, 0.2370, 57.94
923.5, 0.2368, 57.96
924.0, 0.2367, 57.99
924.5, 0.2365, 58.01
925.0, 0.2364, 58.03
925.5, 0.2362, 58.05
926.0, 0.2360, 58.08
926.5, 0.2359, 58.09
927.0, 0.2357, 58.11
927.5, 0.2355, 58.14
928.0, 0.2354, 58.15
928.5, 0.2353, 58.17
929.0, 0.2351, 58.19
929.5, 0.2350, 58.21
930.0, 0.2349, 58.22
930.5, 0.2347, 58.25
931.0, 0.2346, 58.26
931.5, 0.2344, 58.29
932.0, 0.2344, 58.29
932.5, 0.2342, 58.31
933.0, 0.2342, 58.32
933.5, 0.2340, 58.34
934.0, 0.2339, 58.35
934.5, 0.2339, 58.36
935.0, 0.2338, 58.37
935.5, 0.2337, 58.39
936.0, 0.2336, 58.40
936.5, 0.2335, 58.41
937.0, 0.2334, 58.43
937.5, 0.2335, 58.42
938.0, 0.2334, 58.43
938.5, 0.2334, 58.43
939.0, 0.2333, 58.44
939.5, 0.2332, 58.45
940.0, 0.2332, 58.45
940.5, 0.2332, 58.46
941.0, 0.2331, 58.46
941.5, 0.2330, 58.48
942.0, 0.2330, 58.48
942.5, 0.2330, 58.48
943.0, 0.2330, 58.49
943.5, 0.2329, 58.49
944.0, 0.2329, 58.49
944.5, 0.2328, 58.50
945.0, 0.2328, 58.51
945.5, 0.2329, 58.50
946.0, 0.2328, 58.51
946.5, 0.2329, 58.49
947.0, 0.2328, 58.51
947.5, 0.2329, 58.50
948.0, 0.2328, 58.50
948.5, 0.2330, 58.48
949.0, 0.2330, 58.47
949.5, 0.2330, 58.48
950.0, 0.2332, 58.46
950.5, 0.2333, 58.43
951.0, 0.2334, 58.43
951.5, 0.2335, 58.41
952.0, 0.2337, 58.39
952.5, 0.2338, 58.37
953.0, 0.2340, 58.35
953.5, 0.2340, 58.35
954.0, 0.2342, 58.32
954.5, 0.2343, 58.31
955.0, 0.2344, 58.29
955.5, 0.2346, 58.27
956.0, 0.2347, 58.25
956.5, 0.2347, 58.25
957.0, 0.2348, 58.23
957.5, 0.2349, 58.22
958.0, 0.2349, 58.22
958.5, 0.2351, 58.20
959.0, 0.2349, 58.22
959.5, 0.2349, 58.22
960.0, 0.2349, 58.22
960.5, 0.2348, 58.24
961.0, 0.2348, 58.24
961.5, 0.2347, 58.24
962.0, 0.2348, 58.24
962.5, 0.2345, 58.27
963.0, 0.2344, 58.29
963.5, 0.2343, 58.31
964.0, 0.2341, 58.34
964.5, 0.2340, 58.35
965.0, 0.2338, 58.37
965.5, 0.2336, 58.40
966.0, 0.2334, 58.42
966.5, 0.2334, 58.43
967.0, 0.2332, 58.45
967.5, 0.2329, 58.49
968.0, 0.2328, 58.50
968.5, 0.2327, 58.52
969.0, 0.2324, 58.57
969.5, 0.2322, 58.58
970.0, 0.2320, 58.62
970.5, 0.2319, 58.63
971.0, 0.2317, 58.65
971.5, 0.2307, 58.79
972.0, 0.2306, 58.81
972.5, 0.2304, 58.83
973.0, 0.2302, 58.86
973.5, 0.2300, 58.89
974.0, 0.2298, 58.91
974.5, 0.2297, 58.93
975.0, 0.2295, 58.95
975.5, 0.2293, 58.98
976.0, 0.2291, 59.01
976.5, 0.2288, 59.04
977.0, 0.2287, 59.06
977.5, 0.2284, 59.10
978.0, 0.2283, 59.12
978.5, 0.2280, 59.16
979.0, 0.2278, 59.18
979.5, 0.2275, 59.22
980.0, 0.2273, 59.25
980.5, 0.2270, 59.29
981.0, 0.2269, 59.31
981.5, 0.2267, 59.34
982.0, 0.2264, 59.38
982.5, 0.2262, 59.40
983.0, 0.2258, 59.45
983.5, 0.2256, 59.48
984.0, 0.2254, 59.51
984.5, 0.2251, 59.55
985.0, 0.2249, 59.58
985.5, 0.2246, 59.61
986.0, 0.2243, 59.66
986.5, 0.2241, 59.68
987.0, 0.2238, 59.73
987.5, 0.2235, 59.77
988.0, 0.2232, 59.81
988.5, 0.2228, 59.87
989.0, 0.2227, 59.88
989.5, 0.2223, 59.94
990.0, 0.2221, 59.97
990.5, 0.2217, 60.03
991.0, 0.2215, 60.04
991.5, 0.2211, 60.10
992.0, 0.2207, 60.16
992.5, 0.2206, 60.18
993.0, 0.2202, 60.23
993.5, 0.2200, 60.25
994.0, 0.2196, 60.31
994.5, 0.2194, 60.34
995.0, 0.2190, 60.39
995.5, 0.2188, 60.42
996.0, 0.2186, 60.45
996.5, 0.2182, 60.50
997.0, 0.2180, 60.54
997.5, 0.2176, 60.59
998.0, 0.2173, 60.63
998.5, 0.2170, 60.67
999.0, 0.2168, 60.70
999.5, 0.2163, 60.77
1000.0, 0.2160, 60.81
1000.5, 0.2157, 60.86
1001.0, 0.2155, 60.89
1001.5, 0.2151, 60.94
1002.0, 0.2147, 61.00
1002.5, 0.2144, 61.04
1003.0, 0.2140, 61.09
1003.5, 0.2139, 61.11
1004.0, 0.2134, 61.18
1004.5, 0.2132, 61.20
1005.0, 0.2128, 61.26
1005.5, 0.2126, 61.29
1006.0, 0.2123, 61.34
1006.5, 0.2120, 61.38
1007.0, 0.2116, 61.43
1007.5, 0.2112, 61.49
1008.0, 0.2111, 61.51
1008.5, 0.2107, 61.57
1009.0, 0.2103, 61.61
1009.5, 0.2099, 61.67
1010.0, 0.2098, 61.69
1010.5, 0.2095, 61.73
1011.0, 0.2092, 61.77
1011.5, 0.2088, 61.83
1012.0, 0.2084, 61.88
1012.5, 0.2081, 61.92
1013.0, 0.2079, 61.96
1013.5, 0.2075, 62.01
1014.0, 0.2070, 62.08
1014.5, 0.2068, 62.12
1015.0, 0.2066, 62.15
1015.5, 0.2056, 62.29
1016.0, 0.2053, 62.34
1016.5, 0.2051, 62.37
1017.0, 0.2046, 62.43
1017.5, 0.2045, 62.45
1018.0, 0.2042, 62.49
1018.5, 0.2040, 62.52
1019.0, 0.2036, 62.58
1019.5, 0.2035, 62.59
1020.0, 0.2032, 62.64
1020.5, 0.2029, 62.67
1021.0, 0.2026, 62.71
1021.5, 0.2023, 62.76
1022.0, 0.2020, 62.80
1022.5, 0.2018, 62.84
1023.0, 0.2016, 62.86
1023.5, 0.2011, 62.94
1024.0, 0.2009, 62.97
1024.5, 0.2005, 63.02
1025.0, 0.2004, 63.03
1025.5, 0.2001, 63.08
1026.0, 0.1997, 63.14
1026.5, 0.1994, 63.18
1027.0, 0.1990, 63.24
1027.5, 0.1989, 63.26
1028.0, 0.1985, 63.31
1028.5, 0.1983, 63.34
1029.0, 0.1980, 63.39
1029.5, 0.1978, 63.41
1030.0, 0.1977, 63.43
1030.5, 0.1974, 63.47
1031.0, 0.1971, 63.52
1031.5, 0.1967, 63.58
1032.0, 0.1964, 63.62
1032.5, 0.1963, 63.63
1033.0, 0.1961, 63.66
1033.5, 0.1958, 63.71
1034.0, 0.1954, 63.76
1034.5, 0.1953, 63.79
1035.0, 0.1952, 63.80
1035.5, 0.1948, 63.86
1036.0, 0.1946, 63.89
1036.5, 0.1941, 63.96
1037.0, 0.1940, 63.98
1037.5, 0.1938, 64.00
1038.0, 0.1934, 64.06
1038.5, 0.1932, 64.09
1039.0, 0.1929, 64.14
1039.5, 0.1928, 64.15
1040.0, 0.1924, 64.20
1040.5, 0.1922, 64.24
1041.0, 0.1919, 64.28
1041.5, 0.1915, 64.34
1042.0, 0.1917, 64.32
1042.5, 0.1913, 64.37
1043.0, 0.1913, 64.37
1043.5, 0.1907, 64.45
1044.0, 0.1907, 64.46
1044.5, 0.1906, 64.48
1045.0, 0.1904, 64.51
1045.5, 0.1891, 64.70
1046.0, 0.1890, 64.72
1046.5, 0.1887, 64.76
1047.0, 0.1888, 64.75
1047.5, 0.1886, 64.78
1048.0, 0.1884, 64.80
1048.5, 0.1882, 64.84
1049.0, 0.1880, 64.86
1049.5, 0.1880, 64.86
1050.0, 0.1878, 64.90
1050.5, 0.1877, 64.91
1051.0, 0.1874, 64.96
1051.5, 0.1871, 65.00
1052.0, 0.1871, 64.99
1052.5, 0.1870, 65.02
1053.0, 0.1868, 65.04
1053.5, 0.1866, 65.07
1054.0, 0.1864, 65.11
1054.5, 0.1863, 65.11
1055.0, 0.1862, 65.14
1055.5, 0.1860, 65.16
1056.0, 0.1857, 65.21
1056.5, 0.1856, 65.22
1057.0, 0.1855, 65.23
1057.5, 0.1853, 65.27
1058.0, 0.1853, 65.27
1058.5, 0.1849, 65.33
1059.0, 0.1849, 65.33
1059.5, 0.1845, 65.39
1060.0, 0.1844, 65.40
1060.5, 0.1842, 65.43
1061.0, 0.1838, 65.49
1061.5, 0.1837, 65.51
1062.0, 0.1836, 65.53
1062.5, 0.1836, 65.53
1063.0, 0.1833, 65.58
1063.5, 0.1832, 65.59
1064.0, 0.1831, 65.60
1064.5, 0.1831, 65.60
1065.0, 0.1829, 65.63
1065.5, 0.1826, 65.67
1066.0, 0.1823, 65.72
1066.5, 0.1825, 65.70
1067.0, 0.1823, 65.72
1067.5, 0.1823, 65.72
1068.0, 0.1820, 65.76
1068.5, 0.1819, 65.78
1069.0, 0.1819, 65.78
1069.5, 0.1818, 65.80
1070.0, 0.1817, 65.82
1070.5, 0.1813, 65.88
1071.0, 0.1813, 65.87
1071.5, 0.1812, 65.89
1072.0, 0.1812, 65.89
1072.5, 0.1802, 66.05
1073.0, 0.1801, 66.05
1073.5, 0.1800, 66.07
1074.0, 0.1801, 66.06
1074.5, 0.1799, 66.08
1075.0, 0.1798, 66.10
1075.5, 0.1795, 66.14
1076.0, 0.1795, 66.15
1076.5, 0.1796, 66.13
1077.0, 0.1796, 66.13
1077.5, 0.1795, 66.14
1078.0, 0.1793, 66.17
1078.5, 0.1794, 66.17
1079.0, 0.1792, 66.19
1079.5, 0.1792, 66.19
1080.0, 0.1789, 66.23
1080.5, 0.1788, 66.26
1081.0, 0.1791, 66.21
1081.5, 0.1791, 66.21
1082.0, 0.1793, 66.17
1082.5, 0.1793, 66.17
1083.0, 0.1797, 66.11
1083.5, 0.1802, 66.04
1084.0, 0.1808, 65.95
1084.5, 0.1815, 65.84
1085.0, 0.1824, 65.71
1085.5, 0.1830, 65.61
1086.0, 0.1832, 65.58
1086.5, 0.1834, 65.55
1087.0, 0.1833, 65.57
1087.5, 0.1829, 65.64
1088.0, 0.1826, 65.67
1088.5, 0.1823, 65.72
1089.0, 0.1821, 65.75
