Sample Name, Sample-4
Time, March 20 15:09:27 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
261.5, 0.1737, 67.04
262.0, 0.1732, 67.12
262.5, 0.1729, 67.16
263.0, 0.1726, 67.21
263.5, 0.1724, 67.24
264.0, 0.1720, 67.29
264.5, 0.1718, 67.33
265.0, 0.1714, 67.39
265.5, 0.1712, 67.43
266.0, 0.1708, 67.49
266.5, 0.1705, 67.53
267.0, 0.1702, 67.58
267.5, 0.1701, 67.59
268.0, 0.1700, 67.61
268.5, 0.1698, 67.64
269.0, 0.1696, 67.67
269.5, 0.1695, 67.69
270.0, 0.1693, 67.72
270.5, 0.1690, 67.76
271.0, 0.1686, 67.83
271.5, 0.1683, 67.88
272.0, 0.1682, 67.89
272.5, 0.1682, 67.89
273.0, 0.1680, 67.92
273.5, 0.1680, 67.92
274.0, 0.1678, 67.95
274.5, 0.1677, 67.97
275.0, 0.1674, 68.02
275.5, 0.1672, 68.05
276.0, 0.1669, 68.09
276.5, 0.1667, 68.12
277.0, 0.1664, 68.17
277.5, 0.1663, 68.19
278.0, 0.1660, 68.23
278.5, 0.1658, 68.26
279.0, 0.1654, 68.32
279.5, 0.1650, 68.39
280.0, 0.1646, 68.46
280.5, 0.1641, 68.54
281.0, 0.1636, 68.61
281.5, 0.1632, 68.68
282.0, 0.1628, 68.74
282.5, 0.1624, 68.79
283.0, 0.1619, 68.88
283.5, 0.1615, 68.95
284.0, 0.1608, 69.06
284.5, 0.1600, 69.18
285.0, 0.1592, 69.30
285.5, 0.1585, 69.43
286.0, 0.1576, 69.56
286.5, 0.1568, 69.69
287.0, 0.1560, 69.82
287.5, 0.1553, 69.94
288.0, 0.1545, 70.07
288.5, 0.1536, 70.20
289.0, 0.1528, 70.34
289.5, 0.1518, 70.50
290.0, 0.1510, 70.64
290.5, 0.1502, 70.76
291.0, 0.1494, 70.90
291.5, 0.1486, 71.03
292.0, 0.1479, 71.15
292.5, 0.1471, 71.27
293.0, 0.1463, 71.40
293.5, 0.1454, 71.55
294.0, 0.1445, 71.69
294.5, 0.1436, 71.84
295.0, 0.1428, 71.98
295.5, 0.1420, 72.11
296.0, 0.1414, 72.20
296.5, 0.1407, 72.33
297.0, 0.1401, 72.42
297.5, 0.1394, 72.54
298.0, 0.1388, 72.64
298.5, 0.1383, 72.73
299.0, 0.1376, 72.85
299.5, 0.1369, 72.96
300.0, 0.1363, 73.06
300.5, 0.1358, 73.15
301.0, 0.1352, 73.24
301.5, 0.1348, 73.31
302.0, 0.1344, 73.39
302.5, 0.1340, 73.45
303.0, 0.1335, 73.53
303.5, 0.1331, 73.60
304.0, 0.1324, 73.72
304.5, 0.1319, 73.80
305.0, 0.1315, 73.87
305.5, 0.1311, 73.94
306.0, 0.1308, 74.00
306.5, 0.1305, 74.04
307.0, 0.1302, 74.09
307.5, 0.1300, 74.14
308.0, 0.1296, 74.20
308.5, 0.1292, 74.27
309.0, 0.1288, 74.34
309.5, 0.1283, 74.41
310.0, 0.1281, 74.46
310.5, 0.1276, 74.54
311.0, 0.1275, 74.55
311.5, 0.1273, 74.59
312.0, 0.1273, 74.60
312.5, 0.1270, 74.65
313.0, 0.1266, 74.72
313.5, 0.1262, 74.78
314.0, 0.1260, 74.81
314.5, 0.1257, 74.87
315.0, 0.1254, 74.93
315.5, 0.1251, 74.97
316.0, 0.1250, 74.98
316.5, 0.1249, 75.02
317.0, 0.1247, 75.05
317.5, 0.1245, 75.08
318.0, 0.1242, 75.12
318.5, 0.1238, 75.20
319.0, 0.1236, 75.23
319.5, 0.1236, 75.23
320.0, 0.1233, 75.29
320.5, 0.1231, 75.32
321.0, 0.1231, 75.32
321.5, 0.1231, 75.33
322.0, 0.1228, 75.36
322.5, 0.1226, 75.40
323.0, 0.1223, 75.46
323.5, 0.1221, 75.49
324.0, 0.1217, 75.56
324.5, 0.1215, 75.59
325.0, 0.1214, 75.61
325.5, 0.1212, 75.65
326.0, 0.1212, 75.65
326.5, 0.1212, 75.64
327.0, 0.1209, 75.70
327.5, 0.1208, 75.72
328.0, 0.1205, 75.77
328.5, 0.1202, 75.82
329.0, 0.1200, 75.86
329.5, 0.1199, 75.88
330.0, 0.1197, 75.92
330.5, 0.1196, 75.93
331.0, 0.1196, 75.93
331.5, 0.1195, 75.95
332.0, 0.1194, 75.96
332.5, 0.1192, 76.00
333.0, 0.1188, 76.06
333.5, 0.1185, 76.12
334.0, 0.1182, 76.16
334.5, 0.1182, 76.18
335.0, 0.1180, 76.20
335.5, 0.1180, 76.20
336.0, 0.1181, 76.19
336.5, 0.1178, 76.24
337.0, 0.1178, 76.25
337.5, 0.1174, 76.31
338.0, 0.1172, 76.35
338.5, 0.1170, 76.38
339.0, 0.1170, 76.38
339.5, 0.1184, 76.13
340.0, 0.1185, 76.12
340.5, 0.1186, 76.10
341.0, 0.1187, 76.09
341.5, 0.1185, 76.13
342.0, 0.1183, 76.15
342.5, 0.1183, 76.15
343.0, 0.1180, 76.20
343.5, 0.1179, 76.22
344.0, 0.1175, 76.29
344.5, 0.1175, 76.30
345.0, 0.1176, 76.28
345.5, 0.1175, 76.29
346.0, 0.1173, 76.33
346.5, 0.1171, 76.36
347.0, 0.1171, 76.36
347.5, 0.1171, 76.36
348.0, 0.1168, 76.42
348.5, 0.1166, 76.45
349.0, 0.1164, 76.49
349.5, 0.1162, 76.52
350.0, 0.1163, 76.51
350.5, 0.1163, 76.51
351.0, 0.1160, 76.57
351.5, 0.1158, 76.59
352.0, 0.1158, 76.60
352.5, 0.1157, 76.61
353.0, 0.1154, 76.66
353.5, 0.1152, 76.70
354.0, 0.1150, 76.74
354.5, 0.1150, 76.74
355.0, 0.1150, 76.73
355.5, 0.1150, 76.74
356.0, 0.1147, 76.79
356.5, 0.1147, 76.79
357.0, 0.1145, 76.83
357.5, 0.1142, 76.88
358.0, 0.1140, 76.91
358.5, 0.1139, 76.92
359.0, 0.1138, 76.94
359.5, 0.1138, 76.95
360.0, 0.1137, 76.96
360.5, 0.1135, 76.99
361.0, 0.1135, 77.00
361.5, 0.1133, 77.03
362.0, 0.1131, 77.07
362.5, 0.1130, 77.10
363.0, 0.1128, 77.12
363.5, 0.1129, 77.10
364.0, 0.1129, 77.10
364.5, 0.1128, 77.13
365.0, 0.1128, 77.12
365.5, 0.1129, 77.11
366.0, 0.1129, 77.11
366.5, 0.1128, 77.12
367.0, 0.1124, 77.19
367.5, 0.1123, 77.21
368.0, 0.1124, 77.20
368.5, 0.1124, 77.20
369.0, 0.1124, 77.19
369.5, 0.1122, 77.23
370.0, 0.1126, 77.16
370.5, 0.1131, 77.07
371.0, 0.1130, 77.09
371.5, 0.1131, 77.08
372.0, 0.1129, 77.10
372.5, 0.1129, 77.11
373.0, 0.1127, 77.14
373.5, 0.1127, 77.15
374.0, 0.1129, 77.11
374.5, 0.1130, 77.09
375.0, 0.1127, 77.14
375.5, 0.1127, 77.14
376.0, 0.1126, 77.16
376.5, 0.1128, 77.13
377.0, 0.1126, 77.15
377.5, 0.1125, 77.19
378.0, 0.1123, 77.22
378.5, 0.1124, 77.19
379.0, 0.1124, 77.20
379.5, 0.1121, 77.25
380.0, 0.1121, 77.26
380.5, 0.1119, 77.28
381.0, 0.1119, 77.28
381.5, 0.1117, 77.31
382.0, 0.1118, 77.31
382.5, 0.1115, 77.35
383.0, 0.1115, 77.36
383.5, 0.1115, 77.35
384.0, 0.1115, 77.35
384.5, 0.1114, 77.38
385.0, 0.1113, 77.39
385.5, 0.1112, 77.41
386.0, 0.1112, 77.42
386.5, 0.1111, 77.42
387.0, 0.1110, 77.45
387.5, 0.1108, 77.49
388.0, 0.1108, 77.49
388.5, 0.1107, 77.49
389.0, 0.1106, 77.51
389.5, 0.1106, 77.52
390.0, 0.1104, 77.56
390.5, 0.1105, 77.53
391.0, 0.1105, 77.53
391.5, 0.1104, 77.55
392.0, 0.1103, 77.58
392.5, 0.1102, 77.58
393.0, 0.1102, 77.58
393.5, 0.1102, 77.59
394.0, 0.1101, 77.61
394.5, 0.1100, 77.62
395.0, 0.1098, 77.65
395.5, 0.1098, 77.65
396.0, 0.1098, 77.67
396.5, 0.1098, 77.67
397.0, 0.1097, 77.68
397.5, 0.1096, 77.70
398.0, 0.1095, 77.71
398.5, 0.1096, 77.70
399.0, 0.1095, 77.72
399.5, 0.1094, 77.73
400.0, 0.1093, 77.75
400.5, 0.1092, 77.77
401.0, 0.1091, 77.79
401.5, 0.1091, 77.79
402.0, 0.1089, 77.81
402.5, 0.1089, 77.82
403.0, 0.1090, 77.81
403.5, 0.1089, 77.83
404.0, 0.1088, 77.84
404.5, 0.1087, 77.85
405.0, 0.1086, 77.88
405.5, 0.1087, 77.86
406.0, 0.1085, 77.88
406.5, 0.1086, 77.88
407.0, 0.1085, 77.90
407.5, 0.1084, 77.92
408.0, 0.1085, 77.90
408.5, 0.1084, 77.91
409.0, 0.1082, 77.94
409.5, 0.1082, 77.95
410.0, 0.1081, 77.96
410.5, 0.1081, 77.96
411.0, 0.1080, 77.98
411.5, 0.1080, 77.98
412.0, 0.1080, 77.99
412.5, 0.1079, 78.01
413.0, 0.1078, 78.01
413.5, 0.1079, 78.01
414.0, 0.1078, 78.01
414.5, 0.1077, 78.03
415.0, 0.1076, 78.05
415.5, 0.1076, 78.05
416.0, 0.1075, 78.07
416.5, 0.1075, 78.07
417.0, 0.1075, 78.08
417.5, 0.1075, 78.07
418.0, 0.1073, 78.10
418.5, 0.1074, 78.10
419.0, 0.1073, 78.10
419.5, 0.1072, 78.12
420.0, 0.1072, 78.13
420.5, 0.1072, 78.12
421.0, 0.1071, 78.14
421.5, 0.1071, 78.14
422.0, 0.1071, 78.15
422.5, 0.1070, 78.16
423.0, 0.1069, 78.18
423.5, 0.1069, 78.18
424.0, 0.1069, 78.19
424.5, 0.1069, 78.18
425.0, 0.1068, 78.20
425.5, 0.1068, 78.21
426.0, 0.1068, 78.21
426.5, 0.1067, 78.22
427.0, 0.1067, 78.23
427.5, 0.1066, 78.23
428.0, 0.1066, 78.24
428.5, 0.1066, 78.24
429.0, 0.1065, 78.25
429.5, 0.1065, 78.25
430.0, 0.1065, 78.26
430.5, 0.1064, 78.27
431.0, 0.1064, 78.27
431.5, 0.1064, 78.28
432.0, 0.1064, 78.28
432.5, 0.1063, 78.30
433.0, 0.1063, 78.30
433.5, 0.1062, 78.30
434.0, 0.1062, 78.30
434.5, 0.1062, 78.31
435.0, 0.1061, 78.32
435.5, 0.1061, 78.33
436.0, 0.1060, 78.34
436.5, 0.1060, 78.33
437.0, 0.1060, 78.34
437.5, 0.1060, 78.35
438.0, 0.1060, 78.35
438.5, 0.1059, 78.36
439.0, 0.1059, 78.36
439.5, 0.1060, 78.35
440.0, 0.1058, 78.39
440.5, 0.1058, 78.38
441.0, 0.1058, 78.38
441.5, 0.1058, 78.37
442.0, 0.1057, 78.39
442.5, 0.1058, 78.39
443.0, 0.1056, 78.42
443.5, 0.1057, 78.40
444.0, 0.1056, 78.42
444.5, 0.1056, 78.41
445.0, 0.1055, 78.43
445.5, 0.1054, 78.44
446.0, 0.1055, 78.44
446.5, 0.1055, 78.44
447.0, 0.1054, 78.44
447.5, 0.1054, 78.45
448.0, 0.1053, 78.46
448.5, 0.1053, 78.46
449.0, 0.1054, 78.45
449.5, 0.1054, 78.45
450.0, 0.1055, 78.43
450.5, 0.1051, 78.50
451.0, 0.1051, 78.51
451.5, 0.1049, 78.53
452.0, 0.1049, 78.54
452.5, 0.1049, 78.55
453.0, 0.1048, 78.56
453.5, 0.1048, 78.56
454.0, 0.1048, 78.56
454.5, 0.1047, 78.58
455.0, 0.1048, 78.56
455.5, 0.1047, 78.58
456.0, 0.1047, 78.58
456.5, 0.1046, 78.60
457.0, 0.1046, 78.60
457.5, 0.1046, 78.60
458.0, 0.1046, 78.59
458.5, 0.1044, 78.62
459.0, 0.1044, 78.63
459.5, 0.1043, 78.65
460.0, 0.1044, 78.64
460.5, 0.1043, 78.64
461.0, 0.1043, 78.65
461.5, 0.1042, 78.66
462.0, 0.1043, 78.65
462.5, 0.1043, 78.65
463.0, 0.1042, 78.67
463.5, 0.1041, 78.68
464.0, 0.1040, 78.70
464.5, 0.1040, 78.71
465.0, 0.1039, 78.72
465.5, 0.1041, 78.69
466.0, 0.1040, 78.71
466.5, 0.1038, 78.73
467.0, 0.1038, 78.73
467.5, 0.1039, 78.73
468.0, 0.1039, 78.72
468.5, 0.1039, 78.73
469.0, 0.1038, 78.74
469.5, 0.1037, 78.75
470.0, 0.1038, 78.74
470.5, 0.1037, 78.76
471.0, 0.1036, 78.77
471.5, 0.1036, 78.77
472.0, 0.1036, 78.78
472.5, 0.1036, 78.77
473.0, 0.1035, 78.79
473.5, 0.1035, 78.80
474.0, 0.1033, 78.82
474.5, 0.1034, 78.81
475.0, 0.1034, 78.81
475.5, 0.1034, 78.82
476.0, 0.1033, 78.82
476.5, 0.1033, 78.84
477.0, 0.1033, 78.84
477.5, 0.1033, 78.82
478.0, 0.1032, 78.85
478.5, 0.1032, 78.84
479.0, 0.1033, 78.83
479.5, 0.1032, 78.85
480.0, 0.1032, 78.85
480.5, 0.1031, 78.86
481.0, 0.1031, 78.87
481.5, 0.1031, 78.87
482.0, 0.1031, 78.87
482.5, 0.1031, 78.87
483.0, 0.1031, 78.87
483.5, 0.1029, 78.90
484.0, 0.1030, 78.89
484.5, 0.1028, 78.91
485.0, 0.1030, 78.89
485.5, 0.1030, 78.89
486.0, 0.1028, 78.92
486.5, 0.1028, 78.93
487.0, 0.1028, 78.92
487.5, 0.1028, 78.92
488.0, 0.1028, 78.92
488.5, 0.1027, 78.93
489.0, 0.1028, 78.92
489.5, 0.1028, 78.93
490.0, 0.1027, 78.94
490.5, 0.1027, 78.94
491.0, 0.1026, 78.95
491.5, 0.1027, 78.95
492.0, 0.1026, 78.95
492.5, 0.1027, 78.94
493.0, 0.1026, 78.96
493.5, 0.1025, 78.97
494.0, 0.1025, 78.97
494.5, 0.1025, 78.97
495.0, 0.1025, 78.98
495.5, 0.1025, 78.99
496.0, 0.1024, 79.00
496.5, 0.1023, 79.01
497.0, 0.1024, 78.99
497.5, 0.1023, 79.00
498.0, 0.1023, 79.01
498.5, 0.1023, 79.02
499.0, 0.1021, 79.04
499.5, 0.1023, 79.02
500.0, 0.1022, 79.04
500.5, 0.1021, 79.04
501.0, 0.1021, 79.05
501.5, 0.1020, 79.06
502.0, 0.1021, 79.06
502.5, 0.1020, 79.06
503.0, 0.1020, 79.07
503.5, 0.1020, 79.07
504.0, 0.1019, 79.08
504.5, 0.1019, 79.08
505.0, 0.1018, 79.10
505.5, 0.1018, 79.10
506.0, 0.1019, 79.09
506.5, 0.1019, 79.09
507.0, 0.1020, 79.08
507.5, 0.1019, 79.09
508.0, 0.1019, 79.08
508.5, 0.1018, 79.10
509.0, 0.1019, 79.09
509.5, 0.1018, 79.10
510.0, 0.1018, 79.11
510.5, 0.1018, 79.11
511.0, 0.1019, 79.09
511.5, 0.1018, 79.10
512.0, 0.1018, 79.10
512.5, 0.1018, 79.11
513.0, 0.1017, 79.12
513.5, 0.1018, 79.11
514.0, 0.1017, 79.12
514.5, 0.1018, 79.10
515.0, 0.1017, 79.12
515.5, 0.1017, 79.12
516.0, 0.1017, 79.12
516.5, 0.1017, 79.12
517.0, 0.1016, 79.14
517.5, 0.1016, 79.14
518.0, 0.1016, 79.14
518.5, 0.1016, 79.14
519.0, 0.1015, 79.15
519.5, 0.1016, 79.14
520.0, 0.1015, 79.16
520.5, 0.1015, 79.16
521.0, 0.1015, 79.16
521.5, 0.1016, 79.15
522.0, 0.1015, 79.17
522.5, 0.1015, 79.17
523.0, 0.1013, 79.19
523.5, 0.1014, 79.17
524.0, 0.1013, 79.20
524.5, 0.1014, 79.17
525.0, 0.1013, 79.20
525.5, 0.1014, 79.18
526.0, 0.1013, 79.19
526.5, 0.1014, 79.17
527.0, 0.1014, 79.19
527.5, 0.1014, 79.18
528.0, 0.1015, 79.17
528.5, 0.1014, 79.18
529.0, 0.1015, 79.17
529.5, 0.1015, 79.16
530.0, 0.1014, 79.17
530.5, 0.1014, 79.17
531.0, 0.1015, 79.17
531.5, 0.1015, 79.15
532.0, 0.1015, 79.16
532.5, 0.1014, 79.18
533.0, 0.1013, 79.19
533.5, 0.1014, 79.17
534.0, 0.1014, 79.18
534.5, 0.1013, 79.19
535.0, 0.1013, 79.20
535.5, 0.1013, 79.20
536.0, 0.1014, 79.18
536.5, 0.1014, 79.19
537.0, 0.1012, 79.21
537.5, 0.1013, 79.20
538.0, 0.1013, 79.20
538.5, 0.1013, 79.20
539.0, 0.1014, 79.18
539.5, 0.1012, 79.21
540.0, 0.1013, 79.20
540.5, 0.1013, 79.20
541.0, 0.1013, 79.20
541.5, 0.1012, 79.20
542.0, 0.1012, 79.22
542.5, 0.1011, 79.23
543.0, 0.1011, 79.23
543.5, 0.1012, 79.21
544.0, 0.1011, 79.23
544.5, 0.1010, 79.25
545.0, 0.1010, 79.25
545.5, 0.1009, 79.27
546.0, 0.1010, 79.24
546.5, 0.1009, 79.26
547.0, 0.1010, 79.26
547.5, 0.1009, 79.26
548.0, 0.1009, 79.27
548.5, 0.1009, 79.27
549.0, 0.1008, 79.28
549.5, 0.1008, 79.28
550.0, 0.1008, 79.29
550.5, 0.1007, 79.30
551.0, 0.1007, 79.30
551.5, 0.1007, 79.30
552.0, 0.1007, 79.31
552.5, 0.1007, 79.31
553.0, 0.1006, 79.32
553.5, 0.1006, 79.32
554.0, 0.1006, 79.32
554.5, 0.1005, 79.34
555.0, 0.1005, 79.34
555.5, 0.1005, 79.35
556.0, 0.1005, 79.35
556.5, 0.1004, 79.36
557.0, 0.1005, 79.35
557.5, 0.1005, 79.34
558.0, 0.1004, 79.37
558.5, 0.1004, 79.36
559.0, 0.1004, 79.36
559.5, 0.1004, 79.35
560.0, 0.1004, 79.36
560.5, 0.1003, 79.38
561.0, 0.1003, 79.38
561.5, 0.1003, 79.39
562.0, 0.1003, 79.38
562.5, 0.1002, 79.39
563.0, 0.1003, 79.38
563.5, 0.1002, 79.40
564.0, 0.1002, 79.39
564.5, 0.1002, 79.40
565.0, 0.1002, 79.40
565.5, 0.1001, 79.41
566.0, 0.1002, 79.40
566.5, 0.1001, 79.42
567.0, 0.1001, 79.41
567.5, 0.1002, 79.40
568.0, 0.1001, 79.41
568.5, 0.1000, 79.43
569.0, 0.1000, 79.43
569.5, 0.1000, 79.43
570.0, 0.0999, 79.45
570.5, 0.0999, 79.45
571.0, 0.0999, 79.44
571.5, 0.0999, 79.44
572.0, 0.1000, 79.44
572.5, 0.0999, 79.45
573.0, 0.0998, 79.46
573.5, 0.0999, 79.45
574.0, 0.0999, 79.45
574.5, 0.0999, 79.46
575.0, 0.0999, 79.46
575.5, 0.0998, 79.47
576.0, 0.0997, 79.48
576.5, 0.0998, 79.47
577.0, 0.0998, 79.48
577.5, 0.0999, 79.46
578.0, 0.0998, 79.48
578.5, 0.0991, 79.61
579.0, 0.0992, 79.59
579.5, 0.0992, 79.59
580.0, 0.0992, 79.58
580.5, 0.0991, 79.60
581.0, 0.0993, 79.56
581.5, 0.0993, 79.56
582.0, 0.0994, 79.53
582.5, 0.0994, 79.53
583.0, 0.0995, 79.52
583.5, 0.0996, 79.51
584.0, 0.0997, 79.49
584.5, 0.0997, 79.48
585.0, 0.0998, 79.48
585.5, 0.0995, 79.52
586.0, 0.0995, 79.53
586.5, 0.0994, 79.55
587.0, 0.0994, 79.55
587.5, 0.0997, 79.50
588.0, 0.0996, 79.51
588.5, 0.0994, 79.54
589.0, 0.0995, 79.53
589.5, 0.0995, 79.52
590.0, 0.0996, 79.50
590.5, 0.0995, 79.52
591.0, 0.0996, 79.51
591.5, 0.0994, 79.54
592.0, 0.0995, 79.52
592.5, 0.0995, 79.52
593.0, 0.0995, 79.53
593.5, 0.0994, 79.55
594.0, 0.0993, 79.55
594.5, 0.0994, 79.55
595.0, 0.0994, 79.55
595.5, 0.0993, 79.56
596.0, 0.0993, 79.56
596.5, 0.0992, 79.59
597.0, 0.0992, 79.58
597.5, 0.0992, 79.58
598.0, 0.0992, 79.58
598.5, 0.0992, 79.59
599.0, 0.0991, 79.59
599.5, 0.0991, 79.59
600.0, 0.0991, 79.60
600.5, 0.0990, 79.62
601.0, 0.0991, 79.61
601.5, 0.0991, 79.61
602.0, 0.0990, 79.62
602.5, 0.0990, 79.62
603.0, 0.0989, 79.64
603.5, 0.0989, 79.64
604.0, 0.0989, 79.63
604.5, 0.0989, 79.64
605.0, 0.0988, 79.65
605.5, 0.0988, 79.65
606.0, 0.0987, 79.66
606.5, 0.0987, 79.67
607.0, 0.0987, 79.67
607.5, 0.0987, 79.67
608.0, 0.0987, 79.68
608.5, 0.0986, 79.69
609.0, 0.0986, 79.69
609.5, 0.0987, 79.68
610.0, 0.0986, 79.69
610.5, 0.0986, 79.70
611.0, 0.0986, 79.70
611.5, 0.0985, 79.70
612.0, 0.0986, 79.70
612.5, 0.0985, 79.71
613.0, 0.0985, 79.70
613.5, 0.0985, 79.71
614.0, 0.0984, 79.72
614.5, 0.0985, 79.71
615.0, 0.0984, 79.72
615.5, 0.0984, 79.73
616.0, 0.0984, 79.73
616.5, 0.0983, 79.74
617.0, 0.0983, 79.75
617.5, 0.0983, 79.74
618.0, 0.0983, 79.74
618.5, 0.0983, 79.74
619.0, 0.0984, 79.73
619.5, 0.0984, 79.73
620.0, 0.0983, 79.74
620.5, 0.0983, 79.74
621.0, 0.0983, 79.75
621.5, 0.0982, 79.75
622.0, 0.0983, 79.74
622.5, 0.0983, 79.75
623.0, 0.0982, 79.76
623.5, 0.0983, 79.75
624.0, 0.0982, 79.77
624.5, 0.0982, 79.76
625.0, 0.0982, 79.76
625.5, 0.0982, 79.76
626.0, 0.0982, 79.77
626.5, 0.0981, 79.77
627.0, 0.0981, 79.78
627.5, 0.0982, 79.76
628.0, 0.0981, 79.78
628.5, 0.0981, 79.78
629.0, 0.0981, 79.77
629.5, 0.0981, 79.78
630.0, 0.0980, 79.79
630.5, 0.0980, 79.79
631.0, 0.0980, 79.79
631.5, 0.0980, 79.80
632.0, 0.0980, 79.80
632.5, 0.0980, 79.80
633.0, 0.0980, 79.81
633.5, 0.0980, 79.81
634.0, 0.0980, 79.80
634.5, 0.0979, 79.81
635.0, 0.0979, 79.83
635.5, 0.0979, 79.83
636.0, 0.0978, 79.83
636.5, 0.0979, 79.82
637.0, 0.0978, 79.83
637.5, 0.0979, 79.83
638.0, 0.0979, 79.82
638.5, 0.0979, 79.82
639.0, 0.0978, 79.83
639.5, 0.0979, 79.83
640.0, 0.0979, 79.83
640.5, 0.0978, 79.83
641.0, 0.0978, 79.84
641.5, 0.0977, 79.85
642.0, 0.0977, 79.85
642.5, 0.0978, 79.84
643.0, 0.0978, 79.84
643.5, 0.0978, 79.84
644.0, 0.0977, 79.85
644.5, 0.0978, 79.84
645.0, 0.0977, 79.85
645.5, 0.0977, 79.85
646.0, 0.0977, 79.85
646.5, 0.0976, 79.87
647.0, 0.0978, 79.84
647.5, 0.0977, 79.86
648.0, 0.0977, 79.85
648.5, 0.0977, 79.86
