Sample Name, Sample-1
Time, March 20 14:20:27 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
251.5, 0.0488, 89.36
252.0, 0.0485, 89.43
252.5, 0.0483, 89.47
253.0, 0.0481, 89.52
253.5, 0.0479, 89.55
254.0, 0.0477, 89.61
254.5, 0.0470, 89.75
255.0, 0.0468, 89.77
255.5, 0.0468, 89.79
256.0, 0.0465, 89.85
256.5, 0.0463, 89.89
257.0, 0.0461, 89.93
257.5, 0.0458, 89.98
258.0, 0.0457, 90.01
258.5, 0.0456, 90.04
259.0, 0.0453, 90.09
259.5, 0.0452, 90.12
260.0, 0.0452, 90.12
260.5, 0.0451, 90.14
261.0, 0.0449, 90.19
261.5, 0.0446, 90.24
262.0, 0.0444, 90.28
262.5, 0.0442, 90.31
263.0, 0.0441, 90.34
263.5, 0.0441, 90.34
264.0, 0.0439, 90.39
264.5, 0.0439, 90.39
265.0, 0.0438, 90.41
265.5, 0.0436, 90.45
266.0, 0.0435, 90.47
266.5, 0.0434, 90.49
267.0, 0.0432, 90.53
267.5, 0.0431, 90.56
268.0, 0.0429, 90.58
268.5, 0.0428, 90.61
269.0, 0.0427, 90.64
269.5, 0.0426, 90.65
270.0, 0.0428, 90.61
270.5, 0.0426, 90.66
271.0, 0.0423, 90.71
271.5, 0.0422, 90.75
272.0, 0.0421, 90.76
272.5, 0.0420, 90.78
273.0, 0.0420, 90.79
273.5, 0.0420, 90.79
274.0, 0.0419, 90.80
274.5, 0.0419, 90.81
275.0, 0.0419, 90.81
275.5, 0.0418, 90.82
276.0, 0.0417, 90.85
276.5, 0.0416, 90.87
277.0, 0.0414, 90.90
277.5, 0.0415, 90.89
278.0, 0.0414, 90.92
278.5, 0.0414, 90.91
279.0, 0.0414, 90.91
279.5, 0.0414, 90.92
280.0, 0.0413, 90.93
280.5, 0.0412, 90.95
281.0, 0.0411, 90.98
281.5, 0.0410, 90.99
282.0, 0.0409, 91.00
282.5, 0.0409, 91.01
283.0, 0.0408, 91.02
283.5, 0.0409, 91.00
284.0, 0.0409, 91.02
284.5, 0.0408, 91.03
285.0, 0.0407, 91.05
285.5, 0.0407, 91.06
286.0, 0.0406, 91.08
286.5, 0.0405, 91.09
287.0, 0.0404, 91.11
287.5, 0.0405, 91.11
288.0, 0.0404, 91.11
288.5, 0.0404, 91.11
289.0, 0.0404, 91.11
289.5, 0.0403, 91.14
290.0, 0.0403, 91.14
290.5, 0.0403, 91.14
291.0, 0.0401, 91.19
291.5, 0.0401, 91.19
292.0, 0.0399, 91.21
292.5, 0.0400, 91.20
293.0, 0.0400, 91.20
293.5, 0.0400, 91.20
294.0, 0.0400, 91.21
294.5, 0.0400, 91.21
295.0, 0.0399, 91.22
295.5, 0.0398, 91.24
296.0, 0.0398, 91.23
296.5, 0.0398, 91.25
297.0, 0.0397, 91.26
297.5, 0.0397, 91.27
298.0, 0.0397, 91.26
298.5, 0.0398, 91.25
299.0, 0.0398, 91.24
299.5, 0.0398, 91.25
300.0, 0.0397, 91.26
300.5, 0.0396, 91.30
301.0, 0.0395, 91.31
301.5, 0.0395, 91.31
302.0, 0.0394, 91.32
302.5, 0.0394, 91.32
303.0, 0.0394, 91.32
303.5, 0.0395, 91.30
304.0, 0.0393, 91.34
304.5, 0.0394, 91.34
305.0, 0.0393, 91.35
305.5, 0.0392, 91.38
306.0, 0.0391, 91.39
306.5, 0.0392, 91.38
307.0, 0.0391, 91.38
307.5, 0.0391, 91.39
308.0, 0.0391, 91.40
308.5, 0.0391, 91.38
309.0, 0.0391, 91.40
309.5, 0.0390, 91.41
310.0, 0.0389, 91.44
310.5, 0.0388, 91.46
311.0, 0.0388, 91.46
311.5, 0.0387, 91.47
312.0, 0.0388, 91.46
312.5, 0.0386, 91.49
313.0, 0.0386, 91.49
313.5, 0.0388, 91.46
314.0, 0.0387, 91.47
314.5, 0.0386, 91.49
315.0, 0.0385, 91.52
315.5, 0.0383, 91.55
316.0, 0.0384, 91.54
316.5, 0.0383, 91.56
317.0, 0.0383, 91.56
317.5, 0.0384, 91.54
318.0, 0.0384, 91.53
318.5, 0.0384, 91.55
319.0, 0.0383, 91.56
319.5, 0.0383, 91.55
320.0, 0.0382, 91.59
320.5, 0.0380, 91.62
321.0, 0.0380, 91.61
321.5, 0.0380, 91.62
322.0, 0.0380, 91.62
322.5, 0.0381, 91.60
323.0, 0.0381, 91.59
323.5, 0.0381, 91.61
324.0, 0.0379, 91.64
324.5, 0.0378, 91.65
325.0, 0.0378, 91.66
325.5, 0.0377, 91.68
326.0, 0.0378, 91.67
326.5, 0.0377, 91.68
327.0, 0.0376, 91.70
327.5, 0.0377, 91.68
328.0, 0.0378, 91.66
328.5, 0.0377, 91.69
329.0, 0.0376, 91.72
329.5, 0.0375, 91.72
330.0, 0.0374, 91.74
330.5, 0.0374, 91.75
331.0, 0.0375, 91.73
331.5, 0.0374, 91.75
332.0, 0.0374, 91.75
332.5, 0.0375, 91.73
333.0, 0.0375, 91.73
333.5, 0.0373, 91.77
334.0, 0.0372, 91.79
334.5, 0.0372, 91.80
335.0, 0.0369, 91.85
335.5, 0.0371, 91.81
336.0, 0.0372, 91.80
336.5, 0.0370, 91.83
337.0, 0.0371, 91.80
337.5, 0.0371, 91.82
338.0, 0.0372, 91.79
338.5, 0.0370, 91.83
339.0, 0.0370, 91.83
339.5, 0.0371, 91.81
340.0, 0.0369, 91.86
340.5, 0.0370, 91.83
341.0, 0.0370, 91.82
341.5, 0.0370, 91.83
342.0, 0.0371, 91.82
342.5, 0.0372, 91.79
343.0, 0.0372, 91.79
343.5, 0.0370, 91.82
344.0, 0.0368, 91.87
344.5, 0.0368, 91.88
345.0, 0.0368, 91.88
345.5, 0.0367, 91.91
346.0, 0.0367, 91.90
346.5, 0.0367, 91.90
347.0, 0.0368, 91.88
347.5, 0.0367, 91.89
348.0, 0.0367, 91.89
348.5, 0.0366, 91.91
349.0, 0.0365, 91.94
349.5, 0.0365, 91.95
350.0, 0.0364, 91.95
350.5, 0.0363, 91.97
351.0, 0.0363, 91.98
351.5, 0.0363, 91.98
352.0, 0.0363, 91.97
352.5, 0.0365, 91.94
353.0, 0.0365, 91.95
353.5, 0.0362, 92.00
354.0, 0.0362, 92.01
354.5, 0.0362, 92.01
355.0, 0.0360, 92.04
355.5, 0.0360, 92.04
356.0, 0.0359, 92.06
356.5, 0.0360, 92.05
357.0, 0.0360, 92.05
357.5, 0.0360, 92.04
358.0, 0.0359, 92.06
358.5, 0.0359, 92.07
359.0, 0.0357, 92.10
359.5, 0.0357, 92.10
360.0, 0.0357, 92.11
360.5, 0.0356, 92.13
361.0, 0.0357, 92.12
361.5, 0.0357, 92.11
362.0, 0.0357, 92.10
362.5, 0.0356, 92.12
363.0, 0.0355, 92.14
363.5, 0.0356, 92.13
364.0, 0.0355, 92.15
364.5, 0.0354, 92.17
365.0, 0.0352, 92.21
365.5, 0.0353, 92.19
366.0, 0.0355, 92.15
366.5, 0.0356, 92.14
367.0, 0.0354, 92.16
367.5, 0.0354, 92.17
368.0, 0.0354, 92.18
368.5, 0.0353, 92.20
369.0, 0.0353, 92.20
369.5, 0.0349, 92.28
370.0, 0.0351, 92.23
370.5, 0.0350, 92.25
371.0, 0.0351, 92.23
371.5, 0.0353, 92.20
372.0, 0.0351, 92.23
372.5, 0.0351, 92.23
373.0, 0.0351, 92.25
373.5, 0.0350, 92.26
374.0, 0.0350, 92.25
374.5, 0.0350, 92.25
375.0, 0.0349, 92.28
375.5, 0.0350, 92.26
376.0, 0.0350, 92.26
376.5, 0.0351, 92.24
377.0, 0.0351, 92.24
377.5, 0.0351, 92.24
378.0, 0.0350, 92.26
378.5, 0.0351, 92.24
379.0, 0.0350, 92.26
379.5, 0.0348, 92.29
380.0, 0.0349, 92.28
380.5, 0.0349, 92.28
381.0, 0.0350, 92.25
381.5, 0.0350, 92.25
382.0, 0.0350, 92.26
382.5, 0.0349, 92.29
383.0, 0.0349, 92.28
383.5, 0.0350, 92.27
384.0, 0.0349, 92.29
384.5, 0.0347, 92.32
385.0, 0.0347, 92.31
385.5, 0.0348, 92.30
386.0, 0.0349, 92.27
386.5, 0.0349, 92.28
387.0, 0.0348, 92.30
387.5, 0.0347, 92.32
388.0, 0.0347, 92.31
388.5, 0.0347, 92.31
389.0, 0.0347, 92.33
389.5, 0.0346, 92.33
390.0, 0.0347, 92.32
390.5, 0.0348, 92.29
391.0, 0.0349, 92.29
391.5, 0.0348, 92.30
392.0, 0.0347, 92.32
392.5, 0.0346, 92.33
393.0, 0.0347, 92.32
393.5, 0.0348, 92.31
394.0, 0.0346, 92.33
394.5, 0.0346, 92.33
395.0, 0.0346, 92.34
395.5, 0.0347, 92.33
396.0, 0.0347, 92.32
396.5, 0.0347, 92.31
397.0, 0.0347, 92.33
397.5, 0.0346, 92.35
398.0, 0.0346, 92.34
398.5, 0.0347, 92.33
399.0, 0.0346, 92.34
399.5, 0.0345, 92.36
400.0, 0.0346, 92.35
400.5, 0.0345, 92.36
401.0, 0.0346, 92.35
401.5, 0.0345, 92.36
402.0, 0.0345, 92.36
402.5, 0.0345, 92.36
403.0, 0.0345, 92.35
403.5, 0.0345, 92.37
404.0, 0.0345, 92.37
404.5, 0.0345, 92.37
405.0, 0.0345, 92.36
405.5, 0.0345, 92.35
406.0, 0.0346, 92.34
406.5, 0.0345, 92.36
407.0, 0.0344, 92.38
407.5, 0.0344, 92.38
408.0, 0.0345, 92.36
408.5, 0.0345, 92.37
409.0, 0.0344, 92.39
409.5, 0.0344, 92.39
410.0, 0.0344, 92.39
410.5, 0.0344, 92.38
411.0, 0.0344, 92.39
411.5, 0.0343, 92.40
412.0, 0.0344, 92.38
412.5, 0.0344, 92.38
413.0, 0.0344, 92.39
413.5, 0.0344, 92.39
414.0, 0.0343, 92.41
414.5, 0.0344, 92.39
415.0, 0.0343, 92.40
415.5, 0.0344, 92.38
416.0, 0.0343, 92.40
416.5, 0.0343, 92.40
417.0, 0.0343, 92.42
417.5, 0.0343, 92.41
418.0, 0.0342, 92.42
418.5, 0.0342, 92.42
419.0, 0.0342, 92.42
419.5, 0.0342, 92.43
420.0, 0.0342, 92.43
420.5, 0.0343, 92.42
421.0, 0.0342, 92.42
421.5, 0.0342, 92.42
422.0, 0.0342, 92.43
422.5, 0.0342, 92.44
423.0, 0.0341, 92.45
423.5, 0.0341, 92.45
424.0, 0.0341, 92.44
424.5, 0.0342, 92.43
425.0, 0.0342, 92.43
425.5, 0.0342, 92.44
426.0, 0.0341, 92.44
426.5, 0.0341, 92.45
427.0, 0.0340, 92.46
427.5, 0.0341, 92.46
428.0, 0.0340, 92.47
428.5, 0.0341, 92.45
429.0, 0.0341, 92.46
429.5, 0.0341, 92.46
430.0, 0.0341, 92.46
430.5, 0.0340, 92.46
431.0, 0.0340, 92.47
431.5, 0.0340, 92.47
432.0, 0.0339, 92.49
432.5, 0.0340, 92.48
433.0, 0.0339, 92.49
433.5, 0.0340, 92.48
434.0, 0.0340, 92.47
434.5, 0.0340, 92.47
435.0, 0.0340, 92.47
435.5, 0.0340, 92.48
436.0, 0.0339, 92.50
436.5, 0.0339, 92.49
437.0, 0.0339, 92.50
437.5, 0.0338, 92.51
438.0, 0.0339, 92.49
438.5, 0.0339, 92.50
439.0, 0.0339, 92.49
439.5, 0.0339, 92.48
440.0, 0.0339, 92.50
440.5, 0.0339, 92.49
441.0, 0.0339, 92.49
441.5, 0.0339, 92.50
442.0, 0.0338, 92.50
442.5, 0.0338, 92.50
443.0, 0.0338, 92.52
443.5, 0.0338, 92.50
444.0, 0.0338, 92.51
444.5, 0.0339, 92.49
445.0, 0.0338, 92.52
445.5, 0.0338, 92.52
446.0, 0.0338, 92.52
446.5, 0.0337, 92.53
447.0, 0.0337, 92.54
447.5, 0.0337, 92.54
448.0, 0.0337, 92.53
448.5, 0.0338, 92.51
449.0, 0.0337, 92.52
449.5, 0.0338, 92.52
450.0, 0.0337, 92.52
450.5, 0.0339, 92.48
451.0, 0.0340, 92.47
451.5, 0.0339, 92.48
452.0, 0.0339, 92.50
452.5, 0.0339, 92.49
453.0, 0.0338, 92.52
453.5, 0.0338, 92.51
454.0, 0.0339, 92.49
454.5, 0.0337, 92.53
455.0, 0.0337, 92.53
455.5, 0.0337, 92.52
456.0, 0.0338, 92.51
456.5, 0.0338, 92.51
457.0, 0.0337, 92.52
457.5, 0.0337, 92.52
458.0, 0.0338, 92.52
458.5, 0.0337, 92.53
459.0, 0.0337, 92.53
459.5, 0.0337, 92.54
460.0, 0.0337, 92.54
460.5, 0.0337, 92.53
461.0, 0.0338, 92.52
461.5, 0.0337, 92.54
462.0, 0.0337, 92.53
462.5, 0.0337, 92.53
463.0, 0.0336, 92.55
463.5, 0.0336, 92.55
464.0, 0.0336, 92.56
464.5, 0.0335, 92.57
465.0, 0.0336, 92.55
465.5, 0.0337, 92.54
466.0, 0.0337, 92.54
466.5, 0.0336, 92.55
467.0, 0.0336, 92.56
467.5, 0.0335, 92.58
468.0, 0.0336, 92.56
468.5, 0.0336, 92.56
469.0, 0.0335, 92.58
469.5, 0.0335, 92.58
470.0, 0.0336, 92.56
470.5, 0.0335, 92.57
471.0, 0.0335, 92.58
471.5, 0.0335, 92.57
472.0, 0.0335, 92.58
472.5, 0.0335, 92.57
473.0, 0.0335, 92.58
473.5, 0.0335, 92.58
474.0, 0.0334, 92.59
474.5, 0.0334, 92.59
475.0, 0.0335, 92.58
475.5, 0.0335, 92.58
476.0, 0.0335, 92.58
476.5, 0.0334, 92.60
477.0, 0.0334, 92.59
477.5, 0.0334, 92.59
478.0, 0.0334, 92.60
478.5, 0.0334, 92.60
479.0, 0.0334, 92.60
479.5, 0.0334, 92.61
480.0, 0.0334, 92.60
480.5, 0.0334, 92.59
481.0, 0.0334, 92.60
481.5, 0.0334, 92.60
482.0, 0.0333, 92.61
482.5, 0.0333, 92.61
483.0, 0.0334, 92.60
483.5, 0.0333, 92.62
484.0, 0.0333, 92.61
484.5, 0.0332, 92.63
485.0, 0.0334, 92.60
485.5, 0.0333, 92.62
486.0, 0.0333, 92.63
486.5, 0.0332, 92.63
487.0, 0.0333, 92.62
487.5, 0.0332, 92.65
488.0, 0.0332, 92.63
488.5, 0.0332, 92.64
489.0, 0.0333, 92.62
489.5, 0.0332, 92.64
490.0, 0.0332, 92.64
490.5, 0.0332, 92.65
491.0, 0.0332, 92.63
491.5, 0.0332, 92.64
492.0, 0.0332, 92.65
492.5, 0.0332, 92.63
493.0, 0.0331, 92.66
493.5, 0.0331, 92.66
494.0, 0.0331, 92.65
494.5, 0.0331, 92.66
495.0, 0.0331, 92.66
495.5, 0.0331, 92.67
496.0, 0.0331, 92.66
496.5, 0.0331, 92.66
497.0, 0.0331, 92.67
497.5, 0.0331, 92.67
498.0, 0.0330, 92.67
498.5, 0.0331, 92.66
499.0, 0.0330, 92.67
499.5, 0.0331, 92.66
500.0, 0.0330, 92.68
500.5, 0.0331, 92.67
501.0, 0.0330, 92.68
501.5, 0.0330, 92.69
502.0, 0.0329, 92.69
502.5, 0.0329, 92.69
503.0, 0.0329, 92.70
503.5, 0.0330, 92.69
504.0, 0.0330, 92.69
504.5, 0.0330, 92.68
505.0, 0.0329, 92.70
505.5, 0.0329, 92.70
506.0, 0.0330, 92.69
506.5, 0.0329, 92.69
507.0, 0.0330, 92.69
507.5, 0.0330, 92.69
508.0, 0.0330, 92.68
508.5, 0.0329, 92.70
509.0, 0.0330, 92.68
509.5, 0.0329, 92.70
510.0, 0.0329, 92.70
510.5, 0.0329, 92.71
511.0, 0.0331, 92.67
511.5, 0.0330, 92.69
512.0, 0.0330, 92.68
512.5, 0.0329, 92.70
513.0, 0.0330, 92.69
513.5, 0.0330, 92.69
514.0, 0.0329, 92.71
514.5, 0.0329, 92.70
515.0, 0.0329, 92.70
515.5, 0.0329, 92.71
516.0, 0.0329, 92.71
516.5, 0.0329, 92.70
517.0, 0.0328, 92.72
517.5, 0.0328, 92.72
518.0, 0.0328, 92.72
518.5, 0.0329, 92.71
519.0, 0.0329, 92.71
519.5, 0.0329, 92.71
520.0, 0.0328, 92.72
520.5, 0.0328, 92.72
521.0, 0.0328, 92.73
521.5, 0.0328, 92.72
522.0, 0.0328, 92.72
522.5, 0.0328, 92.72
523.0, 0.0327, 92.74
523.5, 0.0328, 92.72
524.0, 0.0328, 92.73
524.5, 0.0328, 92.72
525.0, 0.0328, 92.73
525.5, 0.0327, 92.74
526.0, 0.0327, 92.74
526.5, 0.0327, 92.74
527.0, 0.0328, 92.74
527.5, 0.0327, 92.74
528.0, 0.0327, 92.74
528.5, 0.0328, 92.74
529.0, 0.0328, 92.72
529.5, 0.0328, 92.73
530.0, 0.0328, 92.73
530.5, 0.0328, 92.73
531.0, 0.0328, 92.73
531.5, 0.0328, 92.72
532.0, 0.0328, 92.73
532.5, 0.0328, 92.74
533.0, 0.0327, 92.75
533.5, 0.0327, 92.75
534.0, 0.0327, 92.75
534.5, 0.0327, 92.75
535.0, 0.0327, 92.75
535.5, 0.0326, 92.76
536.0, 0.0327, 92.75
536.5, 0.0327, 92.74
537.0, 0.0326, 92.76
537.5, 0.0326, 92.76
538.0, 0.0326, 92.76
538.5, 0.0327, 92.75
539.0, 0.0327, 92.74
539.5, 0.0326, 92.77
540.0, 0.0327, 92.76
540.5, 0.0326, 92.76
541.0, 0.0326, 92.77
541.5, 0.0326, 92.77
542.0, 0.0327, 92.75
542.5, 0.0326, 92.76
543.0, 0.0326, 92.76
543.5, 0.0327, 92.75
544.0, 0.0326, 92.76
544.5, 0.0326, 92.77
545.0, 0.0325, 92.79
545.5, 0.0325, 92.79
546.0, 0.0326, 92.77
546.5, 0.0325, 92.78
547.0, 0.0325, 92.78
547.5, 0.0326, 92.77
548.0, 0.0326, 92.77
548.5, 0.0326, 92.78
549.0, 0.0325, 92.78
549.5, 0.0325, 92.78
550.0, 0.0325, 92.79
550.5, 0.0325, 92.78
551.0, 0.0325, 92.79
551.5, 0.0325, 92.79
552.0, 0.0325, 92.79
552.5, 0.0325, 92.79
553.0, 0.0325, 92.79
553.5, 0.0325, 92.79
554.0, 0.0325, 92.78
554.5, 0.0325, 92.80
555.0, 0.0325, 92.79
555.5, 0.0324, 92.81
556.0, 0.0325, 92.79
556.5, 0.0325, 92.79
557.0, 0.0325, 92.78
557.5, 0.0326, 92.78
558.0, 0.0324, 92.80
558.5, 0.0324, 92.80
559.0, 0.0325, 92.79
559.5, 0.0324, 92.80
560.0, 0.0324, 92.80
560.5, 0.0324, 92.82
561.0, 0.0324, 92.81
561.5, 0.0324, 92.82
562.0, 0.0324, 92.80
562.5, 0.0323, 92.82
563.0, 0.0325, 92.79
563.5, 0.0323, 92.83
564.0, 0.0324, 92.80
564.5, 0.0323, 92.83
565.0, 0.0324, 92.82
565.5, 0.0323, 92.83
566.0, 0.0324, 92.80
566.5, 0.0324, 92.82
567.0, 0.0324, 92.82
567.5, 0.0324, 92.82
568.0, 0.0323, 92.82
568.5, 0.0324, 92.82
569.0, 0.0323, 92.83
569.5, 0.0324, 92.82
570.0, 0.0323, 92.84
570.5, 0.0323, 92.83
571.0, 0.0323, 92.83
571.5, 0.0324, 92.82
572.0, 0.0323, 92.83
572.5, 0.0324, 92.82
573.0, 0.0323, 92.84
573.5, 0.0323, 92.83
574.0, 0.0323, 92.83
574.5, 0.0323, 92.84
575.0, 0.0323, 92.83
575.5, 0.0324, 92.82
576.0, 0.0323, 92.84
576.5, 0.0323, 92.83
577.0, 0.0323, 92.84
577.5, 0.0323, 92.83
578.0, 0.0322, 92.84
578.5, 0.0319, 92.91
579.0, 0.0320, 92.89
579.5, 0.0320, 92.90
580.0, 0.0320, 92.89
580.5, 0.0320, 92.89
581.0, 0.0321, 92.87
581.5, 0.0321, 92.88
582.0, 0.0321, 92.87
582.5, 0.0321, 92.87
583.0, 0.0321, 92.87
583.5, 0.0321, 92.87
584.0, 0.0321, 92.87
584.5, 0.0321, 92.87
585.0, 0.0321, 92.87
585.5, 0.0320, 92.89
586.0, 0.0320, 92.89
586.5, 0.0319, 92.91
587.0, 0.0320, 92.90
587.5, 0.0321, 92.88
588.0, 0.0320, 92.89
588.5, 0.0320, 92.89
589.0, 0.0321, 92.88
589.5, 0.0320, 92.89
590.0, 0.0321, 92.87
590.5, 0.0321, 92.88
591.0, 0.0321, 92.88
591.5, 0.0321, 92.87
592.0, 0.0320, 92.90
592.5, 0.0320, 92.89
593.0, 0.0321, 92.88
593.5, 0.0319, 92.92
594.0, 0.0320, 92.89
594.5, 0.0320, 92.90
595.0, 0.0320, 92.91
595.5, 0.0320, 92.90
596.0, 0.0320, 92.89
596.5, 0.0319, 92.91
597.0, 0.0319, 92.91
597.5, 0.0319, 92.91
598.0, 0.0320, 92.90
598.5, 0.0320, 92.90
599.0, 0.0320, 92.90
599.5, 0.0320, 92.90
600.0, 0.0320, 92.89
600.5, 0.0319, 92.91
601.0, 0.0320, 92.90
601.5, 0.0319, 92.93
602.0, 0.0319, 92.93
602.5, 0.0319, 92.92
603.0, 0.0319, 92.92
603.5, 0.0318, 92.93
604.0, 0.0319, 92.92
604.5, 0.0319, 92.92
605.0, 0.0319, 92.92
605.5, 0.0319, 92.92
606.0, 0.0318, 92.93
606.5, 0.0319, 92.92
607.0, 0.0319, 92.93
607.5, 0.0319, 92.92
608.0, 0.0319, 92.91
608.5, 0.0319, 92.93
609.0, 0.0318, 92.94
609.5, 0.0318, 92.93
610.0, 0.0318, 92.93
610.5, 0.0318, 92.93
611.0, 0.0318, 92.94
611.5, 0.0318, 92.93
612.0, 0.0319, 92.92
612.5, 0.0319, 92.92
613.0, 0.0318, 92.94
613.5, 0.0318, 92.94
614.0, 0.0318, 92.95
614.5, 0.0318, 92.94
615.0, 0.0317, 92.95
615.5, 0.0318, 92.95
616.0, 0.0318, 92.94
616.5, 0.0318, 92.95
617.0, 0.0318, 92.94
617.5, 0.0318, 92.95
618.0, 0.0318, 92.95
618.5, 0.0318, 92.94
619.0, 0.0318, 92.93
619.5, 0.0319, 92.92
620.0, 0.0318, 92.95
620.5, 0.0318, 92.94
621.0, 0.0319, 92.93
621.5, 0.0318, 92.95
622.0, 0.0319, 92.93
622.5, 0.0317, 92.95
623.0, 0.0318, 92.94
623.5, 0.0318, 92.95
624.0, 0.0317, 92.97
624.5, 0.0318, 92.95
625.0, 0.0317, 92.96
625.5, 0.0318, 92.95
626.0, 0.0318, 92.95
626.5, 0.0317, 92.96
627.0, 0.0317, 92.96
627.5, 0.0317, 92.96
628.0, 0.0317, 92.97
628.5, 0.0317, 92.96
629.0, 0.0317, 92.95
629.5, 0.0317, 92.96
630.0, 0.0316, 92.97
630.5, 0.0317, 92.96
631.0, 0.0317, 92.96
631.5, 0.0317, 92.97
632.0, 0.0316, 92.98
632.5, 0.0317, 92.97
633.0, 0.0317, 92.96
633.5, 0.0317, 92.97
634.0, 0.0316, 92.97
634.5, 0.0317, 92.97
635.0, 0.0316, 92.98
635.5, 0.0317, 92.96
636.0, 0.0316, 92.98
636.5, 0.0317, 92.97
637.0, 0.0317, 92.96
637.5, 0.0316, 92.98
638.0, 0.0317, 92.96
638.5, 0.0317, 92.96
639.0, 0.0316, 92.98
639.5, 0.0317, 92.96
640.0, 0.0317, 92.97
640.5, 0.0317, 92.96
641.0, 0.0316, 92.97
641.5, 0.0317, 92.97
642.0, 0.0317, 92.97
642.5, 0.0317, 92.97
643.0, 0.0316, 92.97
643.5, 0.0316, 92.97
644.0, 0.0316, 92.98
644.5, 0.0316, 92.98
645.0, 0.0316, 92.99
645.5, 0.0316, 92.98
646.0, 0.0316, 92.97
646.5, 0.0316, 92.98
647.0, 0.0317, 92.96
647.5, 0.0317, 92.97
648.0, 0.0316, 92.98
648.5, 0.0316, 92.97
