Sample Name, Sample-2
Time, March 20 14:43:41 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
254.0, 0.6364, 23.10
254.5, 0.6320, 23.33
255.0, 0.6288, 23.51
255.5, 0.6258, 23.67
256.0, 0.6230, 23.82
256.5, 0.6202, 23.98
257.0, 0.6177, 24.12
257.5, 0.6155, 24.24
258.0, 0.6136, 24.35
258.5, 0.6115, 24.46
259.0, 0.6094, 24.58
259.5, 0.6075, 24.69
260.0, 0.6055, 24.80
260.5, 0.6035, 24.91
261.0, 0.6018, 25.02
261.5, 0.6000, 25.12
262.0, 0.5985, 25.20
262.5, 0.5972, 25.28
263.0, 0.5959, 25.36
263.5, 0.5947, 25.43
264.0, 0.5933, 25.51
264.5, 0.5922, 25.58
265.0, 0.5911, 25.64
265.5, 0.5901, 25.70
266.0, 0.5891, 25.75
266.5, 0.5881, 25.81
267.0, 0.5873, 25.86
267.5, 0.5866, 25.91
268.0, 0.5858, 25.95
268.5, 0.5851, 25.99
269.0, 0.5840, 26.06
269.5, 0.5832, 26.11
270.0, 0.5824, 26.16
270.5, 0.5817, 26.20
271.0, 0.5807, 26.26
271.5, 0.5799, 26.31
272.0, 0.5794, 26.34
272.5, 0.5788, 26.37
273.0, 0.5781, 26.42
273.5, 0.5773, 26.46
274.0, 0.5766, 26.51
274.5, 0.5755, 26.58
275.0, 0.5747, 26.62
275.5, 0.5738, 26.68
276.0, 0.5728, 26.74
276.5, 0.5720, 26.79
277.0, 0.5711, 26.85
277.5, 0.5696, 26.94
278.0, 0.5685, 27.01
278.5, 0.5673, 27.08
279.0, 0.5655, 27.19
279.5, 0.5639, 27.30
280.0, 0.5623, 27.40
280.5, 0.5606, 27.50
281.0, 0.5589, 27.61
281.5, 0.5571, 27.73
282.0, 0.5552, 27.85
282.5, 0.5535, 27.96
283.0, 0.5513, 28.10
283.5, 0.5491, 28.24
284.0, 0.5464, 28.42
284.5, 0.5437, 28.60
285.0, 0.5406, 28.80
285.5, 0.5377, 28.99
286.0, 0.5342, 29.22
286.5, 0.5308, 29.46
287.0, 0.5273, 29.70
287.5, 0.5237, 29.95
288.0, 0.5201, 30.20
288.5, 0.5165, 30.44
289.0, 0.5129, 30.70
289.5, 0.5091, 30.97
290.0, 0.5059, 31.19
290.5, 0.5025, 31.44
291.0, 0.4992, 31.68
291.5, 0.4958, 31.93
292.0, 0.4923, 32.19
292.5, 0.4889, 32.44
293.0, 0.4852, 32.72
293.5, 0.4816, 32.99
294.0, 0.4781, 33.26
294.5, 0.4747, 33.52
295.0, 0.4714, 33.78
295.5, 0.4682, 34.03
296.0, 0.4654, 34.25
296.5, 0.4623, 34.49
297.0, 0.4595, 34.71
297.5, 0.4568, 34.93
298.0, 0.4542, 35.14
298.5, 0.4515, 35.36
299.0, 0.4488, 35.58
299.5, 0.4464, 35.78
300.0, 0.4442, 35.96
300.5, 0.4420, 36.14
301.0, 0.4398, 36.32
301.5, 0.4380, 36.47
302.0, 0.4360, 36.64
302.5, 0.4342, 36.80
303.0, 0.4321, 36.97
303.5, 0.4303, 37.13
304.0, 0.4282, 37.30
304.5, 0.4265, 37.46
305.0, 0.4248, 37.60
305.5, 0.4233, 37.73
306.0, 0.4217, 37.87
306.5, 0.4203, 37.99
307.0, 0.4189, 38.11
307.5, 0.4174, 38.24
308.0, 0.4160, 38.37
308.5, 0.4146, 38.49
309.0, 0.4132, 38.62
309.5, 0.4120, 38.73
310.0, 0.4107, 38.85
310.5, 0.4096, 38.94
311.0, 0.4085, 39.04
311.5, 0.4075, 39.13
312.0, 0.4065, 39.22
312.5, 0.4054, 39.32
313.0, 0.4044, 39.41
313.5, 0.4034, 39.50
314.0, 0.4023, 39.60
314.5, 0.4013, 39.69
315.0, 0.4004, 39.77
315.5, 0.3996, 39.85
316.0, 0.3988, 39.92
316.5, 0.3980, 40.00
317.0, 0.3972, 40.07
317.5, 0.3962, 40.16
318.0, 0.3953, 40.25
318.5, 0.3945, 40.32
319.0, 0.3935, 40.41
319.5, 0.3930, 40.46
320.0, 0.3921, 40.54
320.5, 0.3914, 40.60
321.0, 0.3908, 40.66
321.5, 0.3900, 40.74
322.0, 0.3894, 40.80
322.5, 0.3884, 40.89
323.0, 0.3876, 40.96
323.5, 0.3869, 41.03
324.0, 0.3859, 41.12
324.5, 0.3852, 41.19
325.0, 0.3848, 41.23
325.5, 0.3843, 41.28
326.0, 0.3836, 41.34
326.5, 0.3830, 41.40
327.0, 0.3821, 41.48
327.5, 0.3816, 41.53
328.0, 0.3808, 41.61
328.5, 0.3801, 41.68
329.0, 0.3792, 41.77
329.5, 0.3788, 41.80
330.0, 0.3782, 41.86
330.5, 0.3777, 41.91
331.0, 0.3774, 41.94
331.5, 0.3765, 42.03
332.0, 0.3758, 42.09
332.5, 0.3753, 42.14
333.0, 0.3745, 42.22
333.5, 0.3739, 42.28
334.0, 0.3732, 42.34
334.5, 0.3727, 42.39
335.0, 0.3721, 42.45
335.5, 0.3718, 42.48
336.0, 0.3712, 42.54
336.5, 0.3705, 42.61
337.0, 0.3700, 42.66
337.5, 0.3693, 42.73
338.0, 0.3687, 42.78
338.5, 0.3679, 42.86
339.0, 0.3676, 42.89
339.5, 0.3685, 42.80
340.0, 0.3684, 42.82
340.5, 0.3683, 42.82
341.0, 0.3678, 42.88
341.5, 0.3671, 42.95
342.0, 0.3667, 42.99
342.5, 0.3659, 43.07
343.0, 0.3654, 43.11
343.5, 0.3650, 43.16
344.0, 0.3645, 43.21
344.5, 0.3639, 43.26
345.0, 0.3635, 43.30
345.5, 0.3632, 43.33
346.0, 0.3626, 43.39
346.5, 0.3622, 43.43
347.0, 0.3616, 43.49
347.5, 0.3613, 43.52
348.0, 0.3606, 43.59
348.5, 0.3599, 43.66
349.0, 0.3596, 43.69
349.5, 0.3591, 43.74
350.0, 0.3592, 43.74
350.5, 0.3588, 43.77
351.0, 0.3581, 43.85
351.5, 0.3577, 43.88
352.0, 0.3572, 43.93
352.5, 0.3567, 43.99
353.0, 0.3562, 44.03
353.5, 0.3557, 44.09
354.0, 0.3552, 44.13
354.5, 0.3551, 44.15
355.0, 0.3548, 44.18
355.5, 0.3545, 44.21
356.0, 0.3538, 44.28
356.5, 0.3534, 44.32
357.0, 0.3528, 44.38
357.5, 0.3525, 44.42
358.0, 0.3518, 44.48
358.5, 0.3514, 44.52
359.0, 0.3513, 44.54
359.5, 0.3509, 44.57
360.0, 0.3507, 44.60
360.5, 0.3502, 44.65
361.0, 0.3499, 44.68
361.5, 0.3493, 44.74
362.0, 0.3490, 44.77
362.5, 0.3485, 44.82
363.0, 0.3480, 44.87
363.5, 0.3479, 44.88
364.0, 0.3477, 44.91
364.5, 0.3473, 44.94
365.0, 0.3469, 44.99
365.5, 0.3468, 45.00
366.0, 0.3465, 45.03
366.5, 0.3461, 45.07
367.0, 0.3455, 45.13
367.5, 0.3452, 45.16
368.0, 0.3450, 45.19
368.5, 0.3449, 45.20
369.0, 0.3446, 45.22
369.5, 0.3442, 45.27
370.0, 0.3443, 45.26
370.5, 0.3445, 45.24
371.0, 0.3441, 45.28
371.5, 0.3439, 45.30
372.0, 0.3436, 45.33
372.5, 0.3433, 45.37
373.0, 0.3427, 45.42
373.5, 0.3426, 45.44
374.0, 0.3424, 45.45
374.5, 0.3423, 45.47
375.0, 0.3418, 45.52
375.5, 0.3416, 45.54
376.0, 0.3412, 45.58
376.5, 0.3410, 45.60
377.0, 0.3407, 45.63
377.5, 0.3404, 45.67
378.0, 0.3400, 45.71
378.5, 0.3400, 45.71
379.0, 0.3398, 45.73
379.5, 0.3393, 45.78
380.0, 0.3392, 45.80
380.5, 0.3389, 45.83
381.0, 0.3385, 45.87
381.5, 0.3383, 45.89
382.0, 0.3380, 45.92
382.5, 0.3376, 45.96
383.0, 0.3374, 45.99
383.5, 0.3372, 46.01
384.0, 0.3370, 46.03
384.5, 0.3366, 46.06
385.0, 0.3364, 46.09
385.5, 0.3361, 46.12
386.0, 0.3360, 46.13
386.5, 0.3357, 46.17
387.0, 0.3353, 46.21
387.5, 0.3350, 46.24
388.0, 0.3348, 46.26
388.5, 0.3346, 46.28
389.0, 0.3345, 46.30
389.5, 0.3340, 46.35
390.0, 0.3338, 46.36
390.5, 0.3339, 46.36
391.0, 0.3335, 46.40
391.5, 0.3334, 46.41
392.0, 0.3330, 46.45
392.5, 0.3328, 46.47
393.0, 0.3327, 46.49
393.5, 0.3325, 46.50
394.0, 0.3322, 46.53
394.5, 0.3319, 46.57
395.0, 0.3317, 46.59
395.5, 0.3315, 46.62
396.0, 0.3312, 46.64
396.5, 0.3312, 46.65
397.0, 0.3309, 46.68
397.5, 0.3305, 46.72
398.0, 0.3304, 46.73
398.5, 0.3303, 46.74
399.0, 0.3301, 46.77
399.5, 0.3298, 46.79
400.0, 0.3296, 46.82
400.5, 0.3293, 46.85
401.0, 0.3291, 46.87
401.5, 0.3289, 46.89
402.0, 0.3288, 46.91
402.5, 0.3285, 46.93
403.0, 0.3285, 46.93
403.5, 0.3282, 46.96
404.0, 0.3281, 46.98
404.5, 0.3278, 47.01
405.0, 0.3276, 47.04
405.5, 0.3274, 47.06
406.0, 0.3272, 47.08
406.5, 0.3270, 47.09
407.0, 0.3269, 47.11
407.5, 0.3266, 47.14
408.0, 0.3267, 47.13
408.5, 0.3264, 47.16
409.0, 0.3263, 47.18
409.5, 0.3261, 47.20
410.0, 0.3259, 47.22
410.5, 0.3257, 47.24
411.0, 0.3255, 47.26
411.5, 0.3252, 47.29
412.0, 0.3252, 47.29
412.5, 0.3250, 47.32
413.0, 0.3250, 47.31
413.5, 0.3247, 47.34
414.0, 0.3245, 47.37
414.5, 0.3243, 47.39
415.0, 0.3242, 47.40
415.5, 0.3240, 47.42
416.0, 0.3238, 47.44
416.5, 0.3237, 47.46
417.0, 0.3235, 47.47
417.5, 0.3235, 47.48
418.0, 0.3232, 47.51
418.5, 0.3231, 47.52
419.0, 0.3230, 47.54
419.5, 0.3228, 47.56
420.0, 0.3226, 47.58
420.5, 0.3225, 47.59
421.0, 0.3223, 47.61
421.5, 0.3222, 47.62
422.0, 0.3221, 47.64
422.5, 0.3219, 47.65
423.0, 0.3218, 47.67
423.5, 0.3216, 47.69
424.0, 0.3214, 47.71
424.5, 0.3213, 47.72
425.0, 0.3212, 47.73
425.5, 0.3211, 47.75
426.0, 0.3209, 47.76
426.5, 0.3207, 47.78
427.0, 0.3206, 47.79
427.5, 0.3205, 47.81
428.0, 0.3203, 47.83
428.5, 0.3202, 47.84
429.0, 0.3202, 47.85
429.5, 0.3200, 47.87
430.0, 0.3198, 47.89
430.5, 0.3197, 47.90
431.0, 0.3196, 47.91
431.5, 0.3195, 47.92
432.0, 0.3193, 47.94
432.5, 0.3193, 47.94
433.0, 0.3191, 47.96
433.5, 0.3190, 47.97
434.0, 0.3189, 47.99
434.5, 0.3187, 48.00
435.0, 0.3186, 48.02
435.5, 0.3185, 48.03
436.0, 0.3184, 48.04
436.5, 0.3184, 48.04
437.0, 0.3182, 48.06
437.5, 0.3181, 48.07
438.0, 0.3180, 48.09
438.5, 0.3178, 48.10
439.0, 0.3176, 48.12
439.5, 0.3177, 48.12
440.0, 0.3174, 48.15
440.5, 0.3174, 48.15
441.0, 0.3173, 48.16
441.5, 0.3172, 48.17
442.0, 0.3171, 48.19
442.5, 0.3171, 48.19
443.0, 0.3168, 48.22
443.5, 0.3168, 48.22
444.0, 0.3166, 48.24
444.5, 0.3166, 48.24
445.0, 0.3163, 48.27
445.5, 0.3163, 48.27
446.0, 0.3163, 48.28
446.5, 0.3162, 48.28
447.0, 0.3161, 48.29
447.5, 0.3159, 48.31
448.0, 0.3158, 48.33
448.5, 0.3158, 48.32
449.0, 0.3157, 48.34
449.5, 0.3156, 48.35
450.0, 0.3156, 48.35
450.5, 0.3152, 48.39
451.0, 0.3151, 48.40
451.5, 0.3149, 48.43
452.0, 0.3148, 48.44
452.5, 0.3147, 48.45
453.0, 0.3145, 48.48
453.5, 0.3146, 48.46
454.0, 0.3146, 48.47
454.5, 0.3142, 48.50
455.0, 0.3144, 48.48
455.5, 0.3141, 48.51
456.0, 0.3142, 48.51
456.5, 0.3140, 48.53
457.0, 0.3139, 48.54
457.5, 0.3138, 48.55
458.0, 0.3138, 48.55
458.5, 0.3137, 48.56
459.0, 0.3135, 48.58
459.5, 0.3134, 48.59
460.0, 0.3135, 48.59
460.5, 0.3133, 48.61
461.0, 0.3131, 48.63
461.5, 0.3131, 48.63
462.0, 0.3131, 48.63
462.5, 0.3130, 48.64
463.0, 0.3129, 48.65
463.5, 0.3127, 48.67
464.0, 0.3126, 48.68
464.5, 0.3126, 48.69
465.0, 0.3125, 48.70
465.5, 0.3124, 48.70
466.0, 0.3123, 48.72
466.5, 0.3122, 48.73
467.0, 0.3121, 48.74
467.5, 0.3119, 48.76
468.0, 0.3120, 48.75
468.5, 0.3120, 48.76
469.0, 0.3118, 48.78
469.5, 0.3118, 48.78
470.0, 0.3117, 48.78
470.5, 0.3116, 48.80
471.0, 0.3115, 48.81
471.5, 0.3114, 48.82
472.0, 0.3114, 48.83
472.5, 0.3113, 48.83
473.0, 0.3113, 48.84
473.5, 0.3113, 48.83
474.0, 0.3109, 48.87
474.5, 0.3109, 48.87
475.0, 0.3109, 48.87
475.5, 0.3108, 48.88
476.0, 0.3108, 48.89
476.5, 0.3108, 48.89
477.0, 0.3106, 48.91
477.5, 0.3107, 48.90
478.0, 0.3104, 48.93
478.5, 0.3104, 48.93
479.0, 0.3104, 48.93
479.5, 0.3104, 48.93
480.0, 0.3102, 48.95
480.5, 0.3102, 48.96
481.0, 0.3101, 48.97
481.5, 0.3100, 48.97
482.0, 0.3100, 48.98
482.5, 0.3099, 48.99
483.0, 0.3099, 48.99
483.5, 0.3097, 49.01
484.0, 0.3098, 49.01
484.5, 0.3096, 49.02
485.0, 0.3096, 49.02
485.5, 0.3096, 49.03
486.0, 0.3094, 49.05
486.5, 0.3094, 49.05
487.0, 0.3093, 49.05
487.5, 0.3093, 49.05
488.0, 0.3093, 49.06
488.5, 0.3092, 49.07
489.0, 0.3092, 49.07
489.5, 0.3091, 49.08
490.0, 0.3090, 49.09
490.5, 0.3089, 49.10
491.0, 0.3088, 49.11
491.5, 0.3088, 49.12
492.0, 0.3088, 49.11
492.5, 0.3087, 49.12
493.0, 0.3087, 49.12
493.5, 0.3086, 49.14
494.0, 0.3085, 49.15
494.5, 0.3085, 49.15
495.0, 0.3084, 49.16
495.5, 0.3083, 49.17
496.0, 0.3082, 49.18
496.5, 0.3082, 49.19
497.0, 0.3082, 49.18
497.5, 0.3081, 49.19
498.0, 0.3080, 49.20
498.5, 0.3079, 49.21
499.0, 0.3079, 49.22
499.5, 0.3079, 49.21
500.0, 0.3078, 49.22
500.5, 0.3077, 49.23
501.0, 0.3077, 49.24
501.5, 0.3076, 49.25
502.0, 0.3076, 49.25
502.5, 0.3075, 49.26
503.0, 0.3075, 49.26
503.5, 0.3074, 49.27
504.0, 0.3073, 49.28
504.5, 0.3074, 49.28
505.0, 0.3072, 49.29
505.5, 0.3072, 49.29
506.0, 0.3072, 49.29
506.5, 0.3072, 49.29
507.0, 0.3073, 49.28
507.5, 0.3073, 49.29
508.0, 0.3071, 49.30
508.5, 0.3070, 49.31
509.0, 0.3072, 49.30
509.5, 0.3071, 49.31
510.0, 0.3070, 49.32
510.5, 0.3069, 49.33
511.0, 0.3070, 49.32
511.5, 0.3067, 49.35
512.0, 0.3067, 49.35
512.5, 0.3067, 49.35
513.0, 0.3066, 49.37
513.5, 0.3066, 49.37
514.0, 0.3066, 49.36
514.5, 0.3065, 49.37
515.0, 0.3064, 49.38
515.5, 0.3064, 49.39
516.0, 0.3065, 49.37
516.5, 0.3063, 49.39
517.0, 0.3063, 49.40
517.5, 0.3061, 49.42
518.0, 0.3062, 49.40
518.5, 0.3062, 49.41
519.0, 0.3061, 49.42
519.5, 0.3061, 49.42
520.0, 0.3061, 49.42
520.5, 0.3060, 49.44
521.0, 0.3060, 49.43
521.5, 0.3059, 49.44
522.0, 0.3059, 49.44
522.5, 0.3059, 49.44
523.0, 0.3057, 49.46
523.5, 0.3058, 49.45
524.0, 0.3057, 49.46
524.5, 0.3057, 49.46
525.0, 0.3057, 49.47
525.5, 0.3057, 49.47
526.0, 0.3055, 49.48
526.5, 0.3057, 49.47
527.0, 0.3056, 49.48
527.5, 0.3055, 49.48
528.0, 0.3056, 49.47
528.5, 0.3056, 49.48
529.0, 0.3056, 49.48
529.5, 0.3055, 49.48
530.0, 0.3055, 49.48
530.5, 0.3055, 49.48
531.0, 0.3055, 49.49
531.5, 0.3055, 49.48
532.0, 0.3055, 49.49
532.5, 0.3053, 49.51
533.0, 0.3052, 49.52
533.5, 0.3054, 49.50
534.0, 0.3053, 49.51
534.5, 0.3052, 49.52
535.0, 0.3052, 49.53
535.5, 0.3052, 49.52
536.0, 0.3051, 49.53
536.5, 0.3051, 49.54
537.0, 0.3049, 49.55
537.5, 0.3051, 49.54
538.0, 0.3049, 49.56
538.5, 0.3050, 49.55
539.0, 0.3050, 49.55
539.5, 0.3049, 49.56
540.0, 0.3048, 49.56
540.5, 0.3049, 49.56
541.0, 0.3048, 49.57
541.5, 0.3047, 49.58
542.0, 0.3047, 49.57
542.5, 0.3047, 49.58
543.0, 0.3046, 49.59
543.5, 0.3047, 49.58
544.0, 0.3046, 49.59
544.5, 0.3045, 49.60
545.0, 0.3045, 49.60
545.5, 0.3044, 49.61
546.0, 0.3044, 49.61
546.5, 0.3043, 49.63
547.0, 0.3044, 49.61
547.5, 0.3043, 49.62
548.0, 0.3043, 49.63
548.5, 0.3043, 49.63
549.0, 0.3042, 49.64
549.5, 0.3042, 49.64
550.0, 0.3042, 49.64
550.5, 0.3041, 49.65
551.0, 0.3040, 49.66
551.5, 0.3040, 49.66
552.0, 0.3039, 49.67
552.5, 0.3039, 49.67
553.0, 0.3039, 49.67
553.5, 0.3039, 49.68
554.0, 0.3039, 49.67
554.5, 0.3038, 49.69
555.0, 0.3038, 49.68
555.5, 0.3037, 49.69
556.0, 0.3037, 49.69
556.5, 0.3036, 49.70
557.0, 0.3036, 49.70
557.5, 0.3036, 49.70
558.0, 0.3035, 49.72
558.5, 0.3036, 49.71
559.0, 0.3035, 49.72
559.5, 0.3036, 49.71
560.0, 0.3034, 49.73
560.5, 0.3034, 49.73
561.0, 0.3034, 49.73
561.5, 0.3033, 49.74
562.0, 0.3033, 49.74
562.5, 0.3032, 49.75
563.0, 0.3033, 49.74
563.5, 0.3032, 49.75
564.0, 0.3032, 49.75
564.5, 0.3032, 49.76
565.0, 0.3032, 49.75
565.5, 0.3031, 49.76
566.0, 0.3032, 49.76
566.5, 0.3031, 49.76
567.0, 0.3030, 49.77
567.5, 0.3030, 49.77
568.0, 0.3030, 49.78
568.5, 0.3030, 49.77
569.0, 0.3029, 49.78
569.5, 0.3027, 49.80
570.0, 0.3028, 49.79
570.5, 0.3027, 49.80
571.0, 0.3028, 49.79
571.5, 0.3028, 49.80
572.0, 0.3027, 49.80
572.5, 0.3028, 49.80
573.0, 0.3026, 49.81
573.5, 0.3027, 49.81
574.0, 0.3027, 49.81
574.5, 0.3026, 49.81
575.0, 0.3026, 49.82
575.5, 0.3026, 49.82
576.0, 0.3026, 49.82
576.5, 0.3025, 49.83
577.0, 0.3026, 49.82
577.5, 0.3026, 49.82
578.0, 0.3025, 49.83
578.5, 0.3018, 49.91
579.0, 0.3019, 49.91
579.5, 0.3018, 49.91
580.0, 0.3019, 49.90
580.5, 0.3018, 49.91
581.0, 0.3019, 49.89
581.5, 0.3019, 49.89
582.0, 0.3020, 49.89
582.5, 0.3020, 49.89
583.0, 0.3021, 49.88
583.5, 0.3022, 49.87
584.0, 0.3022, 49.87
584.5, 0.3022, 49.87
585.0, 0.3022, 49.86
585.5, 0.3022, 49.87
586.0, 0.3022, 49.86
586.5, 0.3021, 49.88
587.0, 0.3021, 49.88
587.5, 0.3024, 49.85
588.0, 0.3023, 49.86
588.5, 0.3022, 49.87
589.0, 0.3023, 49.86
589.5, 0.3021, 49.88
590.0, 0.3021, 49.88
590.5, 0.3021, 49.88
591.0, 0.3021, 49.88
591.5, 0.3021, 49.88
592.0, 0.3019, 49.90
592.5, 0.3019, 49.90
593.0, 0.3020, 49.89
593.5, 0.3018, 49.91
594.0, 0.3018, 49.91
594.5, 0.3017, 49.92
595.0, 0.3018, 49.92
595.5, 0.3017, 49.92
596.0, 0.3018, 49.92
596.5, 0.3017, 49.92
597.0, 0.3018, 49.92
597.5, 0.3016, 49.93
598.0, 0.3016, 49.93
598.5, 0.3016, 49.93
599.0, 0.3015, 49.94
599.5, 0.3015, 49.95
600.0, 0.3015, 49.95
600.5, 0.3014, 49.95
601.0, 0.3015, 49.95
601.5, 0.3014, 49.96
602.0, 0.3014, 49.96
602.5, 0.3013, 49.97
603.0, 0.3012, 49.98
603.5, 0.3012, 49.98
604.0, 0.3012, 49.98
604.5, 0.3012, 49.98
605.0, 0.3011, 49.99
605.5, 0.3011, 49.99
606.0, 0.3011, 50.00
606.5, 0.3011, 49.99
607.0, 0.3010, 50.00
607.5, 0.3010, 50.00
608.0, 0.3010, 50.01
608.5, 0.3009, 50.01
609.0, 0.3009, 50.02
609.5, 0.3009, 50.02
610.0, 0.3009, 50.02
610.5, 0.3009, 50.02
611.0, 0.3008, 50.02
611.5, 0.3008, 50.02
612.0, 0.3008, 50.03
612.5, 0.3007, 50.04
613.0, 0.3007, 50.04
613.5, 0.3006, 50.05
614.0, 0.3007, 50.04
614.5, 0.3006, 50.05
615.0, 0.3006, 50.05
615.5, 0.3006, 50.05
616.0, 0.3006, 50.05
616.5, 0.3005, 50.06
617.0, 0.3006, 50.06
617.5, 0.3005, 50.06
618.0, 0.3004, 50.07
618.5, 0.3004, 50.07
619.0, 0.3005, 50.06
619.5, 0.3004, 50.07
620.0, 0.3004, 50.07
620.5, 0.3004, 50.07
621.0, 0.3005, 50.07
621.5, 0.3004, 50.08
622.0, 0.3004, 50.08
622.5, 0.3003, 50.09
623.0, 0.3003, 50.09
623.5, 0.3003, 50.09
624.0, 0.3002, 50.09
624.5, 0.3002, 50.10
625.0, 0.3002, 50.10
625.5, 0.3002, 50.10
626.0, 0.3002, 50.10
626.5, 0.3001, 50.10
627.0, 0.3002, 50.10
627.5, 0.3001, 50.11
628.0, 0.3000, 50.12
628.5, 0.3001, 50.11
629.0, 0.3001, 50.11
629.5, 0.3001, 50.11
630.0, 0.2999, 50.13
630.5, 0.3000, 50.12
631.0, 0.3000, 50.12
631.5, 0.2999, 50.13
632.0, 0.2999, 50.13
632.5, 0.2999, 50.13
633.0, 0.2999, 50.13
633.5, 0.2999, 50.13
634.0, 0.2999, 50.13
634.5, 0.2999, 50.13
635.0, 0.2998, 50.15
635.5, 0.2999, 50.13
636.0, 0.2998, 50.15
636.5, 0.2997, 50.15
637.0, 0.2997, 50.15
637.5, 0.2997, 50.15
638.0, 0.2998, 50.14
638.5, 0.2998, 50.14
639.0, 0.2997, 50.15
639.5, 0.2996, 50.16
640.0, 0.2996, 50.16
640.5, 0.2997, 50.15
641.0, 0.2996, 50.16
641.5, 0.2996, 50.16
642.0, 0.2995, 50.18
642.5, 0.2995, 50.17
643.0, 0.2995, 50.17
643.5, 0.2995, 50.18
644.0, 0.2995, 50.17
644.5, 0.2994, 50.18
645.0, 0.2995, 50.18
645.5, 0.2995, 50.18
646.0, 0.2995, 50.18
646.5, 0.2994, 50.19
647.0, 0.2995, 50.18
647.5, 0.2995, 50.18
648.0, 0.2994, 50.19
648.5, 0.2994, 50.19
