Sample Name, Sample-1
Time, March 10 13:30:39 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
WL(nm), Abs, T%
627.0, 0.0324, 92.81
627.5, 0.0324, 92.80
628.0, 0.0325, 92.79
628.5, 0.0324, 92.81
629.0, 0.0324, 92.81
629.5, 0.0324, 92.81
630.0, 0.0324, 92.81
630.5, 0.0324, 92.82
631.0, 0.0324, 92.80
631.5, 0.0324, 92.80
632.0, 0.0324, 92.82
632.5, 0.0323, 92.82
633.0, 0.0325, 92.80
633.5, 0.0324, 92.80
634.0, 0.0324, 92.81
634.5, 0.0325, 92.80
635.0, 0.0324, 92.81
635.5, 0.0325, 92.80
636.0, 0.0324, 92.81
636.5, 0.0324, 92.80
637.0, 0.0324, 92.80
637.5, 0.0324, 92.81
638.0, 0.0324, 92.80
638.5, 0.0324, 92.82
639.0, 0.0324, 92.80
639.5, 0.0324, 92.80
640.0, 0.0324, 92.80
640.5, 0.0324, 92.82
641.0, 0.0324, 92.81
641.5, 0.0324, 92.80
642.0, 0.0324, 92.82
642.5, 0.0324, 92.81
643.0, 0.0324, 92.82
643.5, 0.0324, 92.81
644.0, 0.0324, 92.81
644.5, 0.0323, 92.82
645.0, 0.0324, 92.82
645.5, 0.0323, 92.83
646.0, 0.0324, 92.82
646.5, 0.0324, 92.82
647.0, 0.0324, 92.81
647.5, 0.0324, 92.81
648.0, 0.0324, 92.81
648.5, 0.0324, 92.82
649.0, 0.0324, 92.81
649.5, 0.0324, 92.82
650.0, 0.0324, 92.81
650.5, 0.0324, 92.82
651.0, 0.0323, 92.83
651.5, 0.0323, 92.83
652.0, 0.0323, 92.83
652.5, 0.0325, 92.80
653.0, 0.0323, 92.83
653.5, 0.0324, 92.82
654.0, 0.0324, 92.81
654.5, 0.0323, 92.82
655.0, 0.0323, 92.83
655.5, 0.0323, 92.82
656.0, 0.0323, 92.84
656.5, 0.0323, 92.83
657.0, 0.0323, 92.82
657.5, 0.0323, 92.83
658.0, 0.0324, 92.82
658.5, 0.0323, 92.83
659.0, 0.0323, 92.83
659.5, 0.0323, 92.84
660.0, 0.0323, 92.84
660.5, 0.0323, 92.83
661.0, 0.0324, 92.82
661.5, 0.0323, 92.83
662.0, 0.0323, 92.83
662.5, 0.0323, 92.84
663.0, 0.0324, 92.82
663.5, 0.0323, 92.83
664.0, 0.0323, 92.83
664.5, 0.0323, 92.84
665.0, 0.0323, 92.83
665.5, 0.0322, 92.85
666.0, 0.0324, 92.82
666.5, 0.0323, 92.84
667.0, 0.0322, 92.85
667.5, 0.0323, 92.83
668.0, 0.0323, 92.82
668.5, 0.0322, 92.86
669.0, 0.0323, 92.84
669.5, 0.0323, 92.84
670.0, 0.0323, 92.84
670.5, 0.0322, 92.85
671.0, 0.0323, 92.84
671.5, 0.0322, 92.84
672.0, 0.0323, 92.83
672.5, 0.0323, 92.83
673.0, 0.0322, 92.84
673.5, 0.0323, 92.84
674.0, 0.0323, 92.83
674.5, 0.0322, 92.84
675.0, 0.0323, 92.84
675.5, 0.0322, 92.85
676.0, 0.0322, 92.85
676.5, 0.0323, 92.83
677.0, 0.0322, 92.86
677.5, 0.0322, 92.85
678.0, 0.0323, 92.84
678.5, 0.0323, 92.84
679.0, 0.0323, 92.84
679.5, 0.0322, 92.85
680.0, 0.0322, 92.85
680.5, 0.0322, 92.86
681.0, 0.0322, 92.84
681.5, 0.0322, 92.85
682.0, 0.0322, 92.85
682.5, 0.0321, 92.87
683.0, 0.0322, 92.86
683.5, 0.0322, 92.85
684.0, 0.0322, 92.86
684.5, 0.0322, 92.86
685.0, 0.0322, 92.86
685.5, 0.0322, 92.84
686.0, 0.0322, 92.86
686.5, 0.0322, 92.86
687.0, 0.0322, 92.86
687.5, 0.0322, 92.86
688.0, 0.0322, 92.84
688.5, 0.0321, 92.87
689.0, 0.0321, 92.87
689.5, 0.0321, 92.87
690.0, 0.0322, 92.86
690.5, 0.0322, 92.85
691.0, 0.0321, 92.88
691.5, 0.0321, 92.88
692.0, 0.0321, 92.87
692.5, 0.0322, 92.86
693.0, 0.0321, 92.87
693.5, 0.0322, 92.86
694.0, 0.0321, 92.89
694.5, 0.0321, 92.87
695.0, 0.0321, 92.87
695.5, 0.0321, 92.87
696.0, 0.0321, 92.87
696.5, 0.0320, 92.89
697.0, 0.0321, 92.87
697.5, 0.0322, 92.86
698.0, 0.0322, 92.86
698.5, 0.0321, 92.88
699.0, 0.0321, 92.88
699.5, 0.0321, 92.88
700.0, 0.0321, 92.88
700.5, 0.0322, 92.86
701.0, 0.0321, 92.88
701.5, 0.0321, 92.88
702.0, 0.0322, 92.86
702.5, 0.0321, 92.87
703.0, 0.0322, 92.86
703.5, 0.0321, 92.88
704.0, 0.0321, 92.87
704.5, 0.0322, 92.86
705.0, 0.0321, 92.87
705.5, 0.0322, 92.86
706.0, 0.0321, 92.88
706.5, 0.0321, 92.88
707.0, 0.0322, 92.85
707.5, 0.0322, 92.86
708.0, 0.0322, 92.86
708.5, 0.0321, 92.87
709.0, 0.0321, 92.87
709.5, 0.0321, 92.87
710.0, 0.0321, 92.87
710.5, 0.0318, 92.93
711.0, 0.0318, 92.93
711.5, 0.0319, 92.93
712.0, 0.0319, 92.92
712.5, 0.0319, 92.91
713.0, 0.0319, 92.91
713.5, 0.0319, 92.91
714.0, 0.0319, 92.91
714.5, 0.0319, 92.91
715.0, 0.0320, 92.90
715.5, 0.0319, 92.91
716.0, 0.0319, 92.91
716.5, 0.0319, 92.91
717.0, 0.0320, 92.90
717.5, 0.0320, 92.90
718.0, 0.0320, 92.89
718.5, 0.0320, 92.89
719.0, 0.0320, 92.90
719.5, 0.0320, 92.89
720.0, 0.0321, 92.88
720.5, 0.0320, 92.89
721.0, 0.0321, 92.88
721.5, 0.0321, 92.87
722.0, 0.0321, 92.88
722.5, 0.0321, 92.87
723.0, 0.0321, 92.87
723.5, 0.0321, 92.86
724.0, 0.0322, 92.86
724.5, 0.0322, 92.86
725.0, 0.0322, 92.85
725.5, 0.0322, 92.86
726.0, 0.0322, 92.85
726.5, 0.0323, 92.84
727.0, 0.0323, 92.83
727.5, 0.0323, 92.84
728.0, 0.0323, 92.83
728.5, 0.0324, 92.82
729.0, 0.0324, 92.81
729.5, 0.0324, 92.81
730.0, 0.0324, 92.80
730.5, 0.0324, 92.81
731.0, 0.0325, 92.78
731.5, 0.0325, 92.78
732.0, 0.0326, 92.77
732.5, 0.0325, 92.78
733.0, 0.0326, 92.78
733.5, 0.0326, 92.77
734.0, 0.0326, 92.76
734.5, 0.0326, 92.76
735.0, 0.0327, 92.76
735.5, 0.0327, 92.75
736.0, 0.0327, 92.75
736.5, 0.0327, 92.74
737.0, 0.0328, 92.73
737.5, 0.0328, 92.73
738.0, 0.0328, 92.72
738.5, 0.0328, 92.73
739.0, 0.0328, 92.72
739.5, 0.0328, 92.73
740.0, 0.0327, 92.74
740.5, 0.0328, 92.73
741.0, 0.0328, 92.73
741.5, 0.0328, 92.73
742.0, 0.0328, 92.73
742.5, 0.0327, 92.74
743.0, 0.0328, 92.73
743.5, 0.0328, 92.72
744.0, 0.0328, 92.73
744.5, 0.0328, 92.72
745.0, 0.0328, 92.73
745.5, 0.0328, 92.73
746.0, 0.0328, 92.73
746.5, 0.0328, 92.72
747.0, 0.0328, 92.72
747.5, 0.0329, 92.71
748.0, 0.0327, 92.74
748.5, 0.0327, 92.74
749.0, 0.0328, 92.72
749.5, 0.0328, 92.73
750.0, 0.0328, 92.73
750.5, 0.0328, 92.73
751.0, 0.0328, 92.73
751.5, 0.0328, 92.74
752.0, 0.0328, 92.74
752.5, 0.0328, 92.72
753.0, 0.0327, 92.74
753.5, 0.0328, 92.74
754.0, 0.0327, 92.74
754.5, 0.0328, 92.73
755.0, 0.0328, 92.72
755.5, 0.0328, 92.73
756.0, 0.0327, 92.74
756.5, 0.0328, 92.73
757.0, 0.0327, 92.74
757.5, 0.0328, 92.73
758.0, 0.0328, 92.73
758.5, 0.0327, 92.75
759.0, 0.0328, 92.73
759.5, 0.0328, 92.73
760.0, 0.0328, 92.73
760.5, 0.0327, 92.74
761.0, 0.0328, 92.73
761.5, 0.0327, 92.75
762.0, 0.0328, 92.72
762.5, 0.0327, 92.74
763.0, 0.0327, 92.76
763.5, 0.0327, 92.74
764.0, 0.0326, 92.76
764.5, 0.0327, 92.74
765.0, 0.0327, 92.74
765.5, 0.0327, 92.74
766.0, 0.0327, 92.75
766.5, 0.0327, 92.75
767.0, 0.0327, 92.74
767.5, 0.0328, 92.73
768.0, 0.0327, 92.75
768.5, 0.0327, 92.76
769.0, 0.0327, 92.74
769.5, 0.0327, 92.74
770.0, 0.0327, 92.75
770.5, 0.0327, 92.75
771.0, 0.0327, 92.74
771.5, 0.0327, 92.75
772.0, 0.0327, 92.75
772.5, 0.0327, 92.75
773.0, 0.0327, 92.75
773.5, 0.0327, 92.74
774.0, 0.0327, 92.75
774.5, 0.0327, 92.74
775.0, 0.0327, 92.75
775.5, 0.0327, 92.75
776.0, 0.0327, 92.75
776.5, 0.0327, 92.75
777.0, 0.0326, 92.77
777.5, 0.0326, 92.78
778.0, 0.0326, 92.77
778.5, 0.0325, 92.78
779.0, 0.0325, 92.78
779.5, 0.0326, 92.78
780.0, 0.0326, 92.77
780.5, 0.0326, 92.78
781.0, 0.0325, 92.78
781.5, 0.0325, 92.78
782.0, 0.0325, 92.78
782.5, 0.0326, 92.78
783.0, 0.0326, 92.77
783.5, 0.0324, 92.80
784.0, 0.0325, 92.79
784.5, 0.0325, 92.79
785.0, 0.0325, 92.79
785.5, 0.0325, 92.79
786.0, 0.0324, 92.80
786.5, 0.0324, 92.81
787.0, 0.0324, 92.81
787.5, 0.0325, 92.78
788.0, 0.0325, 92.79
788.5, 0.0324, 92.81
789.0, 0.0324, 92.80
789.5, 0.0324, 92.81
790.0, 0.0325, 92.79
790.5, 0.0324, 92.82
791.0, 0.0325, 92.80
791.5, 0.0324, 92.81
792.0, 0.0324, 92.82
792.5, 0.0324, 92.82
793.0, 0.0323, 92.83
793.5, 0.0323, 92.82
794.0, 0.0325, 92.80
794.5, 0.0324, 92.81
795.0, 0.0324, 92.81
795.5, 0.0324, 92.81
796.0, 0.0324, 92.82
796.5, 0.0324, 92.81
797.0, 0.0323, 92.83
797.5, 0.0324, 92.82
798.0, 0.0324, 92.82
798.5, 0.0323, 92.83
799.0, 0.0323, 92.82
799.5, 0.0323, 92.83
800.0, 0.0324, 92.82
800.5, 0.0319, 92.91
801.0, 0.0319, 92.92
801.5, 0.0319, 92.91
802.0, 0.0319, 92.91
802.5, 0.0320, 92.89
803.0, 0.0320, 92.91
803.5, 0.0320, 92.90
804.0, 0.0320, 92.90
804.5, 0.0320, 92.90
805.0, 0.0321, 92.88
805.5, 0.0320, 92.90
806.0, 0.0321, 92.88
806.5, 0.0320, 92.89
807.0, 0.0320, 92.90
807.5, 0.0320, 92.89
808.0, 0.0321, 92.88
808.5, 0.0321, 92.87
809.0, 0.0320, 92.90
809.5, 0.0321, 92.87
810.0, 0.0320, 92.89
810.5, 0.0321, 92.87
811.0, 0.0321, 92.89
811.5, 0.0321, 92.88
812.0, 0.0321, 92.87
812.5, 0.0321, 92.88
813.0, 0.0320, 92.89
813.5, 0.0321, 92.88
814.0, 0.0322, 92.86
814.5, 0.0321, 92.87
815.0, 0.0321, 92.87
815.5, 0.0321, 92.88
816.0, 0.0321, 92.87
816.5, 0.0321, 92.88
817.0, 0.0321, 92.87
817.5, 0.0322, 92.86
818.0, 0.0321, 92.86
818.5, 0.0322, 92.85
819.0, 0.0322, 92.86
819.5, 0.0322, 92.85
820.0, 0.0322, 92.85
820.5, 0.0323, 92.83
821.0, 0.0322, 92.85
821.5, 0.0322, 92.85
822.0, 0.0323, 92.84
822.5, 0.0322, 92.85
823.0, 0.0323, 92.84
823.5, 0.0323, 92.84
824.0, 0.0323, 92.83
824.5, 0.0322, 92.85
825.0, 0.0323, 92.82
825.5, 0.0323, 92.83
826.0, 0.0323, 92.83
826.5, 0.0324, 92.82
827.0, 0.0325, 92.80
827.5, 0.0324, 92.81
828.0, 0.0325, 92.80
828.5, 0.0326, 92.78
829.0, 0.0325, 92.78
829.5, 0.0326, 92.78
830.0, 0.0326, 92.76
830.5, 0.0326, 92.77
831.0, 0.0326, 92.77
831.5, 0.0327, 92.76
832.0, 0.0327, 92.75
832.5, 0.0327, 92.74
833.0, 0.0328, 92.74
833.5, 0.0328, 92.74
834.0, 0.0328, 92.72
834.5, 0.0328, 92.73
835.0, 0.0328, 92.72
835.5, 0.0328, 92.72
836.0, 0.0329, 92.71
836.5, 0.0328, 92.73
837.0, 0.0328, 92.72
837.5, 0.0328, 92.72
838.0, 0.0329, 92.71
838.5, 0.0329, 92.70
839.0, 0.0329, 92.71
839.5, 0.0329, 92.70
840.0, 0.0329, 92.71
840.5, 0.0329, 92.71
841.0, 0.0329, 92.70
841.5, 0.0329, 92.70
842.0, 0.0330, 92.69
842.5, 0.0329, 92.70
843.0, 0.0330, 92.69
843.5, 0.0330, 92.69
844.0, 0.0330, 92.68
844.5, 0.0330, 92.69
845.0, 0.0330, 92.67
845.5, 0.0330, 92.69
846.0, 0.0329, 92.70
846.5, 0.0330, 92.69
847.0, 0.0330, 92.68
847.5, 0.0330, 92.68
848.0, 0.0330, 92.68
848.5, 0.0331, 92.66
849.0, 0.0330, 92.68
849.5, 0.0331, 92.67
850.0, 0.0331, 92.67
850.5, 0.0327, 92.74
851.0, 0.0328, 92.73
851.5, 0.0328, 92.73
852.0, 0.0328, 92.72
852.5, 0.0328, 92.73
853.0, 0.0328, 92.72
853.5, 0.0328, 92.72
854.0, 0.0328, 92.72
854.5, 0.0328, 92.72
855.0, 0.0328, 92.72
855.5, 0.0328, 92.72
856.0, 0.0329, 92.71
856.5, 0.0329, 92.71
857.0, 0.0328, 92.72
857.5, 0.0329, 92.71
858.0, 0.0329, 92.71
858.5, 0.0328, 92.72
859.0, 0.0329, 92.71
859.5, 0.0328, 92.72
860.0, 0.0329, 92.71
860.5, 0.0329, 92.71
861.0, 0.0329, 92.71
861.5, 0.0329, 92.70
862.0, 0.0329, 92.70
862.5, 0.0329, 92.71
863.0, 0.0329, 92.70
863.5, 0.0329, 92.70
864.0, 0.0329, 92.70
864.5, 0.0330, 92.69
865.0, 0.0329, 92.70
865.5, 0.0329, 92.70
866.0, 0.0329, 92.70
866.5, 0.0330, 92.69
867.0, 0.0330, 92.69
867.5, 0.0330, 92.69
868.0, 0.0329, 92.69
868.5, 0.0330, 92.69
869.0, 0.0330, 92.69
869.5, 0.0330, 92.69
870.0, 0.0330, 92.67
870.5, 0.0330, 92.69
871.0, 0.0330, 92.69
871.5, 0.0330, 92.69
872.0, 0.0330, 92.68
872.5, 0.0330, 92.68
873.0, 0.0331, 92.67
873.5, 0.0330, 92.68
874.0, 0.0331, 92.66
874.5, 0.0331, 92.67
875.0, 0.0331, 92.66
875.5, 0.0331, 92.66
876.0, 0.0331, 92.67
876.5, 0.0331, 92.65
877.0, 0.0331, 92.65
877.5, 0.0331, 92.65
878.0, 0.0331, 92.65
878.5, 0.0331, 92.65
879.0, 0.0332, 92.64
879.5, 0.0332, 92.65
880.0, 0.0332, 92.64
880.5, 0.0332, 92.65
881.0, 0.0332, 92.64
881.5, 0.0332, 92.63
882.0, 0.0333, 92.62
882.5, 0.0332, 92.64
883.0, 0.0333, 92.63
883.5, 0.0332, 92.64
884.0, 0.0332, 92.63
884.5, 0.0333, 92.63
885.0, 0.0333, 92.62
885.5, 0.0334, 92.61
886.0, 0.0333, 92.62
886.5, 0.0334, 92.60
887.0, 0.0333, 92.61
887.5, 0.0334, 92.60
888.0, 0.0334, 92.60
888.5, 0.0334, 92.60
889.0, 0.0334, 92.60
889.5, 0.0334, 92.60
890.0, 0.0334, 92.60
890.5, 0.0334, 92.61
891.0, 0.0335, 92.59
891.5, 0.0334, 92.60
892.0, 0.0335, 92.59
892.5, 0.0334, 92.59
893.0, 0.0335, 92.58
893.5, 0.0335, 92.58
894.0, 0.0335, 92.57
894.5, 0.0335, 92.57
895.0, 0.0335, 92.58
895.5, 0.0336, 92.55
896.0, 0.0335, 92.58
896.5, 0.0335, 92.57
897.0, 0.0335, 92.57
897.5, 0.0336, 92.56
898.0, 0.0336, 92.56
898.5, 0.0336, 92.56
899.0, 0.0336, 92.56
899.5, 0.0336, 92.56
900.0, 0.0336, 92.55
900.5, 0.0336, 92.55
901.0, 0.0336, 92.55
901.5, 0.0336, 92.55
902.0, 0.0337, 92.54
902.5, 0.0337, 92.53
903.0, 0.0337, 92.53
903.5, 0.0337, 92.53
904.0, 0.0337, 92.54
904.5, 0.0338, 92.52
905.0, 0.0337, 92.53
905.5, 0.0338, 92.51
906.0, 0.0337, 92.52
906.5, 0.0338, 92.50
907.0, 0.0338, 92.52
907.5, 0.0339, 92.49
908.0, 0.0338, 92.50
908.5, 0.0339, 92.49
909.0, 0.0339, 92.49
909.5, 0.0339, 92.48
910.0, 0.0339, 92.49
910.5, 0.0340, 92.48
911.0, 0.0340, 92.48
911.5, 0.0340, 92.47
912.0, 0.0340, 92.46
912.5, 0.0340, 92.47
913.0, 0.0340, 92.46
913.5, 0.0341, 92.46
914.0, 0.0341, 92.44
914.5, 0.0342, 92.43
915.0, 0.0342, 92.44
915.5, 0.0343, 92.41
916.0, 0.0343, 92.41
916.5, 0.0344, 92.39
917.0, 0.0343, 92.41
917.5, 0.0344, 92.38
918.0, 0.0344, 92.39
918.5, 0.0345, 92.36
919.0, 0.0344, 92.38
919.5, 0.0346, 92.35
920.0, 0.0346, 92.35
920.5, 0.0347, 92.32
921.0, 0.0347, 92.32
921.5, 0.0347, 92.31
922.0, 0.0349, 92.28
922.5, 0.0349, 92.27
923.0, 0.0350, 92.26
923.5, 0.0351, 92.24
924.0, 0.0352, 92.22
924.5, 0.0353, 92.20
925.0, 0.0353, 92.19
925.5, 0.0354, 92.17
926.0, 0.0355, 92.16
926.5, 0.0356, 92.13
927.0, 0.0357, 92.10
927.5, 0.0357, 92.10
928.0, 0.0358, 92.10
928.5, 0.0360, 92.05
929.0, 0.0360, 92.05
929.5, 0.0362, 92.00
930.0, 0.0363, 91.98
930.5, 0.0364, 91.95
931.0, 0.0365, 91.93
931.5, 0.0366, 91.91
932.0, 0.0369, 91.86
932.5, 0.0369, 91.86
933.0, 0.0371, 91.80
933.5, 0.0372, 91.80
934.0, 0.0374, 91.74
934.5, 0.0375, 91.73
935.0, 0.0377, 91.70
935.5, 0.0378, 91.66
936.0, 0.0380, 91.63
936.5, 0.0382, 91.59
937.0, 0.0383, 91.55
937.5, 0.0385, 91.51
938.0, 0.0386, 91.49
938.5, 0.0389, 91.43
939.0, 0.0390, 91.42
939.5, 0.0393, 91.35
940.0, 0.0394, 91.33
940.5, 0.0396, 91.28
941.0, 0.0398, 91.24
941.5, 0.0400, 91.20
942.0, 0.0402, 91.16
942.5, 0.0404, 91.12
943.0, 0.0407, 91.06
943.5, 0.0408, 91.02
944.0, 0.0411, 90.96
944.5, 0.0412, 90.95
945.0, 0.0415, 90.88
945.5, 0.0417, 90.84
946.0, 0.0420, 90.79
946.5, 0.0422, 90.73
947.0, 0.0423, 90.72
947.5, 0.0427, 90.63
948.0, 0.0429, 90.60
948.5, 0.0433, 90.51
949.0, 0.0435, 90.48
949.5, 0.0438, 90.41
950.0, 0.0441, 90.34
950.5, 0.0445, 90.27
951.0, 0.0447, 90.21
951.5, 0.0452, 90.12
952.0, 0.0455, 90.06
952.5, 0.0458, 89.98
953.0, 0.0463, 89.88
953.5, 0.0466, 89.82
954.0, 0.0470, 89.73
954.5, 0.0474, 89.67
955.0, 0.0478, 89.57
955.5, 0.0481, 89.52
956.0, 0.0485, 89.44
956.5, 0.0487, 89.39
957.0, 0.0490, 89.33
957.5, 0.0494, 89.26
958.0, 0.0495, 89.23
958.5, 0.0499, 89.15
959.0, 0.0501, 89.11
959.5, 0.0503, 89.05
960.0, 0.0505, 89.02
960.5, 0.0506, 89.00
961.0, 0.0509, 88.95
961.5, 0.0509, 88.93
962.0, 0.0512, 88.88
962.5, 0.0512, 88.89
963.0, 0.0513, 88.85
963.5, 0.0513, 88.85
964.0, 0.0514, 88.84
964.5, 0.0515, 88.82
965.0, 0.0515, 88.82
965.5, 0.0516, 88.81
966.0, 0.0516, 88.79
966.5, 0.0517, 88.78
967.0, 0.0517, 88.78
967.5, 0.0517, 88.77
968.0, 0.0517, 88.77
968.5, 0.0518, 88.75
969.0, 0.0518, 88.75
969.5, 0.0519, 88.74
970.0, 0.0519, 88.74
970.5, 0.0519, 88.73
971.0, 0.0519, 88.73
971.5, 0.0514, 88.83
972.0, 0.0515, 88.82
972.5, 0.0515, 88.81
973.0, 0.0515, 88.83
973.5, 0.0515, 88.81
974.0, 0.0515, 88.82
974.5, 0.0516, 88.80
975.0, 0.0515, 88.81
975.5, 0.0516, 88.80
976.0, 0.0515, 88.82
976.5, 0.0515, 88.82
977.0, 0.0515, 88.81
977.5, 0.0515, 88.82
978.0, 0.0515, 88.81
978.5, 0.0514, 88.83
979.0, 0.0515, 88.82
979.5, 0.0514, 88.84
980.0, 0.0514, 88.84
980.5, 0.0513, 88.85
981.0, 0.0513, 88.86
981.5, 0.0512, 88.87
982.0, 0.0511, 88.89
982.5, 0.0512, 88.88
983.0, 0.0510, 88.91
983.5, 0.0510, 88.91
984.0, 0.0509, 88.94
984.5, 0.0509, 88.95
985.0, 0.0508, 88.96
985.5, 0.0507, 88.97
986.0, 0.0506, 89.00
986.5, 0.0505, 89.01
987.0, 0.0504, 89.04
987.5, 0.0503, 89.06
988.0, 0.0503, 89.06
988.5, 0.0501, 89.10
989.0, 0.0501, 89.10
989.5, 0.0500, 89.13
990.0, 0.0500, 89.13
990.5, 0.0497, 89.18
991.0, 0.0497, 89.19
991.5, 0.0496, 89.21
992.0, 0.0494, 89.25
992.5, 0.0494, 89.25
993.0, 0.0492, 89.28
993.5, 0.0492, 89.29
994.0, 0.0490, 89.33
994.5, 0.0489, 89.34
995.0, 0.0488, 89.36
995.5, 0.0487, 89.40
996.0, 0.0486, 89.41
996.5, 0.0484, 89.45
997.0, 0.0484, 89.45
997.5, 0.0483, 89.48
998.0, 0.0482, 89.50
998.5, 0.0480, 89.53
999.0, 0.0480, 89.54
999.5, 0.0478, 89.58
1000.0, 0.0478, 89.58
1000.5, 0.0475, 89.63
1001.0, 0.0474, 89.66
1001.5, 0.0473, 89.67
1002.0, 0.0472, 89.71
1002.5, 0.0471, 89.72
1003.0, 0.0469, 89.77
1003.5, 0.0468, 89.79
1004.0, 0.0466, 89.83
1004.5, 0.0466, 89.83
1005.0, 0.0464, 89.86
1005.5, 0.0463, 89.89
1006.0, 0.0461, 89.93
1006.5, 0.0459, 89.97
1007.0, 0.0459, 89.97
1007.5, 0.0457, 90.00
1008.0, 0.0456, 90.02
1008.5, 0.0454, 90.06
1009.0, 0.0453, 90.10
1009.5, 0.0452, 90.11
1010.0, 0.0450, 90.16
1010.5, 0.0449, 90.17
1011.0, 0.0447, 90.21
1011.5, 0.0447, 90.23
1012.0, 0.0446, 90.24
1012.5, 0.0445, 90.27
1013.0, 0.0443, 90.29
1013.5, 0.0441, 90.35
1014.0, 0.0439, 90.38
1014.5, 0.0438, 90.40
1015.0, 0.0438, 90.42
1015.5, 0.0432, 90.53
1016.0, 0.0431, 90.55
1016.5, 0.0430, 90.57
1017.0, 0.0429, 90.60
1017.5, 0.0429, 90.60
1018.0, 0.0427, 90.64
1018.5, 0.0426, 90.66
1019.0, 0.0424, 90.70
1019.5, 0.0424, 90.69
1020.0, 0.0423, 90.73
1020.5, 0.0421, 90.77
1021.0, 0.0421, 90.76
1021.5, 0.0419, 90.81
1022.0, 0.0420, 90.79
1022.5, 0.0417, 90.84
1023.0, 0.0416, 90.86
1023.5, 0.0414, 90.90
1024.0, 0.0414, 90.90
1024.5, 0.0413, 90.93
1025.0, 0.0412, 90.96
1025.5, 0.0410, 90.98
1026.0, 0.0408, 91.03
1026.5, 0.0408, 91.03
1027.0, 0.0406, 91.07
1027.5, 0.0406, 91.08
1028.0, 0.0404, 91.12
1028.5, 0.0403, 91.15
1029.0, 0.0402, 91.16
1029.5, 0.0400, 91.19
1030.0, 0.0400, 91.19
1030.5, 0.0399, 91.22
1031.0, 0.0398, 91.25
1031.5, 0.0396, 91.28
1032.0, 0.0396, 91.29
1032.5, 0.0395, 91.30
1033.0, 0.0394, 91.33
1033.5, 0.0393, 91.35
1034.0, 0.0393, 91.36
1034.5, 0.0392, 91.37
1035.0, 0.0391, 91.40
1035.5, 0.0390, 91.42
1036.0, 0.0389, 91.43
1036.5, 0.0388, 91.46
1037.0, 0.0387, 91.48
1037.5, 0.0386, 91.50
1038.0, 0.0384, 91.54
1038.5, 0.0384, 91.54
1039.0, 0.0383, 91.57
1039.5, 0.0382, 91.59
1040.0, 0.0380, 91.62
1040.5, 0.0379, 91.65
1041.0, 0.0380, 91.63
1041.5, 0.0378, 91.66
1042.0, 0.0378, 91.65
1042.5, 0.0377, 91.69
1043.0, 0.0377, 91.69
1043.5, 0.0375, 91.73
1044.0, 0.0374, 91.75
1044.5, 0.0374, 91.76
1045.0, 0.0373, 91.78
1045.5, 0.0368, 91.88
1046.0, 0.0368, 91.88
1046.5, 0.0368, 91.87
1047.0, 0.0368, 91.88
1047.5, 0.0368, 91.88
1048.0, 0.0366, 91.91
1048.5, 0.0366, 91.92
1049.0, 0.0365, 91.93
1049.5, 0.0365, 91.93
1050.0, 0.0365, 91.93
1050.5, 0.0364, 91.95
1051.0, 0.0365, 91.95
1051.5, 0.0363, 91.97
1052.0, 0.0364, 91.97
1052.5, 0.0364, 91.97
1053.0, 0.0362, 91.99
1053.5, 0.0363, 91.98
1054.0, 0.0361, 92.02
1054.5, 0.0361, 92.02
1055.0, 0.0362, 92.01
1055.5, 0.0360, 92.05
1056.0, 0.0360, 92.05
1056.5, 0.0361, 92.03
1057.0, 0.0360, 92.04
1057.5, 0.0359, 92.07
1058.0, 0.0359, 92.06
1058.5, 0.0358, 92.08
1059.0, 0.0358, 92.08
1059.5, 0.0356, 92.13
1060.0, 0.0358, 92.08
1060.5, 0.0356, 92.12
1061.0, 0.0357, 92.12
1061.5, 0.0356, 92.12
1062.0, 0.0357, 92.11
1062.5, 0.0356, 92.12
1063.0, 0.0356, 92.14
1063.5, 0.0356, 92.13
1064.0, 0.0356, 92.13
1064.5, 0.0357, 92.11
1065.0, 0.0356, 92.13
1065.5, 0.0355, 92.16
1066.0, 0.0355, 92.15
1066.5, 0.0356, 92.13
1067.0, 0.0356, 92.14
1067.5, 0.0355, 92.16
1068.0, 0.0356, 92.14
1068.5, 0.0354, 92.17
1069.0, 0.0355, 92.16
1069.5, 0.0355, 92.14
1070.0, 0.0355, 92.14
1070.5, 0.0355, 92.15
1071.0, 0.0355, 92.14
1071.5, 0.0354, 92.17
1072.0, 0.0354, 92.18
1072.5, 0.0351, 92.24
1073.0, 0.0353, 92.20
1073.5, 0.0351, 92.23
1074.0, 0.0352, 92.21
1074.5, 0.0352, 92.21
1075.0, 0.0352, 92.21
1075.5, 0.0353, 92.19
1076.0, 0.0353, 92.19
1076.5, 0.0354, 92.17
1077.0, 0.0354, 92.18
1077.5, 0.0354, 92.18
1078.0, 0.0354, 92.18
1078.5, 0.0354, 92.17
1079.0, 0.0354, 92.17
1079.5, 0.0355, 92.16
1080.0, 0.0355, 92.15
1080.5, 0.0355, 92.15
1081.0, 0.0356, 92.13
1081.5, 0.0356, 92.13
1082.0, 0.0357, 92.11
1082.5, 0.0356, 92.12
1083.0, 0.0357, 92.12
1083.5, 0.0356, 92.12
