Sample Name, Sample-2
Time, March 10 13:35:31 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
226.0, 2.1524, 0.70
226.5, 2.1207, 0.76
227.0, 2.0955, 0.80
227.5, 2.0649, 0.86
228.0, 2.0360, 0.92
228.5, 2.0024, 0.99
229.0, 1.9684, 1.08
229.5, 1.9323, 1.17
230.0, 1.8978, 1.27
230.5, 1.8579, 1.39
231.0, 1.8223, 1.51
231.5, 1.7881, 1.63
232.0, 1.7559, 1.75
232.5, 1.7208, 1.90
233.0, 1.6879, 2.05
233.5, 1.6541, 2.22
234.0, 1.6191, 2.40
234.5, 1.5871, 2.59
235.0, 1.5531, 2.80
235.5, 1.5232, 3.00
236.0, 1.4938, 3.21
236.5, 1.4654, 3.42
237.0, 1.4395, 3.63
237.5, 1.4149, 3.85
238.0, 1.3892, 4.08
238.5, 1.3661, 4.30
239.0, 1.3435, 4.53
239.5, 1.3221, 4.76
240.0, 1.3021, 4.99
240.5, 1.2824, 5.22
241.0, 1.2652, 5.43
241.5, 1.2495, 5.63
242.0, 1.2344, 5.83
242.5, 1.2193, 6.04
243.0, 1.2058, 6.23
243.5, 1.1925, 6.42
244.0, 1.1793, 6.62
244.5, 1.1663, 6.82
245.0, 1.1551, 7.00
245.5, 1.1443, 7.17
246.0, 1.1350, 7.33
246.5, 1.1249, 7.50
247.0, 1.1160, 7.66
247.5, 1.1074, 7.81
248.0, 1.0996, 7.95
248.5, 1.0909, 8.11
249.0, 1.0827, 8.27
249.5, 1.0752, 8.41
250.0, 1.0675, 8.56
250.5, 1.0604, 8.70
251.0, 1.0533, 8.84
251.5, 1.0472, 8.97
252.0, 1.0408, 9.10
252.5, 1.0351, 9.22
253.0, 1.0288, 9.36
253.5, 1.0238, 9.47
254.0, 1.0176, 9.60
254.5, 1.0111, 9.75
255.0, 1.0059, 9.87
255.5, 1.0006, 9.99
256.0, 0.9961, 10.09
256.5, 0.9913, 10.20
257.0, 0.9871, 10.30
257.5, 0.9830, 10.40
258.0, 0.9790, 10.50
258.5, 0.9748, 10.60
259.0, 0.9704, 10.71
259.5, 0.9665, 10.80
260.0, 0.9627, 10.90
260.5, 0.9591, 10.99
261.0, 0.9551, 11.09
261.5, 0.9519, 11.17
262.0, 0.9482, 11.27
262.5, 0.9452, 11.35
263.0, 0.9420, 11.43
263.5, 0.9390, 11.51
264.0, 0.9358, 11.59
264.5, 0.9327, 11.68
265.0, 0.9299, 11.75
265.5, 0.9272, 11.82
266.0, 0.9244, 11.90
266.5, 0.9220, 11.97
267.0, 0.9195, 12.04
267.5, 0.9168, 12.11
268.0, 0.9142, 12.18
268.5, 0.9115, 12.26
269.0, 0.9087, 12.34
269.5, 0.9060, 12.42
270.0, 0.9038, 12.48
270.5, 0.9013, 12.55
271.0, 0.8989, 12.62
271.5, 0.8967, 12.69
272.0, 0.8944, 12.75
272.5, 0.8920, 12.82
273.0, 0.8898, 12.89
273.5, 0.8870, 12.97
274.0, 0.8843, 13.05
274.5, 0.8816, 13.13
275.0, 0.8792, 13.21
275.5, 0.8768, 13.28
276.0, 0.8746, 13.35
276.5, 0.8719, 13.43
277.0, 0.8692, 13.51
277.5, 0.8664, 13.60
278.0, 0.8637, 13.69
278.5, 0.8605, 13.79
279.0, 0.8572, 13.89
279.5, 0.8538, 14.00
280.0, 0.8506, 14.11
280.5, 0.8476, 14.20
281.0, 0.8442, 14.31
281.5, 0.8408, 14.43
282.0, 0.8373, 14.54
282.5, 0.8340, 14.65
283.0, 0.8301, 14.79
283.5, 0.8260, 14.93
284.0, 0.8215, 15.08
284.5, 0.8174, 15.23
285.0, 0.8128, 15.39
285.5, 0.8079, 15.56
286.0, 0.8034, 15.72
286.5, 0.7982, 15.91
287.0, 0.7930, 16.10
287.5, 0.7876, 16.31
288.0, 0.7822, 16.51
288.5, 0.7772, 16.70
289.0, 0.7721, 16.90
289.5, 0.7667, 17.11
290.0, 0.7620, 17.30
290.5, 0.7570, 17.50
291.0, 0.7521, 17.70
291.5, 0.7473, 17.89
292.0, 0.7420, 18.11
292.5, 0.7369, 18.33
293.0, 0.7317, 18.55
293.5, 0.7262, 18.78
294.0, 0.7212, 19.00
294.5, 0.7161, 19.23
295.0, 0.7112, 19.45
295.5, 0.7066, 19.65
296.0, 0.7025, 19.84
296.5, 0.6979, 20.05
297.0, 0.6936, 20.25
297.5, 0.6893, 20.45
298.0, 0.6848, 20.66
298.5, 0.6808, 20.86
299.0, 0.6769, 21.04
299.5, 0.6732, 21.22
300.0, 0.6695, 21.40
300.5, 0.6664, 21.56
301.0, 0.6628, 21.73
301.5, 0.6594, 21.91
302.0, 0.6563, 22.07
302.5, 0.6528, 22.25
303.0, 0.6494, 22.42
303.5, 0.6462, 22.59
304.0, 0.6431, 22.75
304.5, 0.6401, 22.90
305.0, 0.6371, 23.06
305.5, 0.6343, 23.21
306.0, 0.6314, 23.37
306.5, 0.6287, 23.51
307.0, 0.6261, 23.65
307.5, 0.6232, 23.81
308.0, 0.6204, 23.97
308.5, 0.6179, 24.11
309.0, 0.6152, 24.26
309.5, 0.6127, 24.40
310.0, 0.6105, 24.52
310.5, 0.6078, 24.67
311.0, 0.6055, 24.80
311.5, 0.6034, 24.93
312.0, 0.6011, 25.06
312.5, 0.5985, 25.21
313.0, 0.5963, 25.33
313.5, 0.5941, 25.46
314.0, 0.5919, 25.59
314.5, 0.5898, 25.71
315.0, 0.5880, 25.82
315.5, 0.5859, 25.95
316.0, 0.5839, 26.07
316.5, 0.5817, 26.20
317.0, 0.5796, 26.32
317.5, 0.5774, 26.46
318.0, 0.5752, 26.60
318.5, 0.5732, 26.71
319.0, 0.5714, 26.83
319.5, 0.5693, 26.96
320.0, 0.5674, 27.08
320.5, 0.5657, 27.19
321.0, 0.5637, 27.31
321.5, 0.5619, 27.42
322.0, 0.5597, 27.56
322.5, 0.5579, 27.67
323.0, 0.5558, 27.81
323.5, 0.5538, 27.94
324.0, 0.5521, 28.05
324.5, 0.5502, 28.17
325.0, 0.5486, 28.27
325.5, 0.5469, 28.39
326.0, 0.5451, 28.50
326.5, 0.5432, 28.63
327.0, 0.5414, 28.75
327.5, 0.5395, 28.87
328.0, 0.5377, 28.99
328.5, 0.5360, 29.11
329.0, 0.5342, 29.23
329.5, 0.5324, 29.35
330.0, 0.5312, 29.43
330.5, 0.5292, 29.57
331.0, 0.5274, 29.69
331.5, 0.5257, 29.81
332.0, 0.5238, 29.94
332.5, 0.5222, 30.05
333.0, 0.5205, 30.17
333.5, 0.5191, 30.26
334.0, 0.5174, 30.38
334.5, 0.5156, 30.51
335.0, 0.5139, 30.63
335.5, 0.5123, 30.74
336.0, 0.5107, 30.85
336.5, 0.5091, 30.97
337.0, 0.5073, 31.10
337.5, 0.5057, 31.21
338.0, 0.5042, 31.32
338.5, 0.5026, 31.43
339.0, 0.5011, 31.54
339.5, 0.4984, 31.74
340.0, 0.4972, 31.83
340.5, 0.4959, 31.93
341.0, 0.4946, 32.02
341.5, 0.4932, 32.12
342.0, 0.4912, 32.27
342.5, 0.4901, 32.35
343.0, 0.4880, 32.51
343.5, 0.4866, 32.62
344.0, 0.4849, 32.74
344.5, 0.4834, 32.85
345.0, 0.4821, 32.95
345.5, 0.4809, 33.04
346.0, 0.4796, 33.14
346.5, 0.4779, 33.28
347.0, 0.4767, 33.37
347.5, 0.4751, 33.49
348.0, 0.4736, 33.61
348.5, 0.4720, 33.73
349.0, 0.4708, 33.82
349.5, 0.4692, 33.94
350.0, 0.4681, 34.03
350.5, 0.4668, 34.13
351.0, 0.4654, 34.24
351.5, 0.4640, 34.36
352.0, 0.4628, 34.45
352.5, 0.4613, 34.57
353.0, 0.4597, 34.70
353.5, 0.4583, 34.81
354.0, 0.4569, 34.92
354.5, 0.4558, 35.01
355.0, 0.4543, 35.13
355.5, 0.4533, 35.22
356.0, 0.4520, 35.32
356.5, 0.4506, 35.43
357.0, 0.4494, 35.53
357.5, 0.4479, 35.65
358.0, 0.4464, 35.77
358.5, 0.4451, 35.89
359.0, 0.4437, 36.00
359.5, 0.4425, 36.10
360.0, 0.4414, 36.19
360.5, 0.4402, 36.29
361.0, 0.4390, 36.39
361.5, 0.4376, 36.51
362.0, 0.4366, 36.59
362.5, 0.4349, 36.74
363.0, 0.4339, 36.82
363.5, 0.4328, 36.92
364.0, 0.4314, 37.03
364.5, 0.4303, 37.13
365.0, 0.4292, 37.22
365.5, 0.4281, 37.31
366.0, 0.4271, 37.41
366.5, 0.4258, 37.52
367.0, 0.4245, 37.63
367.5, 0.4232, 37.74
368.0, 0.4218, 37.86
368.5, 0.4209, 37.94
369.0, 0.4199, 38.03
369.5, 0.4189, 38.11
370.0, 0.4179, 38.20
370.5, 0.4156, 38.41
371.0, 0.4143, 38.52
371.5, 0.4133, 38.61
372.0, 0.4121, 38.72
372.5, 0.4109, 38.83
373.0, 0.4097, 38.93
373.5, 0.4088, 39.01
374.0, 0.4077, 39.11
374.5, 0.4067, 39.20
375.0, 0.4056, 39.30
375.5, 0.4043, 39.42
376.0, 0.4033, 39.51
376.5, 0.4020, 39.63
377.0, 0.4011, 39.71
377.5, 0.3999, 39.82
378.0, 0.3988, 39.92
378.5, 0.3977, 40.02
379.0, 0.3967, 40.12
379.5, 0.3959, 40.18
380.0, 0.3949, 40.28
380.5, 0.3936, 40.40
381.0, 0.3927, 40.49
381.5, 0.3916, 40.59
382.0, 0.3906, 40.69
382.5, 0.3895, 40.78
383.0, 0.3884, 40.89
383.5, 0.3874, 40.98
384.0, 0.3864, 41.08
384.5, 0.3856, 41.16
385.0, 0.3846, 41.25
385.5, 0.3835, 41.35
386.0, 0.3825, 41.45
386.5, 0.3816, 41.54
387.0, 0.3805, 41.64
387.5, 0.3794, 41.74
388.0, 0.3783, 41.85
388.5, 0.3774, 41.94
389.0, 0.3764, 42.04
389.5, 0.3756, 42.11
390.0, 0.3747, 42.20
390.5, 0.3738, 42.29
391.0, 0.3728, 42.39
391.5, 0.3719, 42.47
392.0, 0.3710, 42.56
392.5, 0.3702, 42.64
393.0, 0.3691, 42.75
393.5, 0.3681, 42.84
394.0, 0.3672, 42.93
394.5, 0.3665, 43.01
395.0, 0.3655, 43.11
395.5, 0.3645, 43.21
396.0, 0.3636, 43.29
396.5, 0.3627, 43.38
397.0, 0.3616, 43.49
397.5, 0.3606, 43.59
398.0, 0.3598, 43.67
398.5, 0.3588, 43.77
399.0, 0.3581, 43.85
399.5, 0.3572, 43.93
400.0, 0.3562, 44.03
400.5, 0.3554, 44.12
401.0, 0.3546, 44.20
401.5, 0.3538, 44.28
402.0, 0.3530, 44.36
402.5, 0.3518, 44.48
403.0, 0.3510, 44.56
403.5, 0.3501, 44.65
404.0, 0.3495, 44.72
404.5, 0.3486, 44.81
405.0, 0.3476, 44.91
405.5, 0.3467, 45.01
406.0, 0.3459, 45.09
406.5, 0.3451, 45.18
407.0, 0.3442, 45.27
407.5, 0.3432, 45.37
408.0, 0.3425, 45.45
408.5, 0.3417, 45.53
409.0, 0.3409, 45.61
409.5, 0.3401, 45.70
410.0, 0.3393, 45.79
410.5, 0.3385, 45.86
411.0, 0.3377, 45.95
411.5, 0.3369, 46.03
412.0, 0.3360, 46.13
412.5, 0.3353, 46.20
413.0, 0.3344, 46.30
413.5, 0.3337, 46.38
414.0, 0.3329, 46.46
414.5, 0.3321, 46.55
415.0, 0.3313, 46.63
415.5, 0.3306, 46.71
416.0, 0.3298, 46.80
416.5, 0.3290, 46.88
417.0, 0.3281, 46.98
417.5, 0.3273, 47.06
418.0, 0.3266, 47.14
418.5, 0.3258, 47.23
419.0, 0.3250, 47.31
419.5, 0.3242, 47.40
420.0, 0.3235, 47.48
420.5, 0.3229, 47.55
421.0, 0.3219, 47.65
421.5, 0.3213, 47.72
422.0, 0.3204, 47.81
422.5, 0.3198, 47.89
423.0, 0.3190, 47.97
423.5, 0.3184, 48.04
424.0, 0.3176, 48.13
424.5, 0.3168, 48.21
425.0, 0.3161, 48.30
425.5, 0.3154, 48.37
426.0, 0.3146, 48.46
426.5, 0.3139, 48.54
427.0, 0.3131, 48.63
427.5, 0.3125, 48.70
428.0, 0.3117, 48.78
428.5, 0.3110, 48.86
429.0, 0.3103, 48.94
429.5, 0.3096, 49.02
430.0, 0.3089, 49.10
430.5, 0.3082, 49.18
431.0, 0.3075, 49.26
431.5, 0.3067, 49.35
432.0, 0.3060, 49.43
432.5, 0.3054, 49.50
433.0, 0.3047, 49.57
433.5, 0.3040, 49.66
434.0, 0.3034, 49.73
434.5, 0.3028, 49.80
435.0, 0.3021, 49.88
435.5, 0.3014, 49.96
436.0, 0.3006, 50.05
436.5, 0.2999, 50.13
437.0, 0.2992, 50.21
437.5, 0.2986, 50.28
438.0, 0.2979, 50.36
438.5, 0.2973, 50.43
439.0, 0.2967, 50.50
439.5, 0.2960, 50.58
440.0, 0.2954, 50.66
440.5, 0.2946, 50.74
441.0, 0.2940, 50.82
441.5, 0.2933, 50.90
442.0, 0.2927, 50.97
442.5, 0.2921, 51.04
443.0, 0.2914, 51.13
443.5, 0.2907, 51.20
444.0, 0.2901, 51.27
444.5, 0.2895, 51.34
445.0, 0.2889, 51.42
445.5, 0.2882, 51.50
446.0, 0.2876, 51.57
446.5, 0.2869, 51.66
447.0, 0.2863, 51.72
447.5, 0.2858, 51.78
448.0, 0.2852, 51.86
448.5, 0.2846, 51.93
449.0, 0.2840, 52.00
449.5, 0.2834, 52.07
450.0, 0.2827, 52.15
450.5, 0.2818, 52.26
451.0, 0.2812, 52.34
451.5, 0.2806, 52.41
452.0, 0.2799, 52.50
452.5, 0.2794, 52.55
453.0, 0.2788, 52.62
453.5, 0.2780, 52.72
454.0, 0.2775, 52.78
454.5, 0.2769, 52.85
455.0, 0.2765, 52.90
455.5, 0.2758, 52.99
456.0, 0.2751, 53.07
456.5, 0.2747, 53.13
457.0, 0.2741, 53.20
457.5, 0.2734, 53.28
458.0, 0.2729, 53.34
458.5, 0.2723, 53.42
459.0, 0.2717, 53.49
459.5, 0.2711, 53.57
460.0, 0.2706, 53.63
460.5, 0.2700, 53.71
461.0, 0.2695, 53.76
461.5, 0.2688, 53.85
462.0, 0.2683, 53.92
462.5, 0.2678, 53.98
463.0, 0.2672, 54.06
463.5, 0.2666, 54.13
464.0, 0.2661, 54.18
464.5, 0.2655, 54.26
465.0, 0.2650, 54.32
465.5, 0.2645, 54.39
466.0, 0.2639, 54.46
466.5, 0.2633, 54.54
467.0, 0.2628, 54.60
467.5, 0.2623, 54.67
468.0, 0.2616, 54.75
468.5, 0.2611, 54.81
469.0, 0.2605, 54.89
469.5, 0.2601, 54.94
470.0, 0.2596, 55.00
470.5, 0.2591, 55.07
471.0, 0.2586, 55.14
471.5, 0.2581, 55.20
472.0, 0.2574, 55.29
472.5, 0.2569, 55.35
473.0, 0.2564, 55.42
473.5, 0.2557, 55.50
474.0, 0.2552, 55.56
474.5, 0.2548, 55.61
475.0, 0.2543, 55.68
475.5, 0.2538, 55.75
476.0, 0.2532, 55.83
476.5, 0.2528, 55.88
477.0, 0.2522, 55.94
477.5, 0.2518, 56.00
478.0, 0.2511, 56.10
478.5, 0.2507, 56.14
479.0, 0.2502, 56.21
479.5, 0.2498, 56.26
480.0, 0.2492, 56.34
480.5, 0.2486, 56.41
481.0, 0.2483, 56.45
481.5, 0.2478, 56.52
482.0, 0.2472, 56.60
482.5, 0.2466, 56.68
483.0, 0.2461, 56.74
483.5, 0.2457, 56.79
484.0, 0.2452, 56.85
484.5, 0.2448, 56.91
485.0, 0.2441, 57.00
485.5, 0.2438, 57.04
486.0, 0.2433, 57.11
486.5, 0.2428, 57.17
487.0, 0.2423, 57.24
487.5, 0.2418, 57.31
488.0, 0.2413, 57.37
488.5, 0.2409, 57.43
489.0, 0.2404, 57.49
489.5, 0.2400, 57.55
490.0, 0.2394, 57.62
490.5, 0.2390, 57.68
491.0, 0.2385, 57.74
491.5, 0.2380, 57.81
492.0, 0.2376, 57.86
492.5, 0.2371, 57.93
493.0, 0.2366, 57.99
493.5, 0.2362, 58.05
494.0, 0.2358, 58.11
494.5, 0.2353, 58.17
495.0, 0.2348, 58.24
495.5, 0.2344, 58.30
496.0, 0.2339, 58.36
496.5, 0.2335, 58.41
497.0, 0.2329, 58.49
497.5, 0.2325, 58.55
498.0, 0.2320, 58.62
498.5, 0.2316, 58.67
499.0, 0.2312, 58.72
499.5, 0.2307, 58.79
500.0, 0.2303, 58.85
500.5, 0.2298, 58.91
501.0, 0.2294, 58.96
501.5, 0.2289, 59.04
502.0, 0.2285, 59.09
502.5, 0.2280, 59.16
503.0, 0.2276, 59.22
503.5, 0.2271, 59.27
504.0, 0.2268, 59.32
504.5, 0.2262, 59.40
505.0, 0.2259, 59.45
505.5, 0.2254, 59.51
506.0, 0.2250, 59.56
506.5, 0.2247, 59.61
507.0, 0.2243, 59.66
507.5, 0.2239, 59.72
508.0, 0.2235, 59.78
508.5, 0.2231, 59.83
509.0, 0.2227, 59.88
509.5, 0.2222, 59.95
510.0, 0.2219, 60.00
510.5, 0.2214, 60.06
511.0, 0.2210, 60.11
511.5, 0.2206, 60.17
512.0, 0.2202, 60.23
512.5, 0.2197, 60.29
513.0, 0.2193, 60.36
513.5, 0.2190, 60.39
514.0, 0.2184, 60.48
514.5, 0.2181, 60.52
515.0, 0.2176, 60.59
515.5, 0.2173, 60.63
516.0, 0.2170, 60.68
516.5, 0.2166, 60.73
517.0, 0.2161, 60.80
517.5, 0.2156, 60.87
518.0, 0.2153, 60.92
518.5, 0.2149, 60.96
519.0, 0.2145, 61.02
519.5, 0.2141, 61.08
520.0, 0.2137, 61.13
520.5, 0.2134, 61.18
521.0, 0.2130, 61.24
521.5, 0.2126, 61.29
522.0, 0.2122, 61.35
522.5, 0.2118, 61.40
523.0, 0.2114, 61.46
523.5, 0.2111, 61.50
524.0, 0.2107, 61.57
524.5, 0.2103, 61.62
525.0, 0.2099, 61.68
525.5, 0.2095, 61.73
526.0, 0.2092, 61.78
526.5, 0.2087, 61.84
527.0, 0.2084, 61.89
527.5, 0.2080, 61.95
528.0, 0.2077, 61.98
528.5, 0.2072, 62.05
529.0, 0.2068, 62.12
529.5, 0.2066, 62.15
530.0, 0.2062, 62.20
530.5, 0.2058, 62.26
531.0, 0.2055, 62.30
531.5, 0.2050, 62.38
532.0, 0.2047, 62.41
532.5, 0.2043, 62.47
533.0, 0.2040, 62.52
533.5, 0.2036, 62.58
534.0, 0.2033, 62.62
534.5, 0.2029, 62.67
535.0, 0.2025, 62.73
535.5, 0.2022, 62.78
536.0, 0.2019, 62.83
536.5, 0.2014, 62.89
537.0, 0.2012, 62.92
537.5, 0.2008, 62.98
538.0, 0.2005, 63.03
538.5, 0.2001, 63.08
539.0, 0.1998, 63.13
539.5, 0.1994, 63.19
540.0, 0.1991, 63.23
540.5, 0.1987, 63.28
541.0, 0.1983, 63.34
541.5, 0.1980, 63.38
542.0, 0.1977, 63.44
542.5, 0.1974, 63.47
543.0, 0.1970, 63.53
543.5, 0.1967, 63.58
544.0, 0.1964, 63.62
544.5, 0.1960, 63.68
545.0, 0.1956, 63.73
545.5, 0.1953, 63.78
546.0, 0.1950, 63.82
546.5, 0.1946, 63.88
547.0, 0.1944, 63.91
547.5, 0.1941, 63.96
548.0, 0.1937, 64.02
548.5, 0.1934, 64.07
549.0, 0.1931, 64.11
549.5, 0.1928, 64.15
550.0, 0.1924, 64.21
550.5, 0.1921, 64.26
551.0, 0.1918, 64.30
551.5, 0.1914, 64.36
552.0, 0.1911, 64.40
552.5, 0.1908, 64.44
553.0, 0.1905, 64.49
553.5, 0.1902, 64.54
554.0, 0.1898, 64.59
554.5, 0.1895, 64.64
555.0, 0.1892, 64.69
555.5, 0.1889, 64.73
556.0, 0.1885, 64.78
556.5, 0.1882, 64.83
557.0, 0.1879, 64.87
557.5, 0.1876, 64.92
558.0, 0.1874, 64.96
558.5, 0.1871, 65.00
559.0, 0.1867, 65.05
559.5, 0.1864, 65.10
560.0, 0.1861, 65.15
560.5, 0.1858, 65.20
561.0, 0.1854, 65.25
561.5, 0.1852, 65.29
562.0, 0.1848, 65.34
562.5, 0.1845, 65.39
563.0, 0.1842, 65.44
563.5, 0.1839, 65.48
564.0, 0.1835, 65.53
564.5, 0.1833, 65.56
565.0, 0.1830, 65.62
565.5, 0.1827, 65.65
566.0, 0.1824, 65.70
566.5, 0.1821, 65.74
567.0, 0.1819, 65.78
567.5, 0.1816, 65.83
568.0, 0.1813, 65.87
568.5, 0.1810, 65.92
569.0, 0.1808, 65.95
569.5, 0.1803, 66.02
570.0, 0.1801, 66.05
570.5, 0.1797, 66.11
571.0, 0.1796, 66.13
571.5, 0.1792, 66.19
572.0, 0.1789, 66.23
572.5, 0.1786, 66.28
573.0, 0.1783, 66.32
573.5, 0.1782, 66.34
574.0, 0.1778, 66.40
574.5, 0.1776, 66.44
575.0, 0.1773, 66.48
575.5, 0.1770, 66.53
576.0, 0.1767, 66.58
576.5, 0.1765, 66.60
577.0, 0.1762, 66.66
577.5, 0.1759, 66.70
578.0, 0.1756, 66.74
578.5, 0.1746, 66.89
579.0, 0.1744, 66.93
579.5, 0.1741, 66.98
580.0, 0.1739, 67.01
580.5, 0.1736, 67.05
581.0, 0.1734, 67.08
581.5, 0.1732, 67.12
582.0, 0.1729, 67.16
582.5, 0.1726, 67.20
583.0, 0.1724, 67.23
583.5, 0.1721, 67.29
584.0, 0.1718, 67.33
584.5, 0.1715, 67.37
585.0, 0.1713, 67.41
585.5, 0.1710, 67.45
586.0, 0.1708, 67.48
586.5, 0.1704, 67.54
587.0, 0.1702, 67.58
587.5, 0.1700, 67.61
588.0, 0.1697, 67.65
588.5, 0.1695, 67.69
589.0, 0.1694, 67.71
589.5, 0.1689, 67.78
590.0, 0.1687, 67.81
590.5, 0.1684, 67.85
591.0, 0.1681, 67.90
591.5, 0.1679, 67.94
592.0, 0.1677, 67.97
592.5, 0.1674, 68.01
593.0, 0.1672, 68.05
593.5, 0.1669, 68.09
594.0, 0.1666, 68.14
594.5, 0.1664, 68.17
595.0, 0.1661, 68.22
595.5, 0.1659, 68.25
596.0, 0.1656, 68.29
596.5, 0.1654, 68.33
597.0, 0.1651, 68.37
597.5, 0.1649, 68.41
598.0, 0.1647, 68.43
598.5, 0.1644, 68.48
599.0, 0.1643, 68.50
599.5, 0.1639, 68.56
600.0, 0.1637, 68.59
600.5, 0.1635, 68.63
601.0, 0.1633, 68.66
601.5, 0.1629, 68.72
602.0, 0.1628, 68.74
602.5, 0.1625, 68.79
603.0, 0.1622, 68.83
603.5, 0.1621, 68.85
604.0, 0.1617, 68.91
604.5, 0.1615, 68.94
605.0, 0.1612, 68.98
605.5, 0.1611, 69.01
606.0, 0.1608, 69.06
606.5, 0.1606, 69.09
607.0, 0.1603, 69.13
607.5, 0.1601, 69.17
608.0, 0.1599, 69.20
608.5, 0.1596, 69.25
609.0, 0.1594, 69.27
609.5, 0.1591, 69.32
610.0, 0.1590, 69.35
610.5, 0.1587, 69.39
611.0, 0.1585, 69.42
611.5, 0.1582, 69.47
612.0, 0.1580, 69.50
612.5, 0.1577, 69.55
613.0, 0.1575, 69.58
613.5, 0.1573, 69.61
614.0, 0.1571, 69.65
614.5, 0.1569, 69.68
615.0, 0.1566, 69.72
615.5, 0.1564, 69.76
616.0, 0.1561, 69.81
616.5, 0.1559, 69.84
617.0, 0.1557, 69.88
617.5, 0.1555, 69.91
618.0, 0.1552, 69.95
618.5, 0.1550, 69.98
619.0, 0.1548, 70.02
619.5, 0.1546, 70.05
620.0, 0.1543, 70.09
620.5, 0.1541, 70.14
621.0, 0.1539, 70.16
621.5, 0.1536, 70.21
622.0, 0.1534, 70.24
622.5, 0.1532, 70.27
623.0, 0.1530, 70.31
623.5, 0.1528, 70.34
624.0, 0.1525, 70.38
624.5, 0.1524, 70.41
625.0, 0.1521, 70.45
625.5, 0.1519, 70.48
626.0, 0.1517, 70.51
626.5, 0.1515, 70.55
627.0, 0.1512, 70.60
627.5, 0.1510, 70.63
628.0, 0.1509, 70.65
628.5, 0.1506, 70.69
629.0, 0.1504, 70.72
629.5, 0.1502, 70.77
630.0, 0.1499, 70.81
630.5, 0.1497, 70.84
631.0, 0.1496, 70.86
631.5, 0.1494, 70.90
632.0, 0.1491, 70.94
632.5, 0.1489, 70.97
633.0, 0.1488, 70.99
633.5, 0.1486, 71.03
634.0, 0.1483, 71.08
634.5, 0.1482, 71.09
635.0, 0.1478, 71.15
635.5, 0.1476, 71.18
636.0, 0.1475, 71.21
636.5, 0.1473, 71.24
637.0, 0.1471, 71.28
637.5, 0.1469, 71.31
638.0, 0.1468, 71.32
638.5, 0.1464, 71.38
639.0, 0.1463, 71.40
639.5, 0.1460, 71.44
640.0, 0.1459, 71.47
640.5, 0.1456, 71.51
641.0, 0.1455, 71.53
641.5, 0.1452, 71.58
642.0, 0.1450, 71.61
642.5, 0.1448, 71.64
643.0, 0.1446, 71.67
643.5, 0.1445, 71.70
644.0, 0.1443, 71.74
644.5, 0.1440, 71.78
645.0, 0.1438, 71.82
645.5, 0.1436, 71.85
646.0, 0.1434, 71.89
646.5, 0.1433, 71.90
647.0, 0.1430, 71.94
647.5, 0.1429, 71.95
648.0, 0.1427, 72.00
648.5, 0.1426, 72.02
